Rate 1,"0.12000",mm/s
"1.72500","0.20263","0.00064"
"1.75000","0.20591","0.00082"
"1.77500","0.20902","0.00090"
"1.80000","0.21212","0.00128"
"1.82500","0.21501","0.00114"
"1.85000","0.21800","0.00100"
"1.87500","0.22105","0.00098"
"1.90000","0.22426","0.00143"
"1.92500","0.22743","0.00135"
"1.95000","0.23048","0.00124"
"1.97500","0.23346","0.00129"
"2.00000","0.23652","0.00145"
"2.02500","0.23954","0.00160"
"2.05000","0.24267","0.00140"
"2.07500","0.24572","0.00190"
"2.10000","0.24879","0.00155"
"2.12500","0.25186","0.00178"
"2.15000","0.25486","0.00177"
"2.17500","0.25795","0.00151"
"2.20000","0.26098","0.00189"
"2.22500","0.26407","0.00170"
"2.25000","0.26721","0.00205"
"2.27500","0.27023","0.00172"
"2.30000","0.27324","0.00222"
"2.32500","0.27624","0.00199"
"2.35000","0.27928","0.00169"
"2.37500","0.28237","0.00243"
"2.40000","0.28543","0.00215"
"2.42500","0.28849","0.00222"
"2.45000","0.29147","0.00224"
"2.47500","0.29444","0.00230"
"2.50000","0.29754","0.00242"
"2.52500","0.30049","0.00238"
"2.55000","0.30361","0.00254"
"2.57500","0.30662","0.00236"
"2.60000","0.31015","0.00259"
"2.62500","0.31500","0.00258"
"2.65000","0.31831","0.00267"
"2.67500","0.32049","0.00290"
"2.70000","0.32285","0.00264"
"2.72500","0.32550","0.00275"
"2.75000","0.32831","0.00256"
"2.77500","0.33107","0.00300"
"2.80000","0.33390","0.00278"
"2.82500","0.33673","0.00263"
"2.85000","0.33969","0.00308"
"2.87500","0.34270","0.00287"
"2.90000","0.34569","0.00330"
"2.92500","0.34869","0.00301"
"2.95000","0.35160","0.00299"
"2.97500","0.35454","0.00321"
"3.00000","0.35754","0.00323"
"3.02500","0.36058","0.00359"
"3.05000","0.36364","0.00317"
"3.07500","0.36662","0.00351"
"3.10000","0.36968","0.00335"
"3.12500","0.37266","0.00347"
"3.15000","0.37563","0.00377"
"3.17500","0.37868","0.00365"
"3.20000","0.38164","0.00381"
"3.22500","0.38472","0.00358"
"3.25000","0.38778","0.00380"
"3.27500","0.39083","0.00377"
"3.30000","0.39380","0.00386"
"3.32500","0.39676","0.00378"
"3.35000","0.39980","0.00384"
"3.37500","0.40274","0.00419"
"3.40000","0.40581","0.00398"
"3.42500","0.40885","0.00394"
"3.45000","0.41182","0.00420"
"3.47500","0.41485","0.00411"
"3.50000","0.41783","0.00437"
"3.52500","0.42084","0.00427"
"3.55000","0.42383","0.00439"
"3.57500","0.42688","0.00431"
"3.60000","0.42989","0.00435"
"3.62500","0.43284","0.00439"
"3.65000","0.43584","0.00441"
"3.67500","0.43882","0.00448"
"3.70000","0.44182","0.00466"
"3.72500","0.44488","0.00446"
"3.75000","0.44789","0.00474"
"3.77500","0.45093","0.00463"
"3.80000","0.45389","0.00487"
"3.82500","0.45685","0.00468"
"3.85000","0.45988","0.00488"
"3.87500","0.46289","0.00495"
"3.90000","0.46598","0.00483"
"3.92500","0.46897","0.00521"
"3.95000","0.47196","0.00485"
"3.97500","0.47495","0.00500"
"4.00000","0.47792","0.00503"
"4.02500","0.48099","0.00497"
"4.05000","0.48398","0.00546"
"4.07500","0.48701","0.00521"
"4.10000","0.49000","0.00532"
"4.12500","0.49295","0.00523"
"4.15000","0.49596","0.00545"
"4.17500","0.49894","0.00547"
"4.20000","0.50201","0.00526"
"4.22500","0.50497","0.00552"
"4.25000","0.50800","0.00567"
"4.27500","0.51104","0.00555"
"4.30000","0.51396","0.00584"
"4.32500","0.51693","0.00576"
"4.35000","0.51990","0.00595"
"4.37500","0.52293","0.00582"
"4.40000","0.52599","0.00575"
"4.42500","0.52902","0.00581"
"4.45000","0.53206","0.00590"
"4.47500","0.53503","0.00613"
"4.50000","0.53795","0.00590"
"4.52500","0.54093","0.00641"
"4.55000","0.54390","0.00608"
"4.57500","0.54700","0.00610"
"4.60000","0.55005","0.00639"
"4.62500","0.55308","0.00628"
"4.65000","0.55605","0.00626"
"4.67500","0.55896","0.00608"
"4.70000","0.56203","0.00647"
"4.72500","0.56500","0.00649"
"4.75000","0.56806","0.00640"
"4.77500","0.57107","0.00673"
"4.80000","0.57407","0.00638"
"4.82500","0.57706","0.00700"
"4.85000","0.57999","0.00648"
"4.87500","0.58306","0.00645"
"4.90000","0.58607","0.00670"
"4.92500","0.58914","0.00697"
"4.95000","0.59221","0.00716"
"4.97500","0.59509","0.00680"
"5.00000","0.59797","0.00724"
"5.02500","0.60094","0.00699"
"5.05000","0.60402","0.00709"
"5.07500","0.60715","0.00732"
"5.10000","0.61017","0.00707"
"5.12500","0.61316","0.00707"
"5.15000","0.61608","0.00712"
"5.17500","0.61905","0.00715"
"5.20000","0.62207","0.00748"
"5.22500","0.62504","0.00760"
"5.25000","0.62810","0.00754"
"5.27500","0.63111","0.00735"
"5.30000","0.63414","0.00750"
"5.32500","0.63711","0.00773"
"5.35000","0.64005","0.00737"
"5.37500","0.64309","0.00792"
"5.40000","0.64607","0.00772"
"5.42500","0.64915","0.00779"
"5.45000","0.65213","0.00790"
"5.47500","0.65508","0.00740"
"5.50000","0.65809","0.00811"
"5.52500","0.66101","0.00795"
"5.55000","0.66408","0.00828"
"5.57500","0.66708","0.00800"
"5.60000","0.67011","0.00803"
"5.62500","0.67317","0.00823"
"5.65000","0.67615","0.00781"
"5.67500","0.67915","0.00829"
"5.70000","0.68209","0.00826"
"5.72500","0.68510","0.00831"
"5.75000","0.68811","0.00845"
"5.77500","0.69114","0.00817"
"5.80000","0.69420","0.00861"
"5.82500","0.69715","0.00831"
"5.85000","0.70014","0.00875"
"5.87500","0.70315","0.00853"
"5.90000","0.70611","0.00868"
"5.92500","0.70917","0.00889"
"5.95000","0.71220","0.00838"
"5.97500","0.71526","0.00901"
"6.00000","0.71818","0.00878"
"6.02500","0.72111","0.00922"
"6.05000","0.72414","0.00878"
"6.07500","0.72710","0.00915"
"6.10000","0.73023","0.00915"
"6.12500","0.73319","0.00884"
"6.15000","0.73618","0.00915"
"6.17500","0.73914","0.00867"
"6.20000","0.74212","0.00931"
"6.22500","0.74520","0.00947"
"6.25000","0.74817","0.00925"
"6.27500","0.75121","0.00936"
"6.30000","0.75421","0.00938"
"6.32500","0.75720","0.00940"
"6.35000","0.76018","0.00939"
"6.37500","0.76311","0.00955"
"6.40000","0.76614","0.00976"
"6.42500","0.76915","0.00950"
"6.45000","0.77218","0.00978"
"6.47500","0.77525","0.00967"
"6.50000","0.77817","0.00977"
"6.52500","0.78112","0.00989"
"6.55000","0.78408","0.00979"
"6.57500","0.78714","0.01003"
"6.60000","0.79022","0.01003"
"6.62500","0.79324","0.01012"
"6.65000","0.79629","0.00975"
"6.67500","0.79919","0.01020"
"6.70000","0.80212","0.01038"
"6.72500","0.80515","0.00993"
"6.75000","0.80813","0.01047"
"6.77500","0.81119","0.01021"
"6.80000","0.81424","0.01033"
"6.82500","0.81723","0.01040"
"6.85000","0.82015","0.01032"
"6.87500","0.82306","0.01046"
"6.90000","0.82613","0.01026"
"6.92500","0.82912","0.01080"
"6.95000","0.83222","0.01040"
"6.97500","0.83521","0.01080"
"7.00000","0.83817","0.01059"
"7.02500","0.84116","0.01054"
"7.05000","0.84407","0.01076"
"7.07500","0.84715","0.01108"
"7.10000","0.85013","0.01095"
"7.12500","0.85317","0.01077"
"7.15000","0.85616","0.01103"
"7.17500","0.85913","0.01114"
"7.20000","0.86214","0.01097"
"7.22500","0.86509","0.01119"
"7.25000","0.86812","0.01103"
"7.27500","0.87113","0.01124"
"7.30000","0.87416","0.01127"
"7.32500","0.87720","0.01122"
"7.35000","0.88014","0.01134"
"7.37500","0.88310","0.01137"
"7.40000","0.88609","0.01138"
"7.42500","0.88907","0.01129"
"7.45000","0.89210","0.01171"
"7.47500","0.89513","0.01178"
"7.50000","0.89819","0.01165"
"7.52500","0.90114","0.01155"
"7.55000","0.90408","0.01167"
"7.57500","0.90713","0.01179"
"7.60000","0.91007","0.01179"
"7.62500","0.91316","0.01203"
"7.65000","0.91614","0.01188"
"7.67500","0.91913","0.01220"
"7.70000","0.92214","0.01212"
"7.72500","0.92509","0.01183"
"7.75000","0.92812","0.01218"
"7.77500","0.93108","0.01210"
"7.80000","0.93418","0.01222"
"7.82500","0.93721","0.01232"
"7.85000","0.94015","0.01244"
"7.87500","0.94311","0.01233"
"7.90000","0.94605","0.01217"
"7.92500","0.94912","0.01249"
"7.95000","0.95218","0.01247"
"7.97500","0.95520","0.01252"
"8.00000","0.95821","0.01238"
"8.02500","0.96115","0.01240"
"8.05000","0.96412","0.01275"
"8.07500","0.96711","0.01290"
"8.10000","0.97012","0.01285"
"8.12500","0.97318","0.01262"
"8.15000","0.97619","0.01285"
"8.17500","0.97928","0.01295"
"8.20000","0.98219","0.01287"
"8.22500","0.98509","0.01323"
"8.25000","0.98807","0.01288"
"8.27500","0.99107","0.01305"
"8.30000","0.99418","0.01298"
"8.32500","0.99721","0.01329"
"8.35000","1.00023","0.01319"
"8.37500","1.00315","0.01319"
"8.40000","1.00609","0.01348"
"8.42500","1.00914","0.01317"
"8.45000","1.01212","0.01364"
"8.47500","1.01520","0.01331"
"8.50000","1.01823","0.01347"
"8.52500","1.02122","0.01367"
"8.55000","1.02419","0.01338"
"8.57500","1.02713","0.01349"
"8.60000","1.03017","0.01354"
"8.62500","1.03319","0.01392"
"8.65000","1.03625","0.01386"
"8.67500","1.03926","0.01383"
"8.70000","1.04214","0.01396"
"8.72500","1.04511","0.01358"
"8.75000","1.04810","0.01409"
"8.77500","1.05118","0.01391"
"8.80000","1.05422","0.01398"
"8.82500","1.05719","0.01410"
"8.85000","1.06018","0.01408"
"8.87500","1.06317","0.01429"
"8.90000","1.06613","0.01410"
"8.92500","1.06918","0.01455"
"8.95000","1.07216","0.01404"
"8.97500","1.07520","0.01406"
"9.00000","1.07822","0.01452"
"9.02500","1.08122","0.01445"
"9.05000","1.08413","0.01454"
"9.07500","1.08702","0.01448"
"9.10000","1.09010","0.01443"
"9.12500","1.09310","0.01467"
"9.15000","1.09619","0.01434"
"9.17500","1.09921","0.01484"
"9.20000","1.10216","0.01449"
"9.22500","1.10507","0.01491"
"9.25000","1.10800","0.01491"
"9.27500","1.11107","0.01463"
"9.30000","1.11408","0.01506"
"9.32500","1.11717","0.01469"
"9.35000","1.12023","0.01523"
"9.37500","1.12314","0.01476"
"9.40000","1.12608","0.01530"
"9.42500","1.12903","0.01518"
"9.45000","1.13208","0.01504"
"9.47500","1.13515","0.01542"
"9.50000","1.13818","0.01498"
"9.52500","1.14121","0.01551"
"9.55000","1.14413","0.01511"
"9.57500","1.14709","0.01523"
"9.60000","1.15007","0.01559"
"9.62500","1.15309","0.01538"
"9.65000","1.15618","0.01562"
"9.67500","1.15917","0.01550"
"9.70000","1.16219","0.01574"
"9.72500","1.16515","0.01560"
"9.75000","1.16806","0.01562"
"9.77500","1.17111","0.01603"
"9.80000","1.17408","0.01558"
"9.82500","1.17715","0.01602"
"9.85000","1.18014","0.01595"
"9.87500","1.18315","0.01579"
"9.90000","1.18612","0.01620"
"9.92500","1.18901","0.01593"
"9.95000","1.19209","0.01632"
"9.97500","1.19508","0.01594"
"10.00000","1.19813","0.01629"
"10.02500","1.20116","0.01621"
"10.05000","1.20412","0.01612"
"10.07500","1.20709","0.01645"
"10.10000","1.21003","0.01610"
"10.12500","1.21308","0.01662"
"10.15000","1.21606","0.01633"
"10.17500","1.21914","0.01639"
"10.20000","1.22218","0.01665"
"10.22500","1.22510","0.01643"
"10.25000","1.22807","0.01674"
"10.27500","1.23105","0.01632"
"10.30000","1.23407","0.01693"
"10.32500","1.23715","0.01690"
"10.35000","1.24015","0.01666"
"10.37500","1.24316","0.01713"
"10.40000","1.24610","0.01670"
"10.42500","1.24908","0.01700"
"10.45000","1.25212","0.01696"
"10.47500","1.25510","0.01709"
"10.50000","1.25818","0.01719"
"10.52500","1.26113","0.01703"
"10.55000","1.26415","0.01724"
"10.57500","1.26710","0.01715"
"10.60000","1.27004","0.01743"
"10.62500","1.27308","0.01756"
"10.65000","1.27606","0.01708"
"10.67500","1.27916","0.01767"
"10.70000","1.28217","0.01736"
"10.72500","1.28516","0.01763"
"10.75000","1.28814","0.01758"
"10.77500","1.29108","0.01753"
"10.80000","1.29418","0.01768"
"10.82500","1.29720","0.01737"
"10.85000","1.30028","0.01792"
"10.87500","1.30411","0.01768"
"10.90000","1.30765","0.01792"
"10.92500","1.31030","0.01787"
"10.95000","1.31287","0.01779"
"10.97500","1.31562","0.01818"
"11.00000","1.31853","0.01785"
"11.02500","1.32143","0.01808"
"11.05000","1.32437","0.01815"
"11.07500","1.32723","0.01820"
"11.10000","1.33014","0.01824"
"11.12500","1.33307","0.01797"
"11.15000","1.33604","0.01838"
"11.17500","1.33912","0.01835"
"11.20000","1.34211","0.01826"
"11.22500","1.34511","0.01854"
"11.25000","1.34803","0.01820"
"11.27500","1.35099","0.01866"
"11.30000","1.35407","0.01839"
"11.32500","1.35701","0.01857"
"11.35000","1.36011","0.01855"
"11.37500","1.36306","0.01849"
"11.40000","1.36610","0.01890"
"11.42500","1.36909","0.01846"
"11.45000","1.37202","0.01911"
"11.47500","1.37509","0.01876"
"11.50000","1.37806","0.01867"
"11.52500","1.38115","0.01905"
"11.55000","1.38418","0.01886"
"11.57500","1.38717","0.01910"
"11.60000","1.39010","0.01881"
"11.62500","1.39307","0.01904"
"11.65000","1.39614","0.01902"
"11.67500","1.39914","0.01910"
"11.70000","1.40221","0.01926"
"11.72500","1.40528","0.01902"
"11.75000","1.40820","0.01948"
"11.77500","1.41117","0.01927"
"11.80000","1.41415","0.01930"
"11.82500","1.41718","0.01939"
"11.85000","1.42026","0.01944"
"11.87500","1.42328","0.01970"
"11.90000","1.42631","0.01939"
"11.92500","1.42922","0.01965"
"11.95000","1.43217","0.01979"
"11.97500","1.43522","0.01945"
"12.00000","1.43822","0.01987"
"12.02500","1.44130","0.01955"
"12.05000","1.44429","0.01997"
"12.07500","1.44729","0.01996"
"12.10000","1.45026","0.01977"
"12.12500","1.45321","0.02017"
"12.15000","1.45625","0.01992"
"12.17500","1.45925","0.02027"
"12.20000","1.46231","0.01983"
"12.22500","1.46532","0.02025"
"12.25000","1.46828","0.02032"
"12.27500","1.47123","0.02006"
"12.30000","1.47418","0.02057"
"12.32500","1.47725","0.02021"
"12.35000","1.48024","0.02051"
"12.37500","1.48328","0.02032"
"12.40000","1.48631","0.02028"
"12.42500","1.48927","0.02069"
"12.45000","1.49223","0.02055"
"12.47500","1.49520","0.02077"
"12.50000","1.49823","0.02026"
"12.52500","1.50126","0.02081"
"12.55000","1.50431","0.02088"
"12.57500","1.50734","0.02054"
"12.60000","1.51027","0.02105"
"12.62500","1.51319","0.02071"
"12.65000","1.51625","0.02116"
"12.67500","1.51924","0.02099"
"12.70000","1.52229","0.02104"
"12.72500","1.52531","0.02139"
"12.75000","1.52832","0.02090"
"12.77500","1.53128","0.02141"
"12.80000","1.53422","0.02087"
"12.82500","1.53727","0.02147"
"12.85000","1.54025","0.02122"
"12.87500","1.54336","0.02111"
"12.90000","1.54634","0.02149"
"12.92500","1.54929","0.02138"
"12.95000","1.55227","0.02170"
"12.97500","1.55521","0.02142"
"13.00000","1.55828","0.02168"
"13.02500","1.56127","0.02161"
"13.05000","1.56430","0.02147"
"13.07500","1.56735","0.02188"
"13.10000","1.57026","0.02171"
"13.12500","1.57323","0.02192"
"13.15000","1.57621","0.02177"
"13.17500","1.57926","0.02175"
"13.20000","1.58228","0.02184"
"13.22500","1.58529","0.02196"
"13.25000","1.58833","0.02212"
"13.27500","1.59125","0.02177"
"13.30000","1.59423","0.02224"
"13.32500","1.59723","0.02215"
"13.35000","1.60023","0.02193"
"13.37500","1.60326","0.02232"
"13.40000","1.60629","0.02223"
"13.42500","1.60933","0.02245"
"13.45000","1.61224","0.02223"
"13.47500","1.61516","0.02239"
"13.50000","1.61824","0.02226"
"13.52500","1.62119","0.02258"
"13.55000","1.62429","0.02250"
"13.57500","1.62728","0.02246"
"13.60000","1.63025","0.02270"
"13.62500","1.63323","0.02279"
"13.65000","1.63617","0.02287"
"13.67500","1.63920","0.02275"
"13.70000","1.64216","0.02296"
"13.72500","1.64527","0.02276"
"13.75000","1.64830","0.02281"
"13.77500","1.65125","0.02298"
"13.80000","1.65421","0.02287"
"13.82500","1.65713","0.02309"
"13.85000","1.66018","0.02308"
"13.87500","1.66316","0.02300"
"13.90000","1.66623","0.02307"
"13.92500","1.66925","0.02313"
"13.95000","1.67221","0.02334"
"13.97500","1.67517","0.02332"
"14.00000","1.67814","0.02334"
"14.02500","1.68117","0.02348"
"14.05000","1.68424","0.02332"
"14.07500","1.68725","0.02361"
"14.10000","1.69029","0.02343"
"14.12500","1.69323","0.02344"
"14.15000","1.69615","0.02365"
"14.17500","1.69918","0.02362"
"14.20000","1.70218","0.02405"
"14.22500","1.70525","0.02365"
"14.25000","1.70829","0.02386"
"14.27500","1.71128","0.02363"
"14.30000","1.71422","0.02398"
"14.32500","1.71719","0.02415"
"14.35000","1.72025","0.02370"
"14.37500","1.72324","0.02432"
"14.40000","1.72630","0.02390"
"14.42500","1.72930","0.02433"
"14.45000","1.73225","0.02410"
"14.47500","1.73520","0.02423"
"14.50000","1.73809","0.02432"
"14.52500","1.74114","0.02420"
"14.55000","1.74417","0.02458"
"14.57500","1.74725","0.02424"
"14.60000","1.75026","0.02475"
"14.62500","1.75318","0.02452"
"14.65000","1.75614","0.02457"
"14.67500","1.75912","0.02463"
"14.70000","1.76217","0.02476"
"14.72500","1.76524","0.02455"
"14.75000","1.76825","0.02470"
"14.77500","1.77126","0.02482"
"14.80000","1.77418","0.02486"
"14.82500","1.77713","0.02471"
"14.85000","1.78014","0.02520"
"14.87500","1.78314","0.02494"
"14.90000","1.78619","0.02505"
"14.92500","1.78919","0.02508"
"14.95000","1.79222","0.02491"
"14.97500","1.79514","0.02524"
"15.00000","1.79808","0.02519"
"15.02500","1.80114","0.02521"
"15.05000","1.80410","0.02516"
"15.07500","1.80718","0.02525"
"15.10000","1.81020","0.02538"
"15.12500","1.81323","0.02519"
"15.15000","1.81619","0.02578"
"15.17500","1.81911","0.02539"
"15.20000","1.82215","0.02550"
"15.22500","1.82514","0.02563"
"15.25000","1.82823","0.02557"
"15.27500","1.83127","0.02581"
"15.30000","1.83424","0.02561"
"15.32500","1.83722","0.02576"
"15.35000","1.84018","0.02573"
"15.37500","1.84317","0.02595"
"15.40000","1.84623","0.02605"
"15.42500","1.84929","0.02570"
"15.45000","1.85233","0.02639"
"15.47500","1.85526","0.02601"
"15.50000","1.85824","0.02626"
"15.52500","1.86120","0.02624"
"15.55000","1.86423","0.02613"
"15.57500","1.86731","0.02624"
"15.60000","1.87028","0.02607"
"15.62500","1.87330","0.02634"
"15.65000","1.87622","0.02625"
"15.67500","1.87915","0.02664"
"15.70000","1.88219","0.02648"
"15.72500","1.88515","0.02641"
"15.75000","1.88823","0.02669"
"15.77500","1.89124","0.02646"
"15.80000","1.89425","0.02650"
"15.82500","1.89722","0.02678"
"15.85000","1.90014","0.02675"
"15.87500","1.90319","0.02685"
"15.90000","1.90616","0.02683"
"15.92500","1.90924","0.02693"
"15.95000","1.91225","0.02682"
"15.97500","1.91522","0.02695"
"16.00000","1.91819","0.02693"
"16.02500","1.92114","0.02705"
"16.05000","1.92421","0.02739"
"16.07500","1.92719","0.02721"
"16.10000","1.93025","0.02706"
"16.12500","1.93327","0.02727"
"16.15000","1.93619","0.02726"
"16.17500","1.93918","0.02730"
"16.20000","1.94217","0.02736"
"16.22500","1.94518","0.02755"
"16.25000","1.94824","0.02754"
"16.27500","1.95124","0.02751"
"16.30000","1.95428","0.02768"
"16.32500","1.95724","0.02759"
"16.35000","1.96020","0.02782"
"16.37500","1.96319","0.02773"
"16.40000","1.96616","0.02773"
"16.42500","1.96922","0.02772"
"16.45000","1.97225","0.02797"
"16.47500","1.97529","0.02784"
"16.50000","1.97822","0.02783"
"16.52500","1.98115","0.02812"
"16.55000","1.98421","0.02815"
"16.57500","1.98719","0.02815"
"16.60000","1.99029","0.02803"
"16.62500","1.99334","0.02824"
"16.65000","1.99632","0.02806"
"16.67500","1.99930","0.02831"
"16.70000","2.00227","0.02837"
"16.72500","2.00538","0.02837"
"16.75000","2.00882","0.02826"
"16.77500","2.01286","0.02839"
"16.80000","2.01589","0.02851"
"16.82500","2.01834","0.02858"
"16.85000","2.02094","0.02866"
"16.87500","2.02366","0.02855"
"16.90000","2.02654","0.02856"
"16.92500","2.02947","0.02891"
"16.95000","2.03243","0.02872"
"16.97500","2.03540","0.02873"
"17.00000","2.03825","0.02903"
"17.02500","2.04119","0.02894"
"17.05000","2.04416","0.02892"
"17.07500","2.04715","0.02922"
"17.10000","2.05019","0.02901"
"17.12500","2.05318","0.02916"
"17.15000","2.05623","0.02933"
"17.17500","2.05920","0.02914"
"17.20000","2.06211","0.02932"
"17.22500","2.06512","0.02930"
"17.25000","2.06808","0.02925"
"17.27500","2.07122","0.02935"
"17.30000","2.07421","0.02951"
"17.32500","2.07727","0.02962"
"17.35000","2.08019","0.02939"
"17.37500","2.08311","0.02970"
"17.40000","2.08619","0.02989"
"17.42500","2.08922","0.02966"
"17.45000","2.09227","0.02979"
"17.47500","2.09526","0.02960"
"17.50000","2.09826","0.02989"
"17.52500","2.10124","0.02996"
"17.55000","2.10418","0.02998"
"17.57500","2.10721","0.02987"
"17.60000","2.11017","0.03000"
"17.62500","2.11326","0.03009"
"17.65000","2.11635","0.03008"
"17.67500","2.11924","0.03023"
"17.70000","2.12219","0.03022"
"17.72500","2.12518","0.03007"
"17.75000","2.12823","0.03038"
"17.77500","2.13131","0.03054"
"17.80000","2.13431","0.03048"
"17.82500","2.13732","0.03054"
"17.85000","2.14026","0.03038"
"17.87500","2.14324","0.03058"
"17.90000","2.14628","0.03076"
"17.92500","2.14924","0.03082"
"17.95000","2.15229","0.03073"
"17.97500","2.15530","0.03064"
"18.00000","2.15832","0.03125"
"18.02500","2.16129","0.03082"
"18.05000","2.16419","0.03084"
"18.07500","2.16722","0.03104"
"18.10000","2.17024","0.03101"
"18.12500","2.17337","0.03117"
"18.15000","2.17636","0.03106"
"18.17500","2.17933","0.03132"
"18.20000","2.18229","0.03109"
"18.22500","2.18522","0.03153"
"18.25000","2.18831","0.03128"
"18.27500","2.19128","0.03130"
"18.30000","2.19433","0.03155"
"18.32500","2.19738","0.03131"
"18.35000","2.20034","0.03165"
"18.37500","2.20332","0.03182"
"18.40000","2.20627","0.03161"
"18.42500","2.20927","0.03174"
"18.45000","2.21230","0.03150"
"18.47500","2.21533","0.03208"
"18.50000","2.21838","0.03177"
"18.52500","2.22128","0.03183"
"18.55000","2.22423","0.03197"
"18.57500","2.22723","0.03195"
"18.60000","2.23025","0.03243"
"18.62500","2.23331","0.03189"
"18.65000","2.23631","0.03207"
"18.67500","2.23932","0.03221"
"18.70000","2.24226","0.03236"
"18.72500","2.24521","0.03248"
"18.75000","2.24821","0.03221"
"18.77500","2.25119","0.03258"
"18.80000","2.25430","0.03236"
"18.82500","2.25732","0.03270"
"18.85000","2.26032","0.03277"
"18.87500","2.26324","0.03247"
"18.90000","2.26614","0.03288"
"18.92500","2.26922","0.03242"
"18.95000","2.27225","0.03297"
"18.97500","2.27531","0.03276"
"19.00000","2.27831","0.03286"
"19.02500","2.28126","0.03304"
"19.05000","2.28421","0.03273"
"19.07500","2.28720","0.03352"
"19.10000","2.29026","0.03276"
"19.12500","2.29325","0.03319"
"19.15000","2.29627","0.03324"
"19.17500","2.29930","0.03314"
"19.20000","2.30226","0.03361"
"19.22500","2.30518","0.03317"
"19.25000","2.30816","0.03373"
"19.27500","2.31119","0.03338"
"19.30000","2.31430","0.03352"
"19.32500","2.31732","0.03384"
"19.35000","2.32034","0.03352"
"19.37500","2.32323","0.03384"
"19.40000","2.32617","0.03349"
"19.42500","2.32922","0.03392"
"19.45000","2.33221","0.03387"
"19.47500","2.33530","0.03384"
"19.50000","2.33831","0.03399"
"19.52500","2.34127","0.03381"
"19.55000","2.34423","0.03442"
"19.57500","2.34716","0.03391"
"19.60000","2.35019","0.03431"
"19.62500","2.35318","0.03418"
"19.65000","2.35624","0.03413"
"19.67500","2.35929","0.03450"
"19.70000","2.36224","0.03416"
"19.72500","2.36521","0.03442"
"19.75000","2.36812","0.03447"
"19.77500","2.37120","0.03444"
"19.80000","2.37421","0.03458"
"19.82500","2.37725","0.03462"
"19.85000","2.38028","0.03479"
"19.87500","2.38320","0.03439"
"19.90000","2.38618","0.03487"
"19.92500","2.38916","0.03492"
"19.95000","2.39216","0.03485"
"19.97500","2.39521","0.03488"
"20.00000","2.39821","0.03486"
"20.02500","2.40127","0.03523"
"20.05000","2.40420","0.03496"
"20.07500","2.40714","0.03526"
"20.10000","2.41017","0.03524"
"20.12500","2.41316","0.03514"
"20.15000","2.41622","0.03557"
"20.17500","2.41925","0.03498"
"20.20000","2.42227","0.03546"
"20.22500","2.42519","0.03553"
"20.25000","2.42815","0.03547"
"20.27500","2.43122","0.03566"
"20.30000","2.43419","0.03546"
"20.32500","2.43729","0.03578"
"20.35000","2.44029","0.03558"
