Maximum CNC 25 LB,"0.00329",N
"10.32500","15.04277","-39.28460"
"10.35000","15.07932","-38.88534"
"10.37500","15.11579","-38.49716"
"10.40000","15.15223","-38.10702"
"10.42500","15.18870","-37.71171"
"10.45000","15.22522","-37.29964"
"10.47500","15.26181","-36.88340"
"10.50000","15.29841","-36.47275"
"10.52500","15.33496","-36.06970"
"10.55000","15.37167","-35.68216"
"10.57500","15.40829","-35.29544"
"10.60000","15.44470","-34.89836"
"10.62500","15.48111","-34.50890"
"10.65000","15.51754","-34.10133"
"10.67500","15.55402","-33.68937"
"10.70000","15.59054","-33.28064"
"10.72500","15.62706","-32.87455"
"10.75000","15.66434","-32.47966"
"10.77500","15.70104","-32.09323"
"10.80000","15.73731","-31.69793"
"10.82500","15.77355","-31.28539"
"10.85000","15.80991","-30.87593"
"10.87500","15.84631","-30.46633"
"10.90000","15.88279","-30.05299"
"10.92500","15.91925","-29.59432"
"10.95000","15.95575","-29.11586"
"10.97500","15.99232","-28.64365"
"11.00000","16.02889","-28.18014"
"11.02500","16.06558","-27.69549"
"11.05000","16.10204","-27.18953"
"11.07500","16.13833","-26.68748"
"11.10000","16.17466","-26.22182"
"11.12500","16.21102","-25.73658"
"11.15000","16.24735","-25.17185"
"11.17500","16.28367","-24.57088"
"11.20000","16.31994","-23.99719"
"11.22500","16.35632","-23.28559"
"11.25000","16.39297","-22.47924"
"11.27500","16.43025","-21.71567"
"11.30000","16.46769","-20.97845"
"11.32500","16.50405","-20.36152"
"11.35000","16.54026","-19.84345"
"11.37500","16.57664","-19.35735"
"11.40000","16.61305","-18.86418"
"11.42500","16.64956","-18.35980"
"11.45000","16.68600","-17.85274"
"11.47500","16.72251","-17.32795"
"11.50000","16.75897","-16.75785"
"11.52500","16.79536","-16.10313"
"11.55000","16.83165","-15.39590"
"11.57500","16.86802","-14.66988"
"11.60000","16.90434","-13.95718"
"11.62500","16.94063","-13.18022"
"11.65000","16.97700","-12.22771"
"11.67500","17.01347","-11.13862"
"11.70000","17.05015","-9.72092"
"11.72500","17.08690","-6.01833"
"11.75000","17.12390","-3.36661"
"11.77500","17.16087","-2.83530"
"11.80000","17.19716","-2.85535"
"11.82500","17.23336","-2.81511"
"11.85000","17.26966","-2.73939"
"11.87500","17.30602","-2.67040"
"11.90000","17.34258","-2.61174"
"11.92500","17.37918","-2.56281"
"11.95000","17.41575","-2.51431"
"11.97500","17.45218","-2.46446"
"12.00000","17.48854","-2.41718"
"12.02500","17.52476","-2.37108"
"12.05000","17.56088","-2.32661"
"12.07500","17.59712","-2.28388"
"12.10000","17.63343","-2.24153"
"12.12500","17.66994","-2.19889"
"12.15000","17.70664","-2.15607"
"12.17500","17.74332","-2.10825"
"12.20000","17.78000","-2.06721"
"12.22500","17.81685","-2.02910"
"12.25000","17.85356","-1.99503"
"12.27500","17.88988","-1.96116"
"12.30000","17.92616","-1.93171"
"12.32500","17.96259","-1.90061"
"12.35000","17.99919","-1.85455"
"12.37500","18.03569","-1.75772"
"12.40000","18.07207","-1.68572"
"12.42500","18.10842","-1.65984"
"12.45000","18.14471","-1.64487"
"12.47500","18.18104","-1.62901"
"12.50000","18.21738","-1.61124"
"12.52500","18.25375","-1.59338"
"12.55000","18.29025","-1.57717"
"12.57500","18.32676","-1.55827"
"12.60000","18.36346","-1.54343"
"12.62500","18.40002","-1.52707"
"12.65000","18.43651","-1.50957"
"12.67500","18.47303","-1.49392"
"12.70000","18.50953","-1.46089"
"12.72500","18.54598","-1.41597"
"12.75000","18.58244","-1.38638"
"12.77500","18.61885","-1.36992"
"12.80000","18.65534","-1.35442"
"12.82500","18.69195","-1.33995"
"12.85000","18.72870","-1.32767"
"12.87500","18.76557","-1.31320"
"12.90000","18.80263","-1.30149"
"12.92500","18.83924","-1.29136"
"12.95000","18.87602","-1.28069"
"12.97500","18.91232","-1.27139"
"13.00000","18.94855","-1.26138"
"13.02500","18.98488","-1.25318"
"13.05000","19.02131","-1.24235"
"13.07500","19.05773","-1.23394"
"13.10000","19.09419","-1.22541"
"13.12500","19.13067","-1.21446"
"13.15000","19.16718","-1.20668"
"13.17500","19.20358","-1.19796"
"13.20000","19.23999","-1.19001"
"13.22500","19.27641","-1.18348"
"13.25000","19.31287","-1.17574"
"13.27500","19.34932","-1.16977"
"13.30000","19.38579","-1.16279"
"13.32500","19.42224","-1.15694"
"13.35000","19.45870","-1.14884"
"13.37500","19.49522","-1.14295"
"13.40000","19.53211","-1.13761"
"13.42500","19.56946","-1.13100"
"13.45000","19.60602","-1.12689"
"13.47500","19.64220","-1.11992"
"13.50000","19.67843","-1.11440"
"13.52500","19.71487","-1.10856"
"13.55000","19.75141","-1.10420"
"13.57500","19.78787","-1.09969"
"13.60000","19.82430","-1.09456"
"13.62500","19.86081","-1.08994"
"13.65000","19.89724","-1.08363"
"13.67500","19.93368","-1.07938"
"13.70000","19.97020","-1.07488"
"13.72500","20.00664","-1.06953"
"13.75000","20.04313","-1.06465"
"13.77500","20.07974","-1.06106"
"13.80000","20.11647","-1.05582"
"13.82500","20.15350","-1.05134"
"13.85000","20.18986","-1.04660"
"13.87500","20.22611","-1.04289"
"13.90000","20.26250","-1.03834"
"13.92500","20.29891","-1.03357"
"13.95000","20.33536","-1.02842"
"13.97500","20.37184","-1.02396"
"14.00000","20.40825","-1.02130"
"14.02500","20.44471","-1.01636"
"14.05000","20.48122","-1.01285"
"14.07500","20.51786","-1.00866"
"14.10000","20.55422","-1.00455"
"14.12500","20.59057","-1.00131"
"14.15000","20.62698","-0.99720"
"14.17500","20.66339","-0.99507"
"14.20000","20.69985","-0.99007"
"14.22500","20.73634","-0.98712"
"14.25000","20.77279","-0.98344"
"14.27500","20.80922","-0.98007"
"14.30000","20.84577","-0.97810"
"14.32500","20.88268","-0.97488"
"14.35000","20.91996","-0.97147"
"14.37500","20.95689","-0.96952"
"14.40000","20.99317","-0.96582"
"14.42500","21.02938","-0.96337"
"14.45000","21.06569","-0.96115"
"14.47500","21.10205","-0.95881"
"14.50000","21.13848","-0.95622"
"14.52500","21.17485","-0.95415"
"14.55000","21.21130","-0.95148"
"14.57500","21.24778","-0.94834"
"14.60000","21.28434","-0.94640"
"14.62500","21.32089","-0.94366"
"14.65000","21.35723","-0.94001"
"14.67500","21.39357","-0.93819"
"14.70000","21.43001","-0.93610"
"14.72500","21.46664","-0.93400"
"14.75000","21.50364","-0.93135"
"14.77500","21.54032","-0.92963"
"14.80000","21.57662","-0.92699"
"14.82500","21.61298","-0.92491"
"14.85000","21.64935","-0.92363"
"14.87500","21.68575","-0.92154"
"14.90000","21.72216","-0.92053"
"14.92500","21.75861","-0.91812"
"14.95000","21.79503","-0.91623"
"14.97500","21.83150","-0.91417"
"15.00000","21.86807","-0.91291"
"15.02500","21.90469","-0.91124"
"15.05000","21.94125","-0.90872"
"15.07500","21.97779","-0.90828"
"15.10000","22.01418","-0.90513"
"15.12500","22.05056","-0.90356"
"15.15000","22.08693","-0.90159"
"15.17500","22.12328","-0.89891"
"15.20000","22.15970","-0.89777"
"15.22500","22.19626","-0.89552"
"15.25000","22.23289","-0.89462"
"15.27500","22.26947","-0.89250"
"15.30000","22.30601","-0.89127"
"15.32500","22.34251","-0.88959"
"15.35000","22.37898","-0.88784"
"15.37500","22.41543","-0.88773"
"15.40000","22.45208","-0.88603"
"15.42500","22.48951","-0.88397"
"15.45000","22.52658","-0.88354"
"15.47500","22.56335","-0.88158"
"15.50000","22.59957","-0.88040"
"15.52500","22.63560","-0.87914"
"15.55000","22.67177","-0.87826"
"15.57500","22.70811","-0.87590"
"15.60000","22.74445","-0.87518"
"15.62500","22.78080","-0.87306"
"15.65000","22.81722","-0.87155"
"15.67500","22.85371","-0.87123"
"15.70000","22.89015","-0.86984"
"15.72500","22.92660","-0.86883"
"15.75000","22.96302","-0.86819"
"15.77500","22.99939","-0.86718"
"15.80000","23.03585","-0.86591"
"15.82500","23.07242","-0.86462"
"15.85000","23.10914","-0.86381"
"15.87500","23.14580","-0.86193"
"15.90000","23.18235","-0.86128"
"15.92500","23.21885","-0.86060"
"15.95000","23.25522","-0.85938"
"15.97500","23.29163","-0.85776"
"16.00000","23.32815","-0.85644"
"16.02500","23.36464","-0.85558"
"16.05000","23.40203","-0.85405"
"16.07500","23.43869","-0.85310"
"16.10000","23.47467","-0.85195"
"16.12500","23.51086","-0.84908"
"16.15000","23.54731","-0.84771"
"16.17500","23.58377","-0.84489"
"16.20000","23.62027","-0.84413"
"16.22500","23.65685","-0.84281"
"16.25000","23.69348","-0.84138"
"16.27500","23.73013","-0.83927"
"16.30000","23.76680","-0.83803"
"16.32500","23.80343","-0.83696"
"16.35000","23.83978","-0.83574"
"16.37500","23.87603","-0.83444"
"16.40000","23.91233","-0.83342"
"16.42500","23.94861","-0.83217"
"16.45000","23.98488","-0.83214"
"16.47500","24.02128","-0.83048"
"16.50000","24.05780","-0.82925"
"16.52500","24.09421","-0.82853"
"16.55000","24.13067","-0.82687"
"16.57500","24.16718","-0.82596"
"16.60000","24.20369","-0.82549"
"16.62500","24.24022","-0.82423"
"16.65000","24.27687","-0.82376"
"16.67500","24.31356","-0.82252"
"16.70000","24.35032","-0.82203"
"16.72500","24.38712","-0.82006"
"16.75000","24.42439","-0.81871"
"16.77500","24.46111","-0.81684"
"16.80000","24.49730","-0.81539"
"16.82500","24.53354","-0.81543"
"16.85000","24.56983","-0.81480"
"16.87500","24.60606","-0.81264"
"16.90000","24.64226","-0.81227"
"16.92500","24.67863","-0.81123"
"16.95000","24.71507","-0.81058"
"16.97500","24.75151","-0.80961"
"17.00000","24.78792","-0.80805"
"17.02500","24.82439","-0.80717"
"17.05000","24.86105","-0.80566"
"17.07500","24.89776","-0.80483"
"17.10000","24.93435","-0.80307"
"17.12500","24.97089","-0.80291"
"17.15000","25.00749","-0.80168"
"17.17500","25.04407","-0.79976"
"17.20000","25.08066","-0.79891"
"17.22500","25.11715","-0.79756"
"17.25000","25.15378","-0.79625"
"17.27500","25.19073","-0.79345"
"17.30000","25.22724","-0.79232"
"17.32500","25.26325","-0.79052"
"17.35000","25.29939","-0.78744"
"17.37500","25.33567","-0.78609"
"17.40000","25.37202","-0.78303"
"17.42500","25.40837","-0.78282"
"17.45000","25.44479","-0.78086"
"17.47500","25.48134","-0.77770"
"17.50000","25.51800","-0.77710"
"17.52500","25.55464","-0.77580"
"17.55000","25.59129","-0.77491"
"17.57500","25.62813","-0.77283"
"17.60000","25.66474","-0.77250"
"17.62500","25.70129","-0.77126"
"17.65000","25.73790","-0.76912"
"17.67500","25.77467","-0.76871"
"17.70000","25.81172","-0.76689"
"17.72500","25.84845","-0.76572"
"17.75000","25.88447","-0.76494"
"17.77500","25.92050","-0.76189"
"17.80000","25.95669","-0.76042"
"17.82500","25.99300","-0.75951"
"17.85000","26.02939","-0.75788"
"17.87500","26.06585","-0.75696"
"17.90000","26.10232","-0.75625"
"17.92500","26.13881","-0.75523"
"17.95000","26.17525","-0.75381"
"17.97500","26.21173","-0.75269"
"18.00000","26.24834","-0.75145"
"18.02500","26.28497","-0.75000"
"18.05000","26.32163","-0.74930"
"18.07500","26.35821","-0.74726"
"18.10000","26.39469","-0.74645"
"18.12500","26.43110","-0.74423"
"18.15000","26.46751","-0.74228"
"18.17500","26.50396","-0.73964"
"18.20000","26.54049","-0.73809"
"18.22500","26.57720","-0.73714"
"18.25000","26.61404","-0.73499"
"18.27500","26.65031","-0.73395"
"18.30000","26.68648","-0.73160"
"18.32500","26.72285","-0.73035"
"18.35000","26.75929","-0.72884"
"18.37500","26.79580","-0.72693"
"18.40000","26.83228","-0.72533"
"18.42500","26.86876","-0.72363"
"18.45000","26.90538","-0.72322"
"18.47500","26.94197","-0.72096"
"18.50000","26.97859","-0.71958"
"18.52500","27.01523","-0.71734"
"18.55000","27.05188","-0.71507"
"18.57500","27.08860","-0.71419"
"18.60000","27.12525","-0.71311"
"18.62500","27.16174","-0.71019"
"18.65000","27.19812","-0.70886"
"18.67500","27.23441","-0.70724"
"18.70000","27.27085","-0.70588"
"18.72500","27.30723","-0.70396"
"18.75000","27.34360","-0.70244"
"18.77500","27.38005","-0.70135"
"18.80000","27.41654","-0.69901"
"18.82500","27.45301","-0.69854"
"18.85000","27.48951","-0.69635"
"18.87500","27.52606","-0.69506"
"18.90000","27.56264","-0.69423"
"18.92500","27.59920","-0.69068"
"18.95000","27.63586","-0.68945"
"18.97500","27.67268","-0.68845"
"19.00000","27.70957","-0.68675"
"19.02500","27.74650","-0.68475"
"19.05000","27.78289","-0.68356"
"19.07500","27.81893","-0.68229"
"19.10000","27.85508","-0.67999"
"19.12500","27.89141","-0.67921"
"19.15000","27.92782","-0.67694"
"19.17500","27.96432","-0.67489"
