Rate 1,"0.10000",mm/s
"8.15000","0.81217","0.00497"
"8.17500","0.81466","0.00510"
"8.20000","0.81723","0.00521"
"8.22500","0.81974","0.00507"
"8.25000","0.82228","0.00513"
"8.27500","0.82473","0.00508"
"8.30000","0.82725","0.00491"
"8.32500","0.82972","0.00528"
"8.35000","0.83221","0.00535"
"8.37500","0.83464","0.00506"
"8.40000","0.83718","0.00524"
"8.42500","0.83965","0.00530"
"8.45000","0.84228","0.00537"
"8.47500","0.84476","0.00526"
"8.50000","0.84726","0.00530"
"8.52500","0.84969","0.00525"
"8.55000","0.85219","0.00526"
"8.57500","0.85465","0.00567"
"8.60000","0.85722","0.00527"
"8.62500","0.85968","0.00527"
"8.65000","0.86228","0.00558"
"8.67500","0.86478","0.00540"
"8.70000","0.86734","0.00546"
"8.72500","0.86975","0.00563"
"8.75000","0.87225","0.00558"
"8.77500","0.87471","0.00540"
"8.80000","0.87733","0.00557"
"8.82500","0.87980","0.00557"
"8.85000","0.88238","0.00540"
"8.87500","0.88487","0.00577"
"8.90000","0.88739","0.00543"
"8.92500","0.88981","0.00566"
"8.95000","0.89227","0.00565"
"8.97500","0.89469","0.00550"
"9.00000","0.89727","0.00565"
"9.02500","0.89972","0.00583"
"9.05000","0.90231","0.00586"
"9.07500","0.90479","0.00548"
"9.10000","0.90734","0.00569"
"9.12500","0.90978","0.00584"
"9.15000","0.91229","0.00553"
"9.17500","0.91470","0.00607"
"9.20000","0.91727","0.00562"
"9.22500","0.91974","0.00575"
"9.25000","0.92231","0.00583"
"9.27500","0.92483","0.00587"
"9.30000","0.92738","0.00582"
"9.32500","0.92981","0.00590"
"9.35000","0.93229","0.00594"
"9.37500","0.93471","0.00574"
"9.40000","0.93725","0.00588"
"9.42500","0.93976","0.00616"
"9.45000","0.94231","0.00588"
"9.47500","0.94487","0.00589"
"9.50000","0.94737","0.00604"
"9.52500","0.94985","0.00590"
"9.55000","0.95229","0.00609"
"9.57500","0.95475","0.00590"
"9.60000","0.95727","0.00614"
"9.62500","0.95982","0.00585"
"9.65000","0.96231","0.00609"
"9.67500","0.96489","0.00595"
"9.70000","0.96736","0.00605"
"9.72500","0.96988","0.00622"
"9.75000","0.97231","0.00605"
"9.77500","0.97475","0.00598"
"9.80000","0.97721","0.00616"
"9.82500","0.97978","0.00604"
"9.85000","0.98228","0.00634"
"9.87500","0.98489","0.00627"
"9.90000","0.98734","0.00650"
"9.92500","0.98985","0.00606"
"9.95000","0.99226","0.00641"
"9.97500","0.99474","0.00627"
"10.00000","0.99724","0.00620"
"10.02500","0.99980","0.00643"
"10.05000","1.00229","0.00622"
"10.07500","1.00489","0.00629"
"10.10000","1.00736","0.00649"
"10.12500","1.00988","0.00634"
"10.15000","1.01230","0.00620"
"10.17500","1.01480","0.00646"
"10.20000","1.01727","0.00640"
"10.22500","1.01984","0.00634"
"10.25000","1.02230","0.00646"
"10.27500","1.02486","0.00650"
"10.30000","1.02732","0.00645"
"10.32500","1.02987","0.00652"
"10.35000","1.03229","0.00645"
"10.37500","1.03480","0.00645"
"10.40000","1.03722","0.00656"
"10.42500","1.03982","0.00660"
"10.45000","1.04226","0.00667"
"10.47500","1.04484","0.00666"
"10.50000","1.04731","0.00661"
"10.52500","1.04987","0.00650"
"10.55000","1.05231","0.00659"
"10.57500","1.05479","0.00678"
"10.60000","1.05721","0.00660"
"10.62500","1.05978","0.00669"
"10.65000","1.06225","0.00666"
"10.67500","1.06482","0.00658"
"10.70000","1.06733","0.00668"
"10.72500","1.06988","0.00678"
"10.75000","1.07233","0.00673"
"10.77500","1.07481","0.00682"
"10.80000","1.07721","0.00675"
"10.82500","1.07977","0.00673"
"10.85000","1.08226","0.00672"
"10.87500","1.08483","0.00695"
"10.90000","1.08734","0.00690"
"10.92500","1.08985","0.00682"
"10.95000","1.09230","0.00700"
"10.97500","1.09479","0.00681"
"11.00000","1.09725","0.00693"
"11.02500","1.09979","0.00713"
"11.05000","1.10227","0.00692"
"11.07500","1.10483","0.00701"
"11.10000","1.10737","0.00703"
"11.12500","1.10987","0.00708"
"11.15000","1.11234","0.00692"
"11.17500","1.11479","0.00726"
"11.20000","1.11724","0.00707"
"11.22500","1.11975","0.00696"
"11.25000","1.12230","0.00721"
"11.27500","1.12479","0.00711"
"11.30000","1.12739","0.00717"
"11.32500","1.12990","0.00715"
"11.35000","1.13239","0.00723"
"11.37500","1.13483","0.00698"
"11.40000","1.13729","0.00711"
"11.42500","1.13977","0.00710"
"11.45000","1.14232","0.00709"
"11.47500","1.14480","0.00708"
"11.50000","1.14740","0.00725"
"11.52500","1.14988","0.00718"
"11.55000","1.15241","0.00726"
"11.57500","1.15484","0.00730"
"11.60000","1.15729","0.00716"
"11.62500","1.15974","0.00727"
"11.65000","1.16231","0.00739"
"11.67500","1.16479","0.00727"
"11.70000","1.16739","0.00748"
"11.72500","1.16987","0.00731"
"11.75000","1.17241","0.00744"
"11.77500","1.17482","0.00734"
"11.80000","1.17730","0.00753"
"11.82500","1.17976","0.00732"
"11.85000","1.18234","0.00733"
"11.87500","1.18481","0.00769"
"11.90000","1.18741","0.00733"
"11.92500","1.18991","0.00766"
"11.95000","1.19244","0.00757"
"11.97500","1.19487","0.00747"
"12.00000","1.19733","0.00764"
"12.02500","1.19974","0.00754"
"12.05000","1.20233","0.00773"
"12.07500","1.20479","0.00751"
"12.10000","1.20737","0.00770"
"12.12500","1.20987","0.00775"
"12.15000","1.21240","0.00755"
"12.17500","1.21485","0.00788"
"12.20000","1.21731","0.00756"
"12.22500","1.21974","0.00789"
"12.25000","1.22232","0.00780"
"12.27500","1.22479","0.00776"
"12.30000","1.22739","0.00764"
"12.32500","1.22987","0.00788"
"12.35000","1.23240","0.00805"
"12.37500","1.23484","0.00771"
"12.40000","1.23732","0.00789"
"12.42500","1.23977","0.00782"
"12.45000","1.24232","0.00780"
"12.47500","1.24483","0.00795"
"12.50000","1.24738","0.00809"
"12.52500","1.24995","0.00791"
"12.55000","1.25246","0.00794"
"12.57500","1.25490","0.00796"
"12.60000","1.25736","0.00796"
"12.62500","1.25980","0.00783"
"12.65000","1.26233","0.00825"
"12.67500","1.26486","0.00797"
"12.70000","1.26739","0.00812"
"12.72500","1.26996","0.00808"
"12.75000","1.27249","0.00797"
"12.77500","1.27580","0.00819"
"12.80000","1.27865","0.00804"
"12.82500","1.28070","0.00817"
"12.85000","1.28293","0.00817"
"12.87500","1.28520","0.00815"
"12.90000","1.28755","0.00827"
"12.92500","1.29001","0.00810"
"12.95000","1.29240","0.00837"
"12.97500","1.29484","0.00801"
"13.00000","1.29723","0.00818"
"13.02500","1.29966","0.00835"
"13.05000","1.30213","0.00816"
"13.07500","1.30470","0.00838"
"13.10000","1.30715","0.00829"
"13.12500","1.30974","0.00834"
"13.15000","1.31227","0.00811"
"13.17500","1.31479","0.00836"
"13.20000","1.31723","0.00835"
"13.22500","1.31972","0.00846"
"13.25000","1.32215","0.00846"
"13.27500","1.32473","0.00836"
"13.30000","1.32720","0.00813"
"13.32500","1.32980","0.00865"
"13.35000","1.33228","0.00837"
"13.37500","1.33481","0.00854"
"13.40000","1.33723","0.00858"
"13.42500","1.33972","0.00856"
"13.45000","1.34217","0.00840"
"13.47500","1.34476","0.00847"
"13.50000","1.34720","0.00870"
"13.52500","1.34981","0.00845"
"13.55000","1.35226","0.00867"
"13.57500","1.35481","0.00877"
"13.60000","1.35722","0.00845"
"13.62500","1.35975","0.00875"
"13.65000","1.36219","0.00851"
"13.67500","1.36479","0.00875"
"13.70000","1.36725","0.00859"
"13.72500","1.36981","0.00880"
"13.75000","1.37230","0.00867"
"13.77500","1.37485","0.00874"
"13.80000","1.37723","0.00889"
"13.82500","1.37974","0.00866"
"13.85000","1.38217","0.00874"
"13.87500","1.38474","0.00878"
"13.90000","1.38721","0.00880"
"13.92500","1.38980","0.00877"
"13.95000","1.39231","0.00896"
"13.97500","1.39484","0.00878"
"14.00000","1.39729","0.00891"
"14.02500","1.39975","0.00888"
"14.05000","1.40219","0.00888"
"14.07500","1.40473","0.00878"
"14.10000","1.40721","0.00899"
"14.12500","1.40975","0.00894"
"14.15000","1.41229","0.00894"
"14.17500","1.41483","0.00909"
"14.20000","1.41729","0.00895"
"14.22500","1.41975","0.00907"
"14.25000","1.42221","0.00901"
"14.27500","1.42473","0.00890"
"14.30000","1.42726","0.00916"
"14.32500","1.42978","0.00907"
"14.35000","1.43236","0.00908"
"14.37500","1.43484","0.00896"
"14.40000","1.43732","0.00915"
"14.42500","1.43979","0.00921"
"14.45000","1.44228","0.00913"
"14.47500","1.44472","0.00925"
"14.50000","1.44727","0.00913"
"14.52500","1.44972","0.00916"
"14.55000","1.45230","0.00931"
"14.57500","1.45476","0.00931"
"14.60000","1.45726","0.00920"
"14.62500","1.45967","0.00922"
"14.65000","1.46213","0.00937"
"14.67500","1.46466","0.00924"
"14.70000","1.46723","0.00948"
"14.72500","1.46969","0.00944"
"14.75000","1.47229","0.00912"
"14.77500","1.47477","0.00948"
"14.80000","1.47730","0.00950"
"14.82500","1.47973","0.00943"
"14.85000","1.48221","0.00953"
"14.87500","1.48467","0.00959"
"14.90000","1.48725","0.00938"
"14.92500","1.48971","0.00946"
"14.95000","1.49229","0.00965"
"14.97500","1.49478","0.00950"
"15.00000","1.49733","0.00960"
"15.02500","1.49975","0.00977"
"15.05000","1.50222","0.00968"
"15.07500","1.50465","0.00973"
"15.10000","1.50724","0.00981"
"15.12500","1.50969","0.00959"
"15.15000","1.51228","0.00963"
"15.17500","1.51479","0.00977"
"15.20000","1.51733","0.00968"
"15.22500","1.51974","0.00989"
"15.25000","1.52220","0.00978"
"15.27500","1.52462","0.00992"
"15.30000","1.52719","0.00955"
"15.32500","1.52969","0.00987"
"15.35000","1.53228","0.00985"
"15.37500","1.53479","0.00982"
"15.40000","1.53729","0.01009"
"15.42500","1.53972","0.00968"
"15.45000","1.54220","0.00988"
"15.47500","1.54463","0.00992"
"15.50000","1.54723","0.00983"
"15.52500","1.54971","0.00996"
"15.55000","1.55225","0.01002"
"15.57500","1.55476","0.01002"
"15.60000","1.55730","0.00983"
"15.62500","1.55976","0.01000"
"15.65000","1.56225","0.01014"
"15.67500","1.56470","0.00997"
"15.70000","1.56725","0.01010"
"15.72500","1.56974","0.01007"
"15.75000","1.57226","0.01014"
"15.77500","1.57479","0.01019"
"15.80000","1.57731","0.01000"
"15.82500","1.57979","0.01012"
"15.85000","1.58226","0.01015"
"15.87500","1.58470","0.01039"
"15.90000","1.58723","0.01009"
"15.92500","1.58974","0.01036"
"15.95000","1.59226","0.01038"
"15.97500","1.59485","0.01019"
"16.00000","1.59735","0.01042"
"16.02500","1.59984","0.01022"
"16.05000","1.60226","0.01030"
"16.07500","1.60476","0.01032"
"16.10000","1.60724","0.01037"
"16.12500","1.60981","0.01036"
"16.15000","1.61225","0.01044"
"16.17500","1.61485","0.01042"
"16.20000","1.61735","0.01036"
"16.22500","1.61988","0.01041"
"16.25000","1.62232","0.01050"
"16.27500","1.62479","0.01029"
"16.30000","1.62726","0.01049"
"16.32500","1.62983","0.01053"
"16.35000","1.63228","0.01050"
"16.37500","1.63488","0.01050"
"16.40000","1.63733","0.01033"
"16.42500","1.63988","0.01057"
"16.45000","1.64232","0.01035"
"16.47500","1.64480","0.01098"
"16.50000","1.64724","0.01053"
"16.52500","1.64980","0.01061"
"16.55000","1.65226","0.01075"
"16.57500","1.65486","0.01056"
"16.60000","1.65736","0.01069"
"16.62500","1.65991","0.01070"
"16.65000","1.66234","0.01076"
"16.67500","1.66484","0.01067"
"16.70000","1.66729","0.01063"
"16.72500","1.66991","0.01091"
"16.75000","1.67240","0.01068"
"16.77500","1.67553","0.01098"
"16.80000","1.67867","0.01065"
"16.82500","1.68096","0.01072"
"16.85000","1.68298","0.01109"
"16.87500","1.68522","0.01077"
"16.90000","1.68749","0.01085"
"16.92500","1.68997","0.01078"
"16.95000","1.69236","0.01100"
"16.97500","1.69490","0.01077"
"17.00000","1.69735","0.01102"
"17.02500","1.69986","0.01113"
"17.05000","1.70226","0.01077"
"17.07500","1.70472","0.01100"
"17.10000","1.70712","0.01110"
"17.12500","1.70968","0.01083"
"17.15000","1.71215","0.01108"
"17.17500","1.71473","0.01126"
"17.20000","1.71728","0.01102"
"17.22500","1.71981","0.01116"
"17.25000","1.72224","0.01122"
"17.27500","1.72470","0.01123"
"17.30000","1.72714","0.01106"
"17.32500","1.72967","0.01140"
"17.35000","1.73220","0.01101"
"17.37500","1.73472","0.01128"
"17.40000","1.73727","0.01133"
"17.42500","1.73978","0.01112"
"17.45000","1.74225","0.01137"
"17.47500","1.74472","0.01105"
"17.50000","1.74719","0.01140"
"17.52500","1.74973","0.01128"
"17.55000","1.75225","0.01151"
"17.57500","1.75475","0.01125"
"17.60000","1.75732","0.01140"
"17.62500","1.75982","0.01144"
"17.65000","1.76234","0.01122"
"17.67500","1.76480","0.01131"
"17.70000","1.76723","0.01152"
"17.72500","1.76974","0.01132"
"17.75000","1.77228","0.01146"
"17.77500","1.77478","0.01141"
"17.80000","1.77739","0.01165"
"17.82500","1.77987","0.01147"
"17.85000","1.78239","0.01150"
"17.87500","1.78482","0.01159"
"17.90000","1.78730","0.01128"
"17.92500","1.78974","0.01179"
"17.95000","1.79231","0.01142"
"17.97500","1.79481","0.01150"
"18.00000","1.79740","0.01175"
"18.02500","1.79991","0.01167"
"18.05000","1.80245","0.01158"
"18.07500","1.80487","0.01160"
"18.10000","1.80739","0.01182"
"18.12500","1.80995","0.01159"
"18.15000","1.81256","0.01172"
"18.17500","1.81502","0.01200"
"18.20000","1.81754","0.01147"
"18.22500","1.81999","0.01193"
"18.25000","1.82249","0.01174"
"18.27500","1.82489","0.01184"
"18.30000","1.82735","0.01178"
"18.32500","1.82979","0.01198"
"18.35000","1.83239","0.01176"
"18.37500","1.83481","0.01189"
"18.40000","1.83740","0.01191"
"18.42500","1.83987","0.01183"
"18.45000","1.84243","0.01194"
"18.47500","1.84488","0.01211"
"18.50000","1.84737","0.01194"
"18.52500","1.84980","0.01192"
"18.55000","1.85237","0.01192"
"18.57500","1.85483","0.01210"
"18.60000","1.85743","0.01199"
"18.62500","1.85992","0.01200"
"18.65000","1.86246","0.01198"
"18.67500","1.86492","0.01228"
"18.70000","1.86741","0.01207"
"18.72500","1.86984","0.01198"
"18.75000","1.87238","0.01201"
"18.77500","1.87485","0.01210"
"18.80000","1.87747","0.01211"
"18.82500","1.87998","0.01227"
"18.85000","1.88249","0.01238"
"18.87500","1.88493","0.01231"
"18.90000","1.88743","0.01222"
"18.92500","1.88990","0.01231"
"18.95000","1.89245","0.01228"
"18.97500","1.89496","0.01226"
"19.00000","1.89748","0.01243"
"19.02500","1.90001","0.01223"
"19.05000","1.90251","0.01241"
"19.07500","1.90499","0.01257"
"19.10000","1.90741","0.01239"
"19.12500","1.90983","0.01223"
"19.15000","1.91234","0.01238"
"19.17500","1.91487","0.01249"
"19.20000","1.91740","0.01243"
"19.22500","1.91999","0.01257"
"19.25000","1.92243","0.01245"
"19.27500","1.92495","0.01260"
"19.30000","1.92739","0.01247"
"19.32500","1.92987","0.01259"
"19.35000","1.93233","0.01241"
"19.37500","1.93490","0.01248"
"19.40000","1.93736","0.01253"
"19.42500","1.93996","0.01257"
"19.45000","1.94243","0.01262"
"19.47500","1.94491","0.01273"
"19.50000","1.94735","0.01252"
"19.52500","1.94983","0.01263"
"19.55000","1.95233","0.01286"
"19.57500","1.95490","0.01277"
"19.60000","1.95736","0.01274"
"19.62500","1.95994","0.01266"
"19.65000","1.96244","0.01275"
"19.67500","1.96499","0.01288"
"19.70000","1.96737","0.01294"
"19.72500","1.96983","0.01262"
"19.75000","1.97226","0.01281"
"19.77500","1.97484","0.01298"
"19.80000","1.97733","0.01283"
"19.82500","1.97991","0.01286"
"19.85000","1.98240","0.01282"
"19.87500","1.98494","0.01280"
"19.90000","1.98737","0.01296"
"19.92500","1.98986","0.01288"
"19.95000","1.99225","0.01310"
"19.97500","1.99483","0.01278"
"20.00000","1.99728","0.01298"
"20.02500","1.99991","0.01315"
"20.05000","2.00240","0.01288"
"20.07500","2.00492","0.01315"
"20.10000","2.00735","0.01298"
"20.12500","2.00984","0.01309"
"20.15000","2.01230","0.01327"
"20.17500","2.01487","0.01304"
"20.20000","2.01732","0.01313"
"20.22500","2.01989","0.01317"
"20.25000","2.02240","0.01328"
"20.27500","2.02496","0.01313"
"20.30000","2.02736","0.01319"
"20.32500","2.02982","0.01312"
"20.35000","2.03224","0.01303"
"20.37500","2.03480","0.01335"
