Maximum CNC 25 LB,"1.36606",N
"13.45000","1.90748","-5.33766"
"13.47500","1.91104","-5.34477"
"13.50000","1.91459","-5.35210"
"13.52500","1.91810","-5.35946"
"13.55000","1.92168","-5.36627"
"13.57500","1.92524","-5.37210"
"13.60000","1.92883","-5.37842"
"13.62500","1.93243","-5.38688"
"13.65000","1.93595","-5.39342"
"13.67500","1.93943","-5.40107"
"13.70000","1.94297","-5.40587"
"13.72500","1.94661","-5.41252"
"13.75000","1.95025","-5.41904"
"13.77500","1.95377","-5.42534"
"13.80000","1.95724","-5.43273"
"13.82500","1.96074","-5.43810"
"13.85000","1.96430","-5.44491"
"13.87500","1.96796","-5.44998"
"13.90000","1.97155","-5.45792"
"13.92500","1.97502","-5.46379"
"13.95000","1.97846","-5.46782"
"13.97500","1.98209","-5.47486"
"14.00000","1.98566","-5.48145"
"14.02500","1.98925","-5.48857"
"14.05000","1.99280","-5.49376"
"14.07500","1.99628","-5.50226"
"14.10000","1.99980","-5.50869"
"14.12500","2.00337","-5.51457"
"14.15000","2.00699","-5.52118"
"14.17500","2.01055","-5.52717"
"14.20000","2.01411","-5.53483"
"14.22500","2.01764","-5.54027"
"14.25000","2.02117","-5.54685"
"14.27500","2.02471","-5.55291"
"14.30000","2.02831","-5.55915"
"14.32500","2.03191","-5.56586"
"14.35000","2.03542","-5.57102"
"14.37500","2.03891","-5.57926"
"14.40000","2.04249","-5.58546"
"14.42500","2.04604","-5.59134"
"14.45000","2.04967","-5.59888"
"14.47500","2.05325","-5.60483"
"14.50000","2.05676","-5.61070"
"14.52500","2.06025","-5.61517"
"14.55000","2.06382","-5.62207"
"14.57500","2.06749","-5.62881"
"14.60000","2.07110","-5.63431"
"14.62500","2.07464","-5.64188"
"14.65000","2.07811","-5.64629"
"14.67500","2.08158","-5.65402"
"14.70000","2.08511","-5.65888"
"14.72500","2.08870","-5.66538"
"14.75000","2.09228","-5.67232"
"14.77500","2.09578","-5.67835"
"14.80000","2.09928","-5.68490"
"14.82500","2.10279","-5.68905"
"14.85000","2.10636","-5.69601"
"14.87500","2.11000","-5.70144"
"14.90000","2.11356","-5.70844"
"14.92500","2.11707","-5.71386"
"14.95000","2.12052","-5.71834"
"14.97500","2.12413","-5.72719"
"15.00000","2.12769","-5.73113"
"15.02500","2.13128","-5.73707"
"15.05000","2.13484","-5.74385"
"15.07500","2.13835","-5.75113"
"15.10000","2.14189","-5.75564"
"15.12500","2.14543","-5.76197"
"15.15000","2.14901","-5.77020"
"15.17500","2.15255","-5.77258"
"15.20000","2.15612","-5.77938"
"15.22500","2.15962","-5.78541"
"15.25000","2.16312","-5.79166"
"15.27500","2.16666","-5.79633"
"15.30000","2.17026","-5.80350"
"15.32500","2.17391","-5.81026"
"15.35000","2.17744","-5.81409"
"15.37500","2.18098","-5.82253"
"15.40000","2.18456","-5.82727"
"15.42500","2.18814","-5.83362"
"15.45000","2.19181","-5.84090"
"15.47500","2.19538","-5.84430"
"15.50000","2.19888","-5.85237"
"15.52500","2.20228","-5.85660"
"15.55000","2.20585","-5.86363"
"15.57500","2.20945","-5.86740"
"15.60000","2.21302","-5.87484"
"15.62500","2.21661","-5.87905"
"15.65000","2.22009","-5.88276"
"15.67500","2.22371","-5.89149"
"15.70000","2.22823","-5.89439"
"15.72500","2.23215","-5.90056"
"15.75000","2.23528","-5.90578"
"15.77500","2.23835","-5.91228"
"15.80000","2.24165","-5.91673"
"15.82500","2.24502","-5.92272"
"15.85000","2.24848","-5.93104"
"15.87500","2.25203","-5.93490"
"15.90000","2.25556","-5.94194"
"15.92500","2.25903","-5.94859"
"15.95000","2.26245","-5.95473"
"15.97500","2.26599","-5.96267"
"16.00000","2.26952","-5.96573"
"16.02500","2.27313","-5.97250"
"16.05000","2.27674","-5.97821"
"16.07500","2.28025","-5.98454"
"16.10000","2.28375","-5.99007"
"16.12500","2.28733","-5.99450"
"16.15000","2.29094","-6.00248"
"16.17500","2.29455","-6.00432"
"16.20000","2.29810","-6.01201"
"16.22500","2.30161","-6.01779"
"16.25000","2.30508","-6.02202"
"16.27500","2.30868","-6.02834"
"16.30000","2.31229","-6.03465"
"16.32500","2.31588","-6.04154"
"16.35000","2.31937","-6.04483"
"16.37500","2.32286","-6.05207"
"16.40000","2.32645","-6.05711"
"16.42500","2.32999","-6.06339"
"16.45000","2.33364","-6.07059"
"16.47500","2.33720","-6.07456"
"16.50000","2.34069","-6.08127"
"16.52500","2.34418","-6.08611"
"16.55000","2.34778","-6.09258"
"16.57500","2.35136","-6.09745"
"16.60000","2.35491","-6.10247"
"16.62500","2.35850","-6.10857"
"16.65000","2.36202","-6.11277"
"16.67500","2.36554","-6.11975"
"16.70000","2.36912","-6.12341"
"16.72500","2.37268","-6.12870"
"16.75000","2.37625","-6.13319"
"16.77500","2.37978","-6.13860"
"16.80000","2.38332","-6.14435"
"16.82500","2.38680","-6.14842"
"16.85000","2.39033","-6.15529"
"16.87500","2.39394","-6.15890"
"16.90000","2.39754","-6.16492"
"16.92500","2.40105","-6.17054"
"16.95000","2.40451","-6.17564"
"16.97500","2.40807","-6.18063"
"17.00000","2.41162","-6.18501"
"17.02500","2.41524","-6.19162"
"17.05000","2.41882","-6.19796"
"17.07500","2.42230","-6.20284"
"17.10000","2.42574","-6.20848"
"17.12500","2.42932","-6.21400"
"17.15000","2.43295","-6.22010"
"17.17500","2.43654","-6.22518"
"17.20000","2.44006","-6.23240"
"17.22500","2.44351","-6.23722"
"17.25000","2.44700","-6.24188"
"17.27500","2.45060","-6.24845"
"17.30000","2.45425","-6.25490"
"17.32500","2.45781","-6.26210"
"17.35000","2.46131","-6.26648"
"17.37500","2.46482","-6.27279"
"17.40000","2.46843","-6.27849"
"17.42500","2.47204","-6.28492"
"17.45000","2.47568","-6.29099"
"17.47500","2.47922","-6.29559"
"17.50000","2.48268","-6.30319"
"17.52500","2.48616","-6.30892"
"17.55000","2.48972","-6.31477"
"17.57500","2.49324","-6.32061"
"17.60000","2.49680","-6.32569"
"17.62500","2.50038","-6.33215"
"17.65000","2.50391","-6.33746"
"17.67500","2.50737","-6.34390"
"17.70000","2.51095","-6.35070"
"17.72500","2.51451","-6.35623"
"17.75000","2.51814","-6.36224"
"17.77500","2.52170","-6.36784"
"17.80000","2.52518","-6.37582"
"17.82500","2.52868","-6.38117"
"17.85000","2.53223","-6.38654"
"17.87500","2.53589","-6.39478"
"17.90000","2.53951","-6.39988"
"17.92500","2.54303","-6.40589"
"17.95000","2.54650","-6.40886"
"17.97500","2.55001","-6.41629"
"18.00000","2.55361","-6.42286"
"18.02500","2.55723","-6.42774"
"18.05000","2.56081","-6.43436"
"18.07500","2.56425","-6.43962"
"18.10000","2.56773","-6.44571"
"18.12500","2.57137","-6.45060"
"18.15000","2.57498","-6.45748"
"18.17500","2.57855","-6.46420"
"18.20000","2.58210","-6.46873"
"18.22500","2.58561","-6.47404"
"18.25000","2.58916","-6.47959"
"18.27500","2.59279","-6.48786"
"18.30000","2.59648","-6.49328"
"18.32500","2.60001","-6.49792"
"18.35000","2.60349","-6.50445"
"18.37500","2.60699","-6.50959"
"18.40000","2.61055","-6.51530"
"18.42500","2.61409","-6.52030"
"18.45000","2.61765","-6.52694"
"18.47500","2.62126","-6.53220"
"18.50000","2.62477","-6.53529"
"18.52500","2.62825","-6.54362"
"18.55000","2.63178","-6.54793"
"18.57500","2.63530","-6.55260"
"18.60000","2.63895","-6.55795"
"18.62500","2.64253","-6.56535"
"18.65000","2.64602","-6.57107"
"18.67500","2.64942","-6.57488"
"18.70000","2.65299","-6.58324"
"18.72500","2.65662","-6.58925"
"18.75000","2.66024","-6.59509"
"18.77500","2.66379","-6.59999"
"18.80000","2.66725","-6.60680"
"18.82500","2.67076","-6.61281"
"18.85000","2.67435","-6.61632"
"18.87500","2.67799","-6.62459"
"18.90000","2.68155","-6.62934"
"18.92500","2.68504","-6.63377"
"18.95000","2.68856","-6.64002"
"18.97500","2.69211","-6.64712"
"19.00000","2.69568","-6.65433"
"19.02500","2.69927","-6.65654"
"19.05000","2.70280","-6.66322"
"19.07500","2.70631","-6.67015"
"19.10000","2.70981","-6.67464"
"19.12500","2.71341","-6.67944"
"19.15000","2.71693","-6.68479"
"19.17500","2.72052","-6.69230"
"19.20000","2.72414","-6.69473"
