Rate 1,"0.15000",mm/s
"8.20000","1.22617","0.00678"
"8.22500","1.22995","0.00666"
"8.25000","1.23376","0.00660"
"8.27500","1.23751","0.00672"
"8.30000","1.24121","0.00673"
"8.32500","1.24493","0.00663"
"8.35000","1.24868","0.00671"
"8.37500","1.25250","0.00676"
"8.40000","1.25629","0.00679"
"8.42500","1.25995","0.00680"
"8.45000","1.26361","0.00700"
"8.47500","1.26741","0.00672"
"8.50000","1.27121","0.00675"
"8.52500","1.27499","0.00696"
"8.55000","1.27871","0.00685"
"8.57500","1.28242","0.00697"
"8.60000","1.28614","0.00697"
"8.62500","1.28989","0.00699"
"8.65000","1.29370","0.00714"
"8.67500","1.29750","0.00704"
"8.70000","1.30121","0.00717"
"8.72500","1.30487","0.00698"
"8.75000","1.30864","0.00712"
"8.77500","1.31245","0.00702"
"8.80000","1.31626","0.00715"
"8.82500","1.31996","0.00719"
"8.85000","1.32368","0.00701"
"8.87500","1.32744","0.00700"
"8.90000","1.33122","0.00734"
"8.92500","1.33505","0.00733"
"8.95000","1.33882","0.00738"
"8.97500","1.34249","0.00733"
"9.00000","1.34612","0.00714"
"9.02500","1.34989","0.00743"
"9.05000","1.35374","0.00724"
"9.07500","1.35756","0.00751"
"9.10000","1.36124","0.00731"
"9.12500","1.36490","0.00745"
"9.15000","1.36867","0.00727"
"9.17500","1.37248","0.00733"
"9.20000","1.37625","0.00761"
"9.22500","1.37998","0.00742"
"9.25000","1.38370","0.00750"
"9.27500","1.38744","0.00754"
"9.30000","1.39120","0.00756"
"9.32500","1.39500","0.00751"
"9.35000","1.39880","0.00756"
"9.37500","1.40248","0.00762"
"9.40000","1.40617","0.00762"
"9.42500","1.40991","0.00784"
"9.45000","1.41373","0.00754"
"9.47500","1.41750","0.00758"
"9.50000","1.42125","0.00792"
"9.52500","1.42493","0.00776"
"9.55000","1.42864","0.00770"
"9.57500","1.43237","0.00779"
"9.60000","1.43618","0.00766"
"9.62500","1.44000","0.00779"
"9.65000","1.44370","0.00793"
"9.67500","1.44736","0.00785"
"9.70000","1.45109","0.00778"
"9.72500","1.45491","0.00775"
"9.75000","1.45872","0.00820"
"9.77500","1.46243","0.00766"
"9.80000","1.46608","0.00809"
"9.82500","1.46985","0.00785"
"9.85000","1.47364","0.00794"
"9.87500","1.47744","0.00815"
"9.90000","1.48119","0.00801"
"9.92500","1.48489","0.00815"
"9.95000","1.48858","0.00781"
"9.97500","1.49235","0.00823"
"10.00000","1.49621","0.00805"
"10.02500","1.49999","0.00796"
"10.05000","1.50367","0.00815"
"10.07500","1.50734","0.00793"
"10.10000","1.51116","0.00829"
"10.12500","1.51496","0.00817"
"10.15000","1.51874","0.00821"
"10.17500","1.52247","0.00836"
"10.20000","1.52617","0.00819"
"10.22500","1.52991","0.00829"
"10.25000","1.53366","0.00834"
"10.27500","1.53742","0.00841"
"10.30000","1.54121","0.00835"
"10.32500","1.54493","0.00829"
"10.35000","1.54866","0.00868"
"10.37500","1.55245","0.00840"
"10.40000","1.55631","0.00858"
"10.42500","1.56012","0.00838"
"10.45000","1.56386","0.00834"
"10.47500","1.56753","0.00845"
"10.50000","1.57126","0.00848"
"10.52500","1.57500","0.00840"
"10.55000","1.57875","0.00838"
"10.57500","1.58252","0.00858"
"10.60000","1.58622","0.00847"
"10.62500","1.58993","0.00849"
"10.65000","1.59368","0.00870"
"10.67500","1.59749","0.00863"
"10.70000","1.60129","0.00857"
"10.72500","1.60499","0.00876"
"10.75000","1.60869","0.00870"
"10.77500","1.61247","0.00867"
"10.80000","1.61625","0.00884"
"10.82500","1.62004","0.00875"
"10.85000","1.62379","0.00877"
"10.87500","1.62750","0.00893"
"10.90000","1.63121","0.00877"
"10.92500","1.63497","0.00871"
"10.95000","1.63881","0.00881"
"10.97500","1.64262","0.00893"
"11.00000","1.64631","0.00897"
"11.02500","1.64996","0.00882"
"11.05000","1.65371","0.00887"
"11.07500","1.65752","0.00911"
"11.10000","1.66132","0.00892"
"11.12500","1.66503","0.00903"
"11.15000","1.66871","0.00883"
"11.17500","1.67246","0.00897"
"11.20000","1.67623","0.00911"
"11.22500","1.68003","0.00910"
"11.25000","1.68380","0.00925"
"11.27500","1.68748","0.00915"
"11.30000","1.69120","0.00895"
"11.32500","1.69496","0.00905"
"11.35000","1.69877","0.00927"
"11.37500","1.70256","0.00921"
"11.40000","1.70628","0.00919"
"11.42500","1.70998","0.00929"
"11.45000","1.71379","0.00921"
"11.47500","1.71768","0.00941"
"11.50000","1.72204","0.00913"
"11.52500","1.72657","0.00937"
"11.55000","1.73004","0.00932"
"11.57500","1.73327","0.00918"
"11.60000","1.73670","0.00935"
"11.62500","1.74036","0.00949"
"11.65000","1.74405","0.00957"
"11.67500","1.74766","0.00938"
"11.70000","1.75128","0.00939"
"11.72500","1.75503","0.00950"
"11.75000","1.75877","0.00958"
"11.77500","1.76251","0.00966"
"11.80000","1.76623","0.00965"
"11.82500","1.76991","0.00957"
"11.85000","1.77362","0.00965"
"11.87500","1.77738","0.00960"
"11.90000","1.78121","0.00957"
"11.92500","1.78500","0.00978"
"11.95000","1.78868","0.00975"
"11.97500","1.79236","0.00985"
"12.00000","1.79609","0.00971"
"12.02500","1.79988","0.00995"
"12.05000","1.80367","0.00963"
"12.07500","1.80736","0.00983"
"12.10000","1.81104","0.00974"
"12.12500","1.81480","0.00974"
"12.15000","1.81861","0.01015"
"12.17500","1.82240","0.00965"
"12.20000","1.82616","0.00984"
"12.22500","1.82983","0.00982"
"12.25000","1.83351","0.00998"
"12.27500","1.83730","0.01001"
"12.30000","1.84112","0.00967"
"12.32500","1.84493","0.01009"
"12.35000","1.84865","0.00985"
"12.37500","1.85233","0.01017"
"12.40000","1.85612","0.01002"
"12.42500","1.85988","0.00989"
"12.45000","1.86368","0.01024"
"12.47500","1.86744","0.00986"
"12.50000","1.87116","0.01021"
"12.52500","1.87488","0.01013"
"12.55000","1.87862","0.01025"
"12.57500","1.88245","0.01025"
"12.60000","1.88626","0.01006"
"12.62500","1.88998","0.01041"
"12.65000","1.89365","0.01013"
"12.67500","1.89743","0.01027"
"12.70000","1.90120","0.01026"
"12.72500","1.90500","0.01022"
"12.75000","1.90876","0.01052"
"12.77500","1.91249","0.01033"
"12.80000","1.91637","0.01039"
"12.82500","1.92072","0.01043"
"12.85000","1.92446","0.01039"
"12.87500","1.92796","0.01043"
"12.90000","1.93143","0.01037"
"12.92500","1.93500","0.01058"
"12.95000","1.93874","0.01046"
"12.97500","1.94256","0.01063"
"13.00000","1.94632","0.01070"
"13.02500","1.94999","0.01038"
"13.05000","1.95365","0.01055"
"13.07500","1.95742","0.01078"
"13.10000","1.96119","0.01079"
"13.12500","1.96497","0.01072"
"13.15000","1.96871","0.01064"
"13.17500","1.97240","0.01073"
"13.20000","1.97612","0.01064"
"13.22500","1.97987","0.01099"
"13.25000","1.98371","0.01079"
"13.27500","1.98748","0.01070"
"13.30000","1.99118","0.01100"
"13.32500","1.99488","0.01106"
"13.35000","1.99868","0.01094"
"13.37500","2.00244","0.01082"
"13.40000","2.00623","0.01090"
"13.42500","2.00999","0.01100"
"13.45000","2.01368","0.01099"
"13.47500","2.01742","0.01103"
"13.50000","2.02118","0.01100"
"13.52500","2.02502","0.01104"
"13.55000","2.02881","0.01103"
"13.57500","2.03250","0.01105"
"13.60000","2.03615","0.01116"
"13.62500","2.03993","0.01095"
"13.65000","2.04373","0.01098"
"13.67500","2.04753","0.01123"
"13.70000","2.05126","0.01115"
"13.72500","2.05497","0.01127"
"13.75000","2.05872","0.01096"
"13.77500","2.06247","0.01138"
"13.80000","2.06628","0.01110"
"13.82500","2.07007","0.01131"
"13.85000","2.07375","0.01133"
"13.87500","2.07743","0.01116"
"13.90000","2.08121","0.01134"
"13.92500","2.08505","0.01129"
"13.95000","2.08885","0.01149"
"13.97500","2.09251","0.01148"
"14.00000","2.09617","0.01139"
"14.02500","2.09993","0.01137"
"14.05000","2.10374","0.01159"
"14.07500","2.10751","0.01143"
"14.10000","2.11126","0.01152"
"14.12500","2.11495","0.01142"
"14.15000","2.11866","0.01157"
"14.17500","2.12243","0.01143"
"14.20000","2.12625","0.01161"
"14.22500","2.13007","0.01171"
"14.25000","2.13376","0.01132"
"14.27500","2.13745","0.01154"
"14.30000","2.14120","0.01167"
"14.32500","2.14502","0.01154"
"14.35000","2.14879","0.01162"
"14.37500","2.15252","0.01172"
"14.40000","2.15621","0.01180"
"14.42500","2.15996","0.01176"
"14.45000","2.16373","0.01178"
"14.47500","2.16758","0.01176"
"14.50000","2.17140","0.01179"
"14.52500","2.17509","0.01188"
"14.55000","2.17875","0.01171"
"14.57500","2.18250","0.01184"
"14.60000","2.18634","0.01225"
"14.62500","2.19014","0.01184"
"14.65000","2.19386","0.01205"
"14.67500","2.19752","0.01200"
"14.70000","2.20130","0.01193"
"14.72500","2.20509","0.01206"
"14.75000","2.20888","0.01209"
"14.77500","2.21265","0.01208"
"14.80000","2.21632","0.01193"
"14.82500","2.22003","0.01232"
"14.85000","2.22380","0.01206"
"14.87500","2.22762","0.01217"
"14.90000","2.23138","0.01217"
"14.92500","2.23508","0.01204"
"14.95000","2.23877","0.01209"
"14.97500","2.24254","0.01241"
"15.00000","2.24635","0.01212"
"15.02500","2.25010","0.01220"
"15.05000","2.25384","0.01215"
"15.07500","2.25754","0.01254"
"15.10000","2.26130","0.01225"
"15.12500","2.26502","0.01245"
"15.15000","2.26882","0.01240"
"15.17500","2.27261","0.01239"
"15.20000","2.27633","0.01258"
"15.22500","2.28004","0.01253"
"15.25000","2.28378","0.01243"
"15.27500","2.28754","0.01248"
"15.30000","2.29134","0.01256"
"15.32500","2.29508","0.01240"
"15.35000","2.29877","0.01283"
"15.37500","2.30252","0.01262"
"15.40000","2.30627","0.01248"
"15.42500","2.31009","0.01261"
"15.45000","2.31388","0.01273"
"15.47500","2.31758","0.01268"
"15.50000","2.32123","0.01273"
"15.52500","2.32501","0.01277"
"15.55000","2.32887","0.01265"
"15.57500","2.33266","0.01302"
"15.60000","2.33636","0.01279"
"15.62500","2.34005","0.01278"
"15.65000","2.34384","0.01286"
"15.67500","2.34762","0.01297"
"15.70000","2.35145","0.01294"
"15.72500","2.35519","0.01280"
"15.75000","2.35891","0.01315"
"15.77500","2.36266","0.01295"
"15.80000","2.36638","0.01290"
"15.82500","2.37017","0.01315"
"15.85000","2.37391","0.01276"
"15.87500","2.37759","0.01313"
"15.90000","2.38123","0.01301"
"15.92500","2.38504","0.01302"
"15.95000","2.38883","0.01314"
"15.97500","2.39258","0.01306"
"16.00000","2.39632","0.01316"
"16.02500","2.40004","0.01296"
"16.05000","2.40379","0.01352"
"16.07500","2.40754","0.01308"
"16.10000","2.41131","0.01328"
"16.12500","2.41507","0.01318"
"16.15000","2.41878","0.01319"
"16.17500","2.42247","0.01337"
"16.20000","2.42622","0.01325"
"16.22500","2.43002","0.01333"
"16.25000","2.43381","0.01346"
"16.27500","2.43754","0.01339"
"16.30000","2.44122","0.01354"
"16.32500","2.44496","0.01350"
"16.35000","2.44867","0.01374"
"16.37500","2.45248","0.01328"
"16.40000","2.45630","0.01341"
"16.42500","2.46001","0.01357"
"16.45000","2.46367","0.01354"
"16.47500","2.46742","0.01361"
"16.50000","2.47124","0.01364"
"16.52500","2.47506","0.01392"
"16.55000","2.47877","0.01365"
"16.57500","2.48242","0.01384"
"16.60000","2.48618","0.01366"
"16.62500","2.48997","0.01356"
"16.65000","2.49378","0.01380"
"16.67500","2.49755","0.01368"
"16.70000","2.50123","0.01380"
"16.72500","2.50495","0.01405"
"16.75000","2.50874","0.01375"
"16.77500","2.51259","0.01404"
"16.80000","2.51638","0.01377"
"16.82500","2.52007","0.01397"
"16.85000","2.52377","0.01385"
"16.87500","2.52756","0.01414"
"16.90000","2.53140","0.01417"
"16.92500","2.53518","0.01395"
"16.95000","2.53886","0.01397"
"16.97500","2.54256","0.01399"
"17.00000","2.54634","0.01417"
"17.02500","2.55010","0.01420"
"17.05000","2.55388","0.01422"
"17.07500","2.55764","0.01403"
"17.10000","2.56130","0.01424"
"17.12500","2.56500","0.01449"
"17.15000","2.56877","0.01413"
"17.17500","2.57256","0.01423"
"17.20000","2.57631","0.01421"
"17.22500","2.58003","0.01426"
"17.25000","2.58372","0.01451"
"17.27500","2.58749","0.01429"
"17.30000","2.59126","0.01426"
"17.32500","2.59505","0.01435"
"17.35000","2.59883","0.01442"
"17.37500","2.60255","0.01447"
"17.40000","2.60625","0.01448"
"17.42500","2.60997","0.01448"
"17.45000","2.61381","0.01443"
"17.47500","2.61760","0.01457"
"17.50000","2.62132","0.01466"
"17.52500","2.62499","0.01456"
"17.55000","2.62875","0.01472"
"17.57500","2.63250","0.01452"
"17.60000","2.63629","0.01461"
"17.62500","2.64005","0.01481"
"17.65000","2.64375","0.01464"
"17.67500","2.64747","0.01467"
"17.70000","2.65120","0.01457"
"17.72500","2.65503","0.01483"
"17.75000","2.65883","0.01470"
"17.77500","2.66252","0.01488"
"17.80000","2.66620","0.01491"
"17.82500","2.66997","0.01474"
"17.85000","2.67379","0.01495"
"17.87500","2.67759","0.01493"
"17.90000","2.68131","0.01491"
"17.92500","2.68498","0.01496"
"17.95000","2.68874","0.01496"
"17.97500","2.69252","0.01496"
"18.00000","2.69632","0.01518"
"18.02500","2.70009","0.01504"
"18.05000","2.70375","0.01496"
"18.07500","2.70742","0.01515"
"18.10000","2.71119","0.01531"
"18.12500","2.71502","0.01520"
"18.15000","2.71879","0.01511"
"18.17500","2.72247","0.01529"
"18.20000","2.72616","0.01527"
"18.22500","2.72997","0.01527"
"18.25000","2.73377","0.01539"
"18.27500","2.73811","0.01521"
"18.30000","2.74288","0.01523"
"18.32500","2.74644","0.01545"
"18.35000","2.74969","0.01528"
"18.37500","2.75307","0.01542"
"18.40000","2.75667","0.01538"
"18.42500","2.76036","0.01534"
"18.45000","2.76396","0.01551"
"18.47500","2.76752","0.01558"
"18.50000","2.77119","0.01547"
"18.52500","2.77491","0.01543"
"18.55000","2.77871","0.01568"
"18.57500","2.78247","0.01563"
"18.60000","2.78619","0.01562"
"18.62500","2.78991","0.01571"
"18.65000","2.79361","0.01549"
"18.67500","2.79740","0.01582"
"18.70000","2.80122","0.01584"
"18.72500","2.80493","0.01578"
"18.75000","2.80861","0.01578"
"18.77500","2.81235","0.01575"
"18.80000","2.81618","0.01583"
"18.82500","2.81999","0.01578"
"18.85000","2.82369","0.01616"
"18.87500","2.82736","0.01602"
"18.90000","2.83111","0.01590"
"18.92500","2.83491","0.01607"
"18.95000","2.83870","0.01583"
"18.97500","2.84247","0.01623"
"19.00000","2.84613","0.01599"
"19.02500","2.84981","0.01617"
"19.05000","2.85359","0.01600"
"19.07500","2.85744","0.01625"
"19.10000","2.86127","0.01613"
"19.12500","2.86498","0.01610"
"19.15000","2.86864","0.01647"
"19.17500","2.87240","0.01612"
"19.20000","2.87617","0.01633"
"19.22500","2.87997","0.01629"
"19.25000","2.88372","0.01623"
"19.27500","2.88744","0.01635"
"19.30000","2.89116","0.01623"
"19.32500","2.89493","0.01652"
"19.35000","2.89876","0.01621"
"19.37500","2.90253","0.01642"
"19.40000","2.90624","0.01657"
"19.42500","2.90992","0.01631"
"19.45000","2.91370","0.01671"
"19.47500","2.91752","0.01634"
"19.50000","2.92132","0.01655"
"19.52500","2.92505","0.01645"
"19.55000","2.92874","0.01645"
"19.57500","2.93247","0.01672"
"19.60000","2.93619","0.01653"
"19.62500","2.93999","0.01669"
"19.65000","2.94382","0.01671"
"19.67500","2.94749","0.01668"
"19.70000","2.95118","0.01693"
"19.72500","2.95495","0.01657"
"19.75000","2.95875","0.01687"
"19.77500","2.96251","0.01681"
"19.80000","2.96626","0.01681"
"19.82500","2.96998","0.01703"
"19.85000","2.97375","0.01687"
"19.87500","2.97754","0.01704"
"19.90000","2.98130","0.01674"
"19.92500","2.98506","0.01701"
"19.95000","2.98878","0.01701"
"19.97500","2.99249","0.01695"
"20.00000","2.99623","0.01705"
"20.02500","3.00005","0.01694"
"20.05000","3.00386","0.01723"
"20.07500","3.00755","0.01711"
"20.10000","3.01119","0.01709"
"20.12500","3.01495","0.01732"
"20.15000","3.01874","0.01703"
"20.17500","3.02254","0.01725"
"20.20000","3.02626","0.01719"
"20.22500","3.02994","0.01746"
"20.25000","3.03370","0.01725"
"20.27500","3.03744","0.01718"
"20.30000","3.04128","0.01747"
"20.32500","3.04505","0.01728"
"20.35000","3.04872","0.01758"
"20.37500","3.05241","0.01733"
"20.40000","3.05624","0.01742"
"20.42500","3.06007","0.01753"
