Rate 1,"1.60000",mm/s
"2.17500","3.44050","0.02767"
"2.20000","3.48015","0.02788"
"2.22500","3.51990","0.02842"
"2.25000","3.55979","0.02892"
"2.27500","3.59977","0.02901"
"2.30000","3.64006","0.02946"
"2.32500","3.68091","0.03008"
"2.35000","3.72121","0.03041"
"2.37500","3.76104","0.03069"
"2.40000","3.80086","0.03093"
"2.42500","3.84070","0.03161"
"2.45000","3.88060","0.03211"
"2.47500","3.92054","0.03257"
"2.50000","3.96046","0.03273"
"2.52500","4.00032","0.03336"
"2.55000","4.04024","0.03399"
"2.57500","4.08014","0.03392"
"2.60000","4.12034","0.03444"
"2.62500","4.16072","0.03499"
"2.65000","4.20061","0.03547"
"2.67500","4.24042","0.03590"
"2.70000","4.28031","0.03634"
"2.72500","4.32029","0.03680"
"2.75000","4.36035","0.03720"
"2.77500","4.40044","0.03767"
"2.80000","4.44099","0.03809"
"2.82500","4.48131","0.03859"
"2.85000","4.52103","0.03923"
"2.87500","4.56067","0.03931"
"2.90000","4.60046","0.04003"
"2.92500","4.64082","0.04052"
"2.95000","4.68078","0.04092"
"2.97500","4.72053","0.04122"
"3.00000","4.76033","0.04182"
"3.02500","4.80026","0.04256"
"3.05000","4.84024","0.04270"
"3.07500","4.88032","0.04335"
"3.10000","4.92084","0.04363"
"3.12500","4.96104","0.04439"
"3.15000","5.00097","0.04488"
"3.17500","5.04092","0.04511"
"3.20000","5.08089","0.04575"
"3.22500","5.12084","0.04625"
"3.25000","5.16081","0.04693"
"3.27500","5.20075","0.04702"
"3.30000","5.24066","0.04775"
"3.32500","5.28062","0.04824"
"3.35000","5.32072","0.04864"
"3.37500","5.36098","0.04900"
"3.40000","5.40162","0.04980"
"3.42500","5.44183","0.05025"
"3.45000","5.48155","0.05073"
"3.47500","5.52124","0.05111"
"3.50000","5.56109","0.05172"
"3.52500","5.60108","0.05259"
"3.55000","5.64139","0.05276"
"3.57500","5.68165","0.05324"
"3.60000","5.72150","0.05384"
"3.62500","5.76141","0.05454"
"3.65000","5.80140","0.05482"
"3.67500","5.84172","0.05535"
"3.70000","5.88265","0.05617"
"3.72500","5.92265","0.05659"
"3.75000","5.96235","0.05731"
"3.77500","6.00225","0.05755"
"3.80000","6.04231","0.05830"
"3.82500","6.08240","0.05892"
"3.85000","6.12241","0.05928"
"3.87500","6.16239","0.05996"
"3.90000","6.20231","0.06037"
"3.92500","6.24243","0.06134"
"3.95000","6.28272","0.06128"
"3.97500","6.32279","0.06214"
"4.00000","6.36270","0.06285"
"4.02500","6.40266","0.06322"
"4.05000","6.44264","0.06383"
"4.07500","6.48267","0.06434"
"4.10000","6.52271","0.06516"
"4.12500","6.56280","0.06557"
"4.15000","6.60380","0.06601"
"4.17500","6.64439","0.06679"
"4.20000","6.68427","0.06733"
"4.22500","6.72419","0.06799"
"4.25000","6.76421","0.06836"
"4.27500","6.80421","0.06900"
"4.30000","6.84418","0.06982"
"4.32500","6.88429","0.07020"
"4.35000","6.92444","0.07063"
"4.37500","6.96451","0.07153"
"4.40000","7.00452","0.07232"
"4.42500","7.04447","0.07252"
"4.45000","7.08435","0.07319"
"4.47500","7.12426","0.07379"
"4.50000","7.16430","0.07446"
"4.52500","7.20437","0.07512"
"4.55000","7.24438","0.07552"
"4.57500","7.28440","0.07633"
"4.60000","7.32445","0.07702"
"4.62500","7.36509","0.07752"
"4.65000","7.40598","0.07771"
"4.67500","7.44591","0.07876"
"4.70000","7.48565","0.07945"
"4.72500","7.52551","0.07998"
"4.75000","7.56546","0.08052"
"4.77500","7.60533","0.08126"
"4.80000","7.64516","0.08203"
"4.82500","7.68508","0.08235"
"4.85000","7.72513","0.08327"
"4.87500","7.76505","0.08352"
"4.90000","7.80499","0.08455"
"4.92500","7.84491","0.08505"
"4.95000","7.88488","0.08547"
"4.97500","7.92492","0.08648"
"5.00000","7.96501","0.08697"
"5.02500","8.00506","0.08756"
"5.05000","8.04516","0.08805"
"5.07500","8.08519","0.08897"
"5.10000","8.12529","0.08952"
"5.12500","8.16582","0.08986"
"5.15000","8.20659","0.09088"
"5.17500","8.24641","0.09140"
"5.20000","8.28593","0.09204"
"5.22500","8.32552","0.09254"
"5.25000","8.36532","0.09315"
"5.27500","8.40527","0.09401"
"5.30000","8.44532","0.09457"
"5.32500","8.48551","0.09500"
"5.35000","8.52555","0.09565"
"5.37500","8.56548","0.09665"
"5.40000","8.60549","0.09721"
"5.42500","8.64547","0.09763"
"5.45000","8.68543","0.09843"
"5.47500","8.72543","0.09909"
"5.50000","8.76545","0.09969"
"5.52500","8.80561","0.10053"
"5.55000","8.84636","0.10096"
"5.57500","8.88658","0.10175"
"5.60000","8.92611","0.10221"
"5.62500","8.96559","0.10290"
"5.65000","9.00518","0.10359"
"5.67500","9.04491","0.10421"
"5.70000","9.08492","0.10493"
"5.72500","9.12498","0.10509"
"5.75000","9.16499","0.10644"
"5.77500","9.20491","0.10670"
"5.80000","9.24483","0.10736"
"5.82500","9.28479","0.10777"
"5.85000","9.32481","0.10875"
"5.87500","9.36493","0.10954"
"5.90000","9.40492","0.10981"
"5.92500","9.44485","0.11075"
"5.95000","9.48475","0.11098"
"5.97500","9.52459","0.11202"
"6.00000","9.56436","0.11266"
"6.02500","9.60417","0.11294"
"6.05000","9.64416","0.11392"
"6.07500","9.68503","0.11442"
"6.10000","9.72545","0.11500"
"6.12500","9.76523","0.11585"
"6.15000","9.80488","0.11627"
"6.17500","9.84467","0.11704"
"6.20000","9.88453","0.11737"
"6.22500","9.92445","0.11840"
"6.25000","9.96442","0.11872"
"6.27500","10.00443","0.11910"
"6.30000","10.04445","0.11973"
"6.32500","10.08444","0.12021"
"6.35000","10.12448","0.12112"
"6.37500","10.16454","0.12177"
"6.40000","10.20447","0.12191"
"6.42500","10.24431","0.12279"
"6.45000","10.28420","0.12328"
"6.47500","10.32418","0.12407"
"6.50000","10.36513","0.12413"
"6.52500","10.40537","0.12505"
"6.55000","10.44510","0.12555"
"6.57500","10.48483","0.12598"
"6.60000","10.52473","0.12685"
"6.62500","10.56465","0.12716"
"6.65000","10.60455","0.12775"
"6.67500","10.64444","0.12826"
"6.70000","10.68433","0.12889"
"6.72500","10.72419","0.12946"
"6.75000","10.76425","0.13033"
"6.77500","10.80414","0.13073"
"6.80000","10.84404","0.13105"
"6.82500","10.88402","0.13180"
"6.85000","10.92423","0.13258"
"6.87500","10.96462","0.13272"
"6.90000","11.00494","0.13340"
"6.92500","11.04471","0.13420"
"6.95000","11.08445","0.13464"
"6.97500","11.12436","0.13521"
"7.00000","11.16435","0.13549"
"7.02500","11.20434","0.13624"
"7.05000","11.24431","0.13680"
"7.07500","11.28438","0.13763"
"7.10000","11.32437","0.13778"
"7.12500","11.36425","0.13861"
"7.15000","11.40419","0.13907"
"7.17500","11.44418","0.13933"
"7.20000","11.48422","0.14015"
"7.22500","11.52446","0.14087"
"7.25000","11.56448","0.14123"
"7.27500","11.60439","0.14167"
"7.30000","11.64430","0.14236"
"7.32500","11.68430","0.14303"
"7.35000","11.72427","0.14331"
"7.37500","11.76424","0.14406"
"7.40000","11.80429","0.14453"
"7.42500","11.84477","0.14501"
"7.45000","11.88542","0.14587"
"7.47500","11.92546","0.14587"
"7.50000","11.96531","0.14655"
"7.52500","12.00504","0.14687"
"7.55000","12.04488","0.14780"
"7.57500","12.08474","0.14781"
"7.60000","12.12461","0.14861"
"7.62500","12.16457","0.14936"
"7.65000","12.20467","0.14958"
"7.67500","12.24467","0.15034"
"7.70000","12.28464","0.15069"
"7.72500","12.32462","0.15118"
"7.75000","12.36469","0.15162"
"7.77500","12.40499","0.15203"
"7.80000","12.44533","0.15269"
"7.82500","12.48594","0.15320"
"7.85000","12.52578","0.15388"
"7.87500","12.56549","0.15414"
"7.90000","12.60538","0.15478"
"7.92500","12.64533","0.15564"
"7.95000","12.68525","0.15568"
"7.97500","12.72519","0.15642"
"8.00000","12.76499","0.15683"
"8.02500","12.80483","0.15739"
"8.05000","12.84497","0.15782"
"8.07500","12.88483","0.15841"
"8.10000","12.92467","0.15911"
"8.12500","12.96457","0.15937"
"8.15000","13.00458","0.16001"
"8.17500","13.04458","0.16017"
"8.20000","13.08449","0.16062"
"8.22500","13.12441","0.16128"
"8.25000","13.16433","0.16153"
"8.27500","13.20437","0.16217"
"8.30000","13.24492","0.16262"
"8.32500","13.28569","0.16330"
"8.35000","13.32569","0.16344"
"8.37500","13.36539","0.16421"
"8.40000","13.40510","0.16469"
"8.42500","13.44498","0.16490"
"8.45000","13.48491","0.16570"
"8.47500","13.52483","0.16599"
"8.50000","13.56467","0.16671"
"8.52500","13.60461","0.16714"
"8.55000","13.64473","0.16741"
"8.57500","13.68491","0.16789"
"8.60000","13.72499","0.16835"
"8.62500","13.76498","0.16877"
"8.65000","13.80496","0.16912"
"8.67500","13.84507","0.16992"
"8.70000","13.88536","0.17047"
"8.72500","13.92603","0.17066"
"8.75000","13.96611","0.17114"
"8.77500","14.00571","0.17138"
"8.80000","14.04539","0.17191"
"8.82500","14.08527","0.17236"
"8.85000","14.12515","0.17268"
"8.87500","14.16500","0.17311"
"8.90000","14.20484","0.17353"
"8.92500","14.24485","0.17409"
"8.95000","14.28484","0.17420"
"8.97500","14.32482","0.17465"
"9.00000","14.36481","0.17524"
"9.02500","14.40475","0.17522"
"9.05000","14.44470","0.17595"
"9.07500","14.48463","0.17600"
"9.10000","14.52466","0.17646"
"9.12500","14.56481","0.17678"
"9.15000","14.60501","0.17716"
"9.17500","14.64515","0.17768"
"9.20000","14.68547","0.17786"
"9.22500","14.72613","0.17823"
"9.25000","14.76587","0.17848"
"9.27500","14.80534","0.17907"
"9.30000","14.84496","0.17945"
"9.32500","14.88479","0.17946"
"9.35000","14.92478","0.18000"
"9.37500","14.96481","0.18039"
"9.40000","15.00482","0.18089"
"9.42500","15.04488","0.18103"
"9.45000","15.08503","0.18154"
"9.47500","15.12521","0.18175"
"9.50000","15.16535","0.18238"
"9.52500","15.20537","0.18288"
"9.55000","15.24527","0.18301"
"9.57500","15.28509","0.18344"
"9.60000","15.32492","0.18388"
"9.62500","15.36479","0.18423"
"9.65000","15.40466","0.18450"
"9.67500","15.44457","0.18536"
"9.70000","15.48516","0.18545"
"9.72500","15.52513","0.18582"
"9.75000","15.56483","0.18607"
"9.77500","15.60473","0.18660"
"9.80000","15.64473","0.18681"
"9.82500","15.68486","0.18716"
"9.85000","15.72507","0.18766"
"9.87500","15.76519","0.18778"
"9.90000","15.80527","0.18834"
"9.92500","15.84531","0.18847"
"9.95000","15.88526","0.18887"
"9.97500","15.92517","0.18936"
"10.00000","15.96502","0.18963"
"10.02500","16.00476","0.19001"
"10.05000","16.04455","0.19028"
"10.07500","16.08458","0.19085"
"10.10000","16.12457","0.19099"
"10.12500","16.16449","0.19141"
"10.15000","16.20440","0.19194"
"10.17500","16.24441","0.19212"
"10.20000","16.28450","0.19239"
"10.22500","16.32466","0.19279"
"10.25000","16.36485","0.19315"
"10.27500","16.40524","0.19344"
"10.30000","16.44627","0.19374"
"10.32500","16.48681","0.19385"
"10.35000","16.52674","0.19449"
"10.37500","16.56630","0.19499"
"10.40000","16.60595","0.19495"
"10.42500","16.64565","0.19513"
"10.45000","16.68529","0.19554"
"10.47500","16.72503","0.19571"
"10.50000","16.76499","0.19570"
"10.52500","16.80487","0.19606"
"10.55000","16.84484","0.19597"
"10.57500","16.88491","0.19592"
"10.60000","16.92500","0.19617"
"10.62500","16.96513","0.19611"
"10.65000","17.00536","0.19633"
"10.67500","17.04574","0.19681"
"10.70000","17.08643","0.19669"
"10.72500","17.12660","0.19708"
"10.75000","17.16626","0.19724"
"10.77500","17.20601","0.19754"
"10.80000","17.24586","0.19740"
"10.82500","17.28565","0.19769"
"10.85000","17.32538","0.19812"
"10.87500","17.36522","0.19795"
"10.90000","17.40513","0.19843"
"10.92500","17.44508","0.19837"
"10.95000","17.48508","0.19879"
"10.97500","17.52508","0.19897"
"11.00000","17.56516","0.19923"
"11.02500","17.60576","0.19952"
"11.05000","17.64588","0.19971"
"11.07500","17.68573","0.20020"
"11.10000","17.72571","0.20001"
"11.12500","17.76576","0.20062"
"11.15000","17.80575","0.20100"
"11.17500","17.84566","0.20100"
"11.20000","17.88554","0.20126"
"11.22500","17.92536","0.20131"
"11.25000","17.96520","0.20179"
"11.27500","18.00516","0.20191"
"11.30000","18.04524","0.20216"
"11.32500","18.08524","0.20228"
"11.35000","18.12510","0.20244"
"11.37500","18.16509","0.20281"
"11.40000","18.20511","0.20238"
"11.42500","18.24506","0.20304"
"11.45000","18.28511","0.20325"
"11.47500","18.32524","0.20354"
"11.50000","18.36536","0.20377"
"11.52500","18.40551","0.20388"
"11.55000","18.44566","0.20416"
"11.57500","18.48573","0.20412"
"11.60000","18.52576","0.20441"
"11.62500","18.56615","0.20446"
"11.65000","18.60702","0.20477"
"11.67500","18.64710","0.20506"
"11.70000","18.68678","0.20499"
"11.72500","18.72641","0.20510"
"11.75000","18.76624","0.20539"
"11.77500","18.80621","0.20529"
"11.80000","18.84628","0.20553"
"11.82500","18.88629","0.20581"
"11.85000","18.92625","0.20601"
"11.87500","18.96625","0.20579"
"11.90000","19.00628","0.20618"
"11.92500","19.04646","0.20651"
"11.95000","19.08681","0.20621"
"11.97500","19.12729","0.20672"
"12.00000","19.16696","0.20647"
"12.02500","19.20656","0.20709"
"12.05000","19.24633","0.20700"
"12.07500","19.28625","0.20735"
"12.10000","19.32619","0.20713"
"12.12500","19.36612","0.20721"
"12.15000","19.40608","0.20785"
"12.17500","19.44608","0.20737"
"12.20000","19.48606","0.20783"
"12.22500","19.52604","0.20791"
"12.25000","19.56609","0.20797"
"12.27500","19.60625","0.20822"
"12.30000","19.64650","0.20822"
"12.32500","19.68666","0.20852"
"12.35000","19.72656","0.20844"
"12.37500","19.76641","0.20864"
"12.40000","19.80628","0.20884"
"12.42500","19.84610","0.20911"
"12.45000","19.88597","0.20918"
"12.47500","19.92601","0.20918"
"12.50000","19.96605","0.20918"
"12.52500","20.00605","0.20962"
"12.55000","20.04601","0.20930"
"12.57500","20.08601","0.20967"
"12.60000","20.12608","0.20973"
"12.62500","20.16624","0.20980"
"12.65000","20.20652","0.20988"
"12.67500","20.24679","0.20995"
"12.70000","20.28766","0.21021"
"12.72500","20.32803","0.21004"
"12.75000","20.36776","0.21044"
"12.77500","20.40731","0.21044"
"12.80000","20.44706","0.21069"
"12.82500","20.48680","0.21100"
"12.85000","20.52668","0.21087"
"12.87500","20.56673","0.21083"
"12.90000","20.60683","0.21111"
"12.92500","20.64697","0.21137"
"12.95000","20.68706","0.21132"
"12.97500","20.72700","0.21136"
"13.00000","20.76694","0.21176"
"13.02500","20.80688","0.21163"
"13.05000","20.84682","0.21179"
"13.07500","20.88673","0.21191"
"13.10000","20.92667","0.21192"
"13.12500","20.96664","0.21208"
"13.15000","21.00672","0.21217"
"13.17500","21.04678","0.21228"
"13.20000","21.08718","0.21251"
"13.22500","21.12728","0.21263"
"13.25000","21.16706","0.21239"
"13.27500","21.20683","0.21248"
"13.30000","21.24667","0.21300"
"13.32500","21.28670","0.21263"
"13.35000","21.32682","0.21281"
"13.37500","21.36691","0.21275"
"13.40000","21.40692","0.21281"
"13.42500","21.44712","0.21289"
"13.45000","21.48750","0.21257"
"13.47500","21.52764","0.21260"
"13.50000","21.56731","0.21256"
"13.52500","21.60700","0.21273"
"13.55000","21.64676","0.21258"
"13.57500","21.68653","0.21253"
"13.60000","21.72640","0.21288"
"13.62500","21.76630","0.21242"
"13.65000","21.80629","0.21246"
"13.67500","21.84642","0.21249"
"13.70000","21.88665","0.21265"
"13.72500","21.92692","0.21243"
"13.75000","21.96698","0.21214"
"13.77500","22.00700","0.21265"
"13.80000","22.04710","0.21223"
"13.82500","22.08720","0.21239"
"13.85000","22.12784","0.21229"
"13.87500","22.16781","0.21209"
"13.90000","22.20730","0.21252"
"13.92500","22.24689","0.21231"
"13.95000","22.28670","0.21254"
"13.97500","22.32665","0.21240"
"14.00000","22.36663","0.21245"
"14.02500","22.40660","0.21240"
"14.05000","22.44649","0.21250"
"14.07500","22.48639","0.21274"
"14.10000","22.52638","0.21239"
"14.12500","22.56648","0.21244"
"14.15000","22.60661","0.21259"
"14.17500","22.64671","0.21243"
"14.20000","22.68670","0.21263"
"14.22500","22.72663","0.21244"
"14.25000","22.76649","0.21236"
"14.27500","22.80632","0.21282"
"14.30000","22.84621","0.21262"
"14.32500","22.88635","0.21242"
"14.35000","22.92645","0.21235"
"14.37500","22.96635","0.21278"
"14.40000","23.00656","0.21240"
"14.42500","23.04676","0.21259"
"14.45000","23.08756","0.21266"
"14.47500","23.12763","0.21274"
"14.50000","23.16735","0.21277"
"14.52500","23.20724","0.21281"
"14.55000","23.24726","0.21287"
"14.57500","23.28725","0.21299"
"14.60000","23.32718","0.21313"
"14.62500","23.36711","0.21296"
"14.65000","23.40706","0.21312"
"14.67500","23.44708","0.21336"
"14.70000","23.48697","0.21311"
"14.72500","23.52677","0.21296"
"14.75000","23.56660","0.21341"
"14.77500","23.60644","0.21340"
"14.80000","23.64628","0.21343"
"14.82500","23.68618","0.21318"
"14.85000","23.72615","0.21351"
"14.87500","23.76617","0.21360"
"14.90000","23.80632","0.21349"
"14.92500","23.84656","0.21341"
"14.95000","23.88670","0.21334"
"14.97500","23.92698","0.21384"
"15.00000","23.96721","0.21364"
"15.02500","24.00708","0.21348"
"15.05000","24.04673","0.21358"
"15.07500","24.08646","0.21370"
"15.10000","24.12634","0.21345"
"15.12500","24.16628","0.21352"
"15.15000","24.20608","0.21385"
"15.17500","24.24596","0.21374"
"15.20000","24.28591","0.21375"
"15.22500","24.32582","0.21381"
"15.25000","24.36572","0.21393"
"15.27500","24.40568","0.21398"
"15.30000","24.44564","0.21381"
"15.32500","24.48564","0.21390"
"15.35000","24.52566","0.21423"
"15.37500","24.56592","0.21431"
"15.40000","24.60660","0.21412"
"15.42500","24.64705","0.21411"
"15.45000","24.68727","0.21430"
"15.47500","24.72696","0.21418"
"15.50000","24.76645","0.21406"
"15.52500","24.80612","0.21433"
"15.55000","24.84588","0.21443"
"15.57500","24.88572","0.21414"
"15.60000","24.92563","0.21417"
"15.62500","24.96554","0.21407"
"15.65000","25.00544","0.21423"
"15.67500","25.04532","0.21417"
"15.70000","25.08538","0.21418"
"15.72500","25.12565","0.21393"
"15.75000","25.16584","0.21441"
"15.77500","25.20592","0.21402"
"15.80000","25.24582","0.21392"
"15.82500","25.28569","0.21418"
"15.85000","25.32564","0.21407"
"15.87500","25.36555","0.21421"
"15.90000","25.40542","0.21412"
"15.92500","25.44524","0.21442"
"15.95000","25.48514","0.21410"
"15.97500","25.52509","0.21403"
"16.00000","25.56508","0.21384"
"16.02500","25.60516","0.21354"
"16.05000","25.64520","0.21376"
"16.07500","25.68495","0.21331"
"16.10000","25.72481","0.21322"
"16.12500","25.76485","0.21317"
"16.15000","25.80504","0.21296"
"16.17500","25.84530","0.21247"
"16.20000","25.88546","0.21174"
"16.22500","25.92542","0.21073"
"16.25000","25.96537","0.20983"
"16.27500","26.00530","0.20907"
"16.30000","26.04516","0.20869"
"16.32500","26.08495","0.20809"
"16.35000","26.12488","0.20733"
"16.37500","26.16508","0.20684"
"16.40000","26.20525","0.20608"
"16.42500","26.24544","0.20593"
"16.45000","26.28597","0.20534"
"16.47500","26.32615","0.20438"
"16.50000","26.36574","0.20402"
"16.52500","26.40557","0.20326"
"16.55000","26.44559","0.20257"
"16.57500","26.48578","0.20172"
"16.60000","26.52603","0.20126"
"16.62500","26.56613","0.20063"
"16.65000","26.60598","0.19971"
"16.67500","26.64581","0.19936"
"16.70000","26.68575","0.19824"
"16.72500","26.72571","0.19804"
"16.75000","26.76551","0.19675"
"16.77500","26.80524","0.19552"
"16.80000","26.84498","0.19398"
"16.82500","26.88477","0.19259"
"16.85000","26.92464","0.19133"
"16.87500","26.96471","0.18960"
"16.90000","27.00489","0.18873"
"16.92500","27.04503","0.18750"
"16.95000","27.08538","0.18563"
"16.97500","27.12600","0.18427"
"17.00000","27.16609","0.18254"
"17.02500","27.20598","0.18116"
"17.05000","27.24582","0.17906"
"17.07500","27.28576","0.17690"
"17.10000","27.32567","0.17433"
"17.12500","27.36548","0.16806"
"17.15000","27.40528","0.16158"
"17.17500","27.44506","0.15781"
"17.20000","27.48485","0.15637"
"17.22500","27.52473","0.15496"
"17.25000","27.56481","0.15274"
"17.27500","27.60507","0.15142"
"17.30000","27.64525","0.14970"
"17.32500","27.68523","0.14787"
"17.35000","27.72523","0.14596"
"17.37500","27.76540","0.14415"
"17.40000","27.80551","0.14231"
"17.42500","27.84556","0.14038"
"17.45000","27.88559","0.13886"
"17.47500","27.92559","0.13707"
"17.50000","27.96566","0.13571"
"17.52500","28.00545","0.13425"
"17.55000","28.04522","0.13224"
"17.57500","28.08486","0.13062"
"17.60000","28.12452","0.12927"
"17.62500","28.16426","0.12767"
"17.65000","28.20397","0.12582"
"17.67500","28.24379","0.12411"
"17.70000","28.28375","0.12227"
"17.72500","28.32398","0.12011"
"17.75000","28.36434","0.11768"
"17.77500","28.40468","0.11571"
"17.80000","28.44528","0.11364"
"17.82500","28.48558","0.11138"
"17.85000","28.52564","0.10919"
"17.87500","28.56606","0.10706"
"17.90000","28.60658","0.10523"
"17.92500","28.64664","0.10281"
"17.95000","28.68606","0.10044"
"17.97500","28.72549","0.09852"
"18.00000","28.76518","0.09595"
"18.02500","28.80498","0.09281"
"18.05000","28.84490","0.08894"
"18.07500","28.88503","0.08443"
"18.10000","28.92527","0.07898"
"18.12500","28.96536","0.07301"
"18.15000","29.00541","0.06707"
"18.17500","29.04549","0.05188"
"18.20000","29.08568","0.00204"
"18.22500","29.12582","-0.02571"
"18.25000","29.16605","-0.02922"
"18.27500","29.20604","-0.02639"
"18.30000","29.24571","-0.02472"
"18.32500","29.28555","-0.02511"
"18.35000","29.32588","-0.02545"
"18.37500","29.36564","-0.02553"
"18.40000","29.40513","-0.02542"
"18.42500","29.44492","-0.02503"
"18.45000","29.48481","-0.02520"
"18.47500","29.52477","-0.02561"
"18.50000","29.56483","-0.02537"
"18.52500","29.60502","-0.02537"
"18.55000","29.64524","-0.02500"
"18.57500","29.68539","-0.02552"
"18.60000","29.72567","-0.02532"
"18.62500","29.76584","-0.02567"
"18.65000","29.80581","-0.02527"
"18.67500","29.84558","-0.02498"
"18.70000","29.88542","-0.02558"
"18.72500","29.92528","-0.02535"
"18.75000","29.96506","-0.02555"
"18.77500","30.00489","-0.02482"
"18.80000","30.04544","-0.02557"
"18.82500","30.08557","-0.02547"
"18.85000","30.12518","-0.02534"
"18.87500","30.16491","-0.02528"
"18.90000","30.20490","-0.02503"
"18.92500","30.24508","-0.02569"
"18.95000","30.28533","-0.02511"
"18.97500","30.32555","-0.02513"
"19.00000","30.36566","-0.02524"
"19.02500","30.40577","-0.02549"
"19.05000","30.44579","-0.02548"
"19.07500","30.48562","-0.02503"
"19.10000","30.52544","-0.02538"
"19.12500","30.56524","-0.02523"
"19.15000","30.60554","-0.02534"
"19.17500","30.64640","-0.02532"
"19.20000","30.68675","-0.02516"
"19.22500","30.72635","-0.02515"
"19.25000","30.76594","-0.02531"
"19.27500","30.80598","-0.02518"
"19.30000","30.84621","-0.02538"
"19.32500","30.88645","-0.02529"
"19.35000","30.92662","-0.02528"
"19.37500","30.96654","-0.02508"
"19.40000","31.00643","-0.02541"
"19.42500","31.04650","-0.02523"
"19.45000","31.08647","-0.02488"
"19.47500","31.12617","-0.02519"
"19.50000","31.16569","-0.02525"
"19.52500","31.20537","-0.02543"
"19.55000","31.24522","-0.02521"
"19.57500","31.28517","-0.02511"
"19.60000","31.32525","-0.02524"
"19.62500","31.36520","-0.02538"
"19.65000","31.40512","-0.02478"
"19.67500","31.44498","-0.02509"
"19.70000","31.48492","-0.02514"
"19.72500","31.52502","-0.02541"
"19.75000","31.56536","-0.02499"
"19.77500","31.60578","-0.02513"
"19.80000","31.64602","-0.02532"
"19.82500","31.68611","-0.02507"
"19.85000","31.72605","-0.02541"
"19.87500","31.76598","-0.02514"
"19.90000","31.80580","-0.02529"
"19.92500","31.84557","-0.02503"
"19.95000","31.88530","-0.02509"
"19.97500","31.92520","-0.02514"
"20.00000","31.96554","-0.02498"
"20.02500","32.00599","-0.02530"
"20.05000","32.04596","-0.02474"
"20.07500","32.08565","-0.02533"
"20.10000","32.12555","-0.02537"
"20.12500","32.16553","-0.02525"
"20.15000","32.20561","-0.02480"
"20.17500","32.24589","-0.02500"
"20.20000","32.28615","-0.02547"
"20.22500","32.32576","-0.02491"
"20.25000","32.36538","-0.02495"
"20.27500","32.40509","-0.02515"
"20.30000","32.44493","-0.02502"
