Maximum CNC 25 LB,"1.71402",N
"1.52500","0.21356","-0.66343"
"1.55000","0.21738","-0.67764"
"1.57500","0.22117","-0.68969"
"1.60000","0.22490","-0.70058"
"1.62500","0.22860","-0.71041"
"1.65000","0.23241","-0.72323"
"1.67500","0.23626","-0.73036"
"1.70000","0.24044","-0.74021"
"1.72500","0.24503","-0.75328"
"1.75000","0.24848","-0.76338"
"1.77500","0.25171","-0.77418"
"1.80000","0.25506","-0.78183"
"1.82500","0.25870","-0.79522"
"1.85000","0.26245","-0.80660"
"1.87500","0.26611","-0.81682"
"1.90000","0.26970","-0.82818"
"1.92500","0.27334","-0.83759"
"1.95000","0.27707","-0.84841"
"1.97500","0.28087","-0.85778"
"2.00000","0.28461","-0.87184"
"2.02500","0.28829","-0.88375"
"2.05000","0.29199","-0.89244"
"2.07500","0.29571","-0.90391"
"2.10000","0.29952","-0.91631"
"2.12500","0.30328","-0.92690"
"2.15000","0.30692","-0.93474"
"2.17500","0.31054","-0.94668"
"2.20000","0.31430","-0.95904"
"2.22500","0.31817","-0.96981"
"2.25000","0.32197","-0.98155"
"2.27500","0.32562","-0.99205"
"2.30000","0.32920","-1.00117"
"2.32500","0.33292","-1.01093"
"2.35000","0.33668","-1.02041"
"2.37500","0.34046","-1.03317"
"2.40000","0.34422","-1.04501"
"2.42500","0.34789","-1.05563"
"2.45000","0.35155","-1.06732"
"2.47500","0.35524","-1.07587"
"2.50000","0.35898","-1.08637"
"2.52500","0.36270","-1.09438"
"2.55000","0.36640","-1.10694"
"2.57500","0.37007","-1.11849"
"2.60000","0.37381","-1.12835"
"2.62500","0.37747","-1.13829"
"2.65000","0.38122","-1.14879"
"2.67500","0.38494","-1.15902"
"2.70000","0.38857","-1.16894"
"2.72500","0.39218","-1.18066"
"2.75000","0.39584","-1.18855"
"2.77500","0.39959","-1.19856"
"2.80000","0.40329","-1.20816"
"2.82500","0.40697","-1.21919"
"2.85000","0.41062","-1.22996"
"2.87500","0.41433","-1.24078"
"2.90000","0.41804","-1.25266"
"2.92500","0.42172","-1.26061"
"2.95000","0.42536","-1.26862"
"2.97500","0.42892","-1.27875"
"3.00000","0.43254","-1.28976"
"3.02500","0.43629","-1.30149"
"3.05000","0.44007","-1.31132"
"3.07500","0.44376","-1.32223"
"3.10000","0.44735","-1.33233"
"3.12500","0.45094","-1.33958"
"3.15000","0.45465","-1.35043"
"3.17500","0.45830","-1.36037"
"3.20000","0.46204","-1.37191"
"3.22500","0.46576","-1.37958"
"3.25000","0.46941","-1.39044"
"3.27500","0.47302","-1.40271"
"3.30000","0.47666","-1.40984"
"3.32500","0.48036","-1.41997"
"3.35000","0.48402","-1.42978"
"3.37500","0.48766","-1.44002"
"3.40000","0.49127","-1.45019"
"3.42500","0.49492","-1.45987"
"3.45000","0.49856","-1.47112"
"3.47500","0.50224","-1.47823"
"3.50000","0.50596","-1.48880"
"3.52500","0.50959","-1.49959"
"3.55000","0.51320","-1.51018"
"3.57500","0.51689","-1.51961"
"3.60000","0.52055","-1.52765"
"3.62500","0.52423","-1.53967"
"3.65000","0.52789","-1.54927"
"3.67500","0.53149","-1.55804"
"3.70000","0.53511","-1.56914"
"3.72500","0.53878","-1.57958"
"3.75000","0.54254","-1.58971"
"3.77500","0.54624","-1.59785"
"3.80000","0.54981","-1.60899"
"3.82500","0.55339","-1.61895"
"3.85000","0.55707","-1.62671"
"3.87500","0.56079","-1.63897"
"3.90000","0.56450","-1.64931"
"3.92500","0.56819","-1.65879"
"3.95000","0.57179","-1.66656"
"3.97500","0.57539","-1.67671"
"4.00000","0.57908","-1.68832"
"4.02500","0.58282","-1.69615"
"4.05000","0.58651","-1.70544"
"4.07500","0.59011","-1.71591"
"4.10000","0.59374","-1.72835"
"4.12500","0.59747","-1.73710"
"4.15000","0.60111","-1.74293"
"4.17500","0.60481","-1.75464"
"4.20000","0.60848","-1.76506"
"4.22500","0.61214","-1.77467"
"4.25000","0.61574","-1.78241"
"4.27500","0.61940","-1.79553"
"4.30000","0.62313","-1.80488"
"4.32500","0.62682","-1.81134"
"4.35000","0.63046","-1.82269"
"4.37500","0.63406","-1.83292"
"4.40000","0.63774","-1.84221"
"4.42500","0.64142","-1.84996"
"4.45000","0.64515","-1.86099"
"4.47500","0.64886","-1.87270"
"4.50000","0.65245","-1.87928"
"4.52500","0.65602","-1.88739"
"4.55000","0.65969","-1.89923"
"4.57500","0.66347","-1.91011"
"4.60000","0.66722","-1.91826"
"4.62500","0.67084","-1.92643"
"4.65000","0.67447","-1.93964"
"4.67500","0.67816","-1.94681"
"4.70000","0.68187","-1.95470"
"4.72500","0.68585","-1.96453"
"4.75000","0.69011","-1.97580"
"4.77500","0.69362","-1.98286"
"4.80000","0.69685","-1.99040"
"4.82500","0.70031","-2.00039"
"4.85000","0.70389","-2.00917"
"4.87500","0.70750","-2.01779"
"4.90000","0.71112","-2.02714"
"4.92500","0.71473","-2.04049"
"4.95000","0.71838","-2.05065"
"4.97500","0.72199","-2.05575"
"5.00000","0.72564","-2.06311"
"5.02500","0.72927","-2.07280"
"5.05000","0.73291","-2.08340"
"5.07500","0.73654","-2.09357"
"5.10000","0.74023","-2.10298"
"5.12500","0.74389","-2.11309"
"5.15000","0.74756","-2.12151"
"5.17500","0.75122","-2.12963"
"5.20000","0.75487","-2.14084"
"5.22500","0.75851","-2.14932"
"5.25000","0.76221","-2.16010"
"5.27500","0.76596","-2.16845"
"5.30000","0.76964","-2.17852"
"5.32500","0.77322","-2.18734"
"5.35000","0.77679","-2.19502"
"5.37500","0.78049","-2.20428"
"5.40000","0.78418","-2.21220"
"5.42500","0.78793","-2.22522"
"5.45000","0.79164","-2.23420"
"5.47500","0.79526","-2.24245"
"5.50000","0.79882","-2.25101"
"5.52500","0.80244","-2.25764"
"5.55000","0.80615","-2.26880"
"5.57500","0.80987","-2.27672"
"5.60000","0.81351","-2.28494"
"5.62500","0.81718","-2.29721"
"5.65000","0.82092","-2.30882"
"5.67500","0.82464","-2.31969"
"5.70000","0.82828","-2.32372"
"5.72500","0.83183","-2.33023"
"5.75000","0.83537","-2.33957"
"5.77500","0.83903","-2.35066"
"5.80000","0.84282","-2.36169"
"5.82500","0.84658","-2.37059"
"5.85000","0.85026","-2.38249"
"5.87500","0.85383","-2.38788"
"5.90000","0.85739","-2.39418"
"5.92500","0.86105","-2.40464"
"5.95000","0.86468","-2.41467"
"5.97500","0.86845","-2.42619"
"6.00000","0.87217","-2.43299"
"6.02500","0.87582","-2.44511"
"6.05000","0.87940","-2.45285"
"6.07500","0.88304","-2.45893"
"6.10000","0.88675","-2.46786"
"6.12500","0.89042","-2.47549"
"6.15000","0.89410","-2.48741"
"6.17500","0.89773","-2.49580"
"6.20000","0.90139","-2.50639"
"6.22500","0.90504","-2.51377"
"6.25000","0.90877","-2.52265"
"6.27500","0.91249","-2.53429"
"6.30000","0.91608","-2.54049"
"6.32500","0.91967","-2.54995"
"6.35000","0.92337","-2.55897"
"6.37500","0.92709","-2.56894"
"6.40000","0.93083","-2.57784"
"6.42500","0.93446","-2.58563"
"6.45000","0.93806","-2.59576"
"6.47500","0.94165","-2.60257"
"6.50000","0.94534","-2.61086"
"6.52500","0.94909","-2.62028"
"6.55000","0.95281","-2.63155"
"6.57500","0.95646","-2.63966"
"6.60000","0.96003","-2.64411"
"6.62500","0.96373","-2.65397"
"6.65000","0.96741","-2.66445"
"6.67500","0.97109","-2.67225"
"6.70000","0.97476","-2.68056"
"6.72500","0.97836","-2.68954"
"6.75000","0.98199","-2.70065"
"6.77500","0.98565","-2.70689"
"6.80000","0.98938","-2.71570"
"6.82500","0.99304","-2.72493"
"6.85000","0.99661","-2.73334"
"6.87500","1.00019","-2.74100"
"6.90000","1.00388","-2.74881"
"6.92500","1.00761","-2.76200"
"6.95000","1.01131","-2.76928"
"6.97500","1.01496","-2.77575"
"7.00000","1.01854","-2.78347"
"7.02500","1.02217","-2.79402"
"7.05000","1.02584","-2.80340"
"7.07500","1.02956","-2.80975"
"7.10000","1.03326","-2.81944"
"7.12500","1.03690","-2.82982"
"7.15000","1.04051","-2.83685"
"7.17500","1.04418","-2.84474"
"7.20000","1.04784","-2.85361"
"7.22500","1.05153","-2.86269"
"7.25000","1.05524","-2.87088"
"7.27500","1.05884","-2.87938"
"7.30000","1.06243","-2.88994"
"7.32500","1.06609","-2.89633"
"7.35000","1.06981","-2.90630"
"7.37500","1.07354","-2.91598"
"7.40000","1.07715","-2.92419"
"7.42500","1.08074","-2.93342"
"7.45000","1.08436","-2.93880"
"7.47500","1.08803","-2.94848"
"7.50000","1.09177","-2.95627"
"7.52500","1.09550","-2.96689"
"7.55000","1.09910","-2.97379"
"7.57500","1.10266","-2.98153"
"7.60000","1.10634","-2.99085"
"7.62500","1.11003","-2.99831"
"7.65000","1.11372","-3.00739"
"7.67500","1.11736","-3.01517"
"7.70000","1.12098","-3.02476"
"7.72500","1.12463","-3.03302"
"7.75000","1.12828","-3.04081"
"7.77500","1.13200","-3.05021"
"7.80000","1.13568","-3.05686"
"7.82500","1.13929","-3.06456"
"7.85000","1.14292","-3.07426"
"7.87500","1.14670","-3.08378"
"7.90000","1.15076","-3.09163"
"7.92500","1.15614","-3.09724"
"7.95000","1.16034","-3.10422"
"7.97500","1.16323","-3.11184"
"8.00000","1.16619","-3.11983"
"8.02500","1.16936","-3.12685"
"8.05000","1.17277","-3.13254"
"8.07500","1.17626","-3.14166"
"8.10000","1.17972","-3.15000"
"8.12500","1.18320","-3.15826"
"8.15000","1.18682","-3.16615"
"8.17500","1.19043","-3.17239"
"8.20000","1.19414","-3.18331"
"8.22500","1.19780","-3.18888"
"8.25000","1.20133","-3.19683"
"8.27500","1.20488","-3.20546"
"8.30000","1.20852","-3.21264"
"8.32500","1.21228","-3.22457"
"8.35000","1.21597","-3.23017"
"8.37500","1.21962","-3.24080"
"8.40000","1.22321","-3.24679"
"8.42500","1.22689","-3.25630"
"8.45000","1.23061","-3.26712"
"8.47500","1.23431","-3.27332"
"8.50000","1.23798","-3.28204"
"8.52500","1.24157","-3.28860"
"8.55000","1.24521","-3.29896"
"8.57500","1.24895","-3.30788"
"8.60000","1.25268","-3.31724"
"8.62500","1.25636","-3.32474"
"8.65000","1.26000","-3.33123"
"8.67500","1.26360","-3.33977"
"8.70000","1.26727","-3.34685"
"8.72500","1.27090","-3.35557"
"8.75000","1.27463","-3.36538"
"8.77500","1.27833","-3.37236"
"8.80000","1.28197","-3.38206"
"8.82500","1.28556","-3.38757"
"8.85000","1.28924","-3.39566"
"8.87500","1.29300","-3.40521"
"8.90000","1.29672","-3.41277"
"8.92500","1.30039","-3.42119"
"8.95000","1.30398","-3.42747"
"8.97500","1.30758","-3.43691"
"9.00000","1.31123","-3.44387"
"9.02500","1.31497","-3.45168"
"9.05000","1.31869","-3.46176"
"9.07500","1.32229","-3.46872"
"9.10000","1.32586","-3.47812"
"9.12500","1.32955","-3.48354"
"9.15000","1.33325","-3.49273"
"9.17500","1.33698","-3.50242"
"9.20000","1.34060","-3.50739"
"9.22500","1.34421","-3.51730"
"9.25000","1.34783","-3.52263"
"9.27500","1.35153","-3.53315"
"9.30000","1.35530","-3.53918"
"9.32500","1.35897","-3.54715"
"9.35000","1.36262","-3.55791"
"9.37500","1.36615","-3.56296"
"9.40000","1.36984","-3.57230"
"9.42500","1.37349","-3.57766"
"9.45000","1.37720","-3.58827"
"9.47500","1.38088","-3.59659"
"9.50000","1.38451","-3.60460"
"9.52500","1.38813","-3.61190"
"9.55000","1.39178","-3.61901"
"9.57500","1.39550","-3.62901"
"9.60000","1.39921","-3.63545"
"9.62500","1.40282","-3.64271"
"9.65000","1.40642","-3.65113"
"9.67500","1.41010","-3.65897"
"9.70000","1.41385","-3.66800"
"9.72500","1.41756","-3.67472"
"9.75000","1.42122","-3.68208"
"9.77500","1.42484","-3.69111"
"9.80000","1.42845","-3.69777"
"9.82500","1.43216","-3.70767"
"9.85000","1.43590","-3.71357"
"9.87500","1.43956","-3.72286"
"9.90000","1.44317","-3.72891"
"9.92500","1.44676","-3.73661"
"9.95000","1.45048","-3.74624"
"9.97500","1.45412","-3.75261"
"10.00000","1.45781","-3.76203"
"10.02500","1.46146","-3.76802"
"10.05000","1.46510","-3.77870"
"10.07500","1.46870","-3.78566"
"10.10000","1.47235","-3.79179"
"10.12500","1.47605","-3.79962"
"10.15000","1.47976","-3.80824"
"10.17500","1.48342","-3.81814"
"10.20000","1.48705","-3.82432"
"10.22500","1.49069","-3.83185"
"10.25000","1.49435","-3.84140"
"10.27500","1.49807","-3.84790"
"10.30000","1.50175","-3.85676"
"10.32500","1.50535","-3.86408"
"10.35000","1.50892","-3.87217"
"10.37500","1.51260","-3.87888"
"10.40000","1.51629","-3.88582"
"10.42500","1.52000","-3.89699"
"10.45000","1.52365","-3.90302"
"10.47500","1.52725","-3.91134"
"10.50000","1.53090","-3.91749"
"10.52500","1.53461","-3.92642"
"10.55000","1.53840","-3.93536"
"10.57500","1.54207","-3.94095"
"10.60000","1.54563","-3.95000"
"10.62500","1.54919","-3.95782"
"10.65000","1.55289","-3.96696"
"10.67500","1.55656","-3.97252"
"10.70000","1.56022","-3.98079"
"10.72500","1.56389","-3.98922"
"10.75000","1.56751","-3.99709"
"10.77500","1.57114","-4.00555"
"10.80000","1.57480","-4.01276"
"10.82500","1.57853","-4.02170"
"10.85000","1.58222","-4.03002"
"10.87500","1.58584","-4.03747"
"10.90000","1.58942","-4.04507"
"10.92500","1.59310","-4.05223"
"10.95000","1.59678","-4.06052"
"10.97500","1.60051","-4.06881"
"11.00000","1.60418","-4.07539"
"11.02500","1.60780","-4.08388"
"11.05000","1.61139","-4.09162"
"11.07500","1.61507","-4.09991"
"11.10000","1.61881","-4.10578"
"11.12500","1.62248","-4.11268"
"11.15000","1.62609","-4.12130"
"11.17500","1.62972","-4.12981"
"11.20000","1.63342","-4.13686"
"11.22500","1.63707","-4.14364"
"11.25000","1.64076","-4.15152"
"11.27500","1.64443","-4.15966"
"11.30000","1.64806","-4.16723"
"11.32500","1.65167","-4.17509"
"11.35000","1.65536","-4.18300"
"11.37500","1.65907","-4.19116"
"11.40000","1.66276","-4.19884"
"11.42500","1.66643","-4.20635"
"11.45000","1.67003","-4.21258"
"11.47500","1.67368","-4.21985"
"11.50000","1.67736","-4.23013"
"11.52500","1.68110","-4.23820"
"11.55000","1.68479","-4.24384"
"11.57500","1.68836","-4.25120"
"11.60000","1.69198","-4.25977"
"11.62500","1.69570","-4.26797"
"11.65000","1.69944","-4.27439"
"11.67500","1.70310","-4.28175"
"11.70000","1.70673","-4.29072"
"11.72500","1.71037","-4.29874"
"11.75000","1.71403","-4.30503"
"11.77500","1.71764","-4.31192"
"11.80000","1.72133","-4.31919"
"11.82500","1.72504","-4.32757"
"11.85000","1.72867","-4.33376"
"11.87500","1.73228","-4.34173"
"11.90000","1.73595","-4.34928"
"11.92500","1.73961","-4.35772"
"11.95000","1.74329","-4.36442"
"11.97500","1.74697","-4.37159"
"12.00000","1.75059","-4.37882"
"12.02500","1.75426","-4.38704"
"12.05000","1.75799","-4.39507"
"12.07500","1.76175","-4.40240"
"12.10000","1.76544","-4.40907"
"12.12500","1.76899","-4.41562"
"12.15000","1.77253","-4.42418"
"12.17500","1.77616","-4.43081"
"12.20000","1.77983","-4.43797"
"12.22500","1.78353","-4.44706"
"12.25000","1.78720","-4.45639"
"12.27500","1.79081","-4.46185"
"12.30000","1.79440","-4.46708"
"12.32500","1.79808","-4.47579"
"12.35000","1.80180","-4.48495"
"12.37500","1.80550","-4.49112"
"12.40000","1.80911","-4.49887"
"12.42500","1.81274","-4.50679"
"12.45000","1.81640","-4.51401"
"12.47500","1.82005","-4.52127"
"12.50000","1.82375","-4.52788"
"12.52500","1.82747","-4.53698"
"12.55000","1.83108","-4.54357"
"12.57500","1.83466","-4.55088"
"12.60000","1.83832","-4.55857"
"12.62500","1.84202","-4.56411"
"12.65000","1.84569","-4.57194"
"12.67500","1.84930","-4.58043"
"12.70000","1.85291","-4.59074"
"12.72500","1.85658","-4.59877"
"12.75000","1.86020","-4.60783"
"12.77500","1.86391","-4.61797"
"12.80000","1.86759","-4.62469"
"12.82500","1.87116","-4.63426"
"12.85000","1.87478","-4.64436"
"12.87500","1.87849","-4.65300"
"12.90000","1.88219","-4.66115"
"12.92500","1.88589","-4.67003"
"12.95000","1.88955","-4.67980"
"12.97500","1.89319","-4.68765"
"13.00000","1.89682","-4.69666"
"13.02500","1.90050","-4.70686"
"13.05000","1.90421","-4.71302"
"13.07500","1.90790","-4.72297"
"13.10000","1.91153","-4.73096"
"13.12500","1.91514","-4.73999"
"13.15000","1.91885","-4.74734"
"13.17500","1.92252","-4.75591"
"13.20000","1.92623","-4.76469"
"13.22500","1.92989","-4.77120"
"13.25000","1.93348","-4.78134"
"13.27500","1.93710","-4.78971"
"13.30000","1.94077","-4.79907"
"13.32500","1.94453","-4.80701"
"13.35000","1.94825","-4.81601"
"13.37500","1.95187","-4.82375"
"13.40000","1.95546","-4.83201"
"13.42500","1.95912","-4.83988"
"13.45000","1.96280","-4.84897"
"13.47500","1.96652","-4.85696"
"13.50000","1.97018","-4.86363"
"13.52500","1.97380","-4.87222"
"13.55000","1.97742","-4.88054"
"13.57500","1.98115","-4.88944"
"13.60000","1.98489","-4.89540"
"13.62500","1.98856","-4.90450"
"13.65000","1.99217","-4.91250"
"13.67500","1.99579","-4.92129"
"13.70000","1.99952","-4.92857"
"13.72500","2.00317","-4.93651"
"13.75000","2.00685","-4.94421"
"13.77500","2.01051","-4.95185"
"13.80000","2.01413","-4.95948"
"13.82500","2.01768","-4.96819"
"13.85000","2.02135","-4.97542"
"13.87500","2.02505","-4.98190"
"13.90000","2.02878","-4.98912"
"13.92500","2.03240","-4.99586"
"13.95000","2.03600","-5.00665"
"13.97500","2.03966","-5.01188"
"14.00000","2.04331","-5.02017"
"14.02500","2.04702","-5.02794"
"14.05000","2.05070","-5.03580"
"14.07500","2.05432","-5.04310"
"14.10000","2.05790","-5.05035"
"14.12500","2.06160","-5.05904"
"14.15000","2.06530","-5.06622"
"14.17500","2.06901","-5.07475"
"14.20000","2.07265","-5.08261"
"14.22500","2.07625","-5.08948"
"14.25000","2.07990","-5.09803"
"14.27500","2.08360","-5.10581"
"14.30000","2.08732","-5.11402"
"14.32500","2.09100","-5.12112"
"14.35000","2.09456","-5.12767"
"14.37500","2.09815","-5.13484"
"14.40000","2.10185","-5.14218"
"14.42500","2.10558","-5.15153"
"14.45000","2.10926","-5.15833"
"14.47500","2.11290","-5.16686"
"14.50000","2.11653","-5.17347"
"14.52500","2.12016","-5.18084"
"14.55000","2.12385","-5.18850"
"14.57500","2.12758","-5.19545"
"14.60000","2.13126","-5.20209"
"14.62500","2.13488","-5.21016"
"14.65000","2.13847","-5.21752"
"14.67500","2.14216","-5.22536"
"14.70000","2.14586","-5.23302"
"14.72500","2.14953","-5.23980"
"14.75000","2.15321","-5.24859"
"14.77500","2.15683","-5.25538"
"14.80000","2.16046","-5.26368"
"14.82500","2.16415","-5.26990"
"14.85000","2.16787","-5.27806"
"14.87500","2.17159","-5.28479"
"14.90000","2.17520","-5.29180"
"14.92500","2.17879","-5.30032"
"14.95000","2.18247","-5.30717"
"14.97500","2.18613","-5.31459"
"15.00000","2.18982","-5.32258"
"15.02500","2.19353","-5.33106"
"15.05000","2.19717","-5.33745"
"15.07500","2.20076","-5.34469"
"15.10000","2.20441","-5.35187"
"15.12500","2.20815","-5.35873"
"15.15000","2.21188","-5.36577"
"15.17500","2.21554","-5.37398"
"15.20000","2.21911","-5.37990"
"15.22500","2.22275","-5.38721"
"15.25000","2.22643","-5.39358"
"15.27500","2.23016","-5.40138"
"15.30000","2.23383","-5.40877"
"15.32500","2.23740","-5.41651"
"15.35000","2.24097","-5.42214"
"15.37500","2.24465","-5.42858"
"15.40000","2.24839","-5.43745"
"15.42500","2.25208","-5.44450"
"15.45000","2.25569","-5.45188"
"15.47500","2.25929","-5.45895"
"15.50000","2.26299","-5.46615"
"15.52500","2.26662","-5.47189"
"15.55000","2.27033","-5.47991"
"15.57500","2.27404","-5.48718"
"15.60000","2.27765","-5.49393"
"15.62500","2.28125","-5.50107"
"15.65000","2.28493","-5.50873"
"15.67500","2.28864","-5.51554"
"15.70000","2.29232","-5.52242"
"15.72500","2.29598","-5.52963"
"15.75000","2.29960","-5.53680"
"15.77500","2.30326","-5.54515"
"15.80000","2.30690","-5.55203"
"15.82500","2.31062","-5.56029"
"15.85000","2.31432","-5.56720"
"15.87500","2.31791","-5.57455"
"15.90000","2.32150","-5.58160"
"15.92500","2.32521","-5.58945"
"15.95000","2.32891","-5.59717"
"15.97500","2.33260","-5.60397"
"16.00000","2.33626","-5.61124"
"16.02500","2.33987","-5.61900"
"16.05000","2.34350","-5.62479"
"16.07500","2.34716","-5.63201"
"16.10000","2.35090","-5.64017"
"16.12500","2.35463","-5.64737"
"16.15000","2.35825","-5.65395"
"16.17500","2.36186","-5.66225"
"16.20000","2.36556","-5.66890"
"16.22500","2.36947","-5.67548"
"16.25000","2.37458","-5.68278"
"16.27500","2.37846","-5.68827"
"16.30000","2.38153","-5.69489"
"16.32500","2.38464","-5.70156"
"16.35000","2.38796","-5.70805"
"16.37500","2.39147","-5.71419"
"16.40000","2.39504","-5.72185"
"16.42500","2.39854","-5.72836"
"16.45000","2.40201","-5.73546"
"16.47500","2.40560","-5.74225"
"16.50000","2.40923","-5.74948"
"16.52500","2.41295","-5.75705"
"16.55000","2.41664","-5.76437"
"16.57500","2.42022","-5.77202"
"16.60000","2.42380","-5.77828"
"16.62500","2.42747","-5.78628"
"16.65000","2.43123","-5.79366"
"16.67500","2.43493","-5.79963"
"16.70000","2.43856","-5.80783"
"16.72500","2.44215","-5.81422"
"16.75000","2.44583","-5.82122"
"16.77500","2.44953","-5.82799"
"16.80000","2.45322","-5.83546"
"16.82500","2.45689","-5.84132"
"16.85000","2.46046","-5.84771"
"16.87500","2.46411","-5.85579"
"16.90000","2.46780","-5.86178"
"16.92500","2.47147","-5.86937"
"16.95000","2.47513","-5.87566"
"16.97500","2.47879","-5.88387"
"17.00000","2.48244","-5.88905"
"17.02500","2.48606","-5.89648"
"17.05000","2.48969","-5.90294"
"17.07500","2.49340","-5.90903"
"17.10000","2.49712","-5.91687"
"17.12500","2.50073","-5.92293"
"17.15000","2.50431","-5.93094"
"17.17500","2.50801","-5.93887"
"17.20000","2.51174","-5.94486"
"17.22500","2.51545","-5.95166"
"17.25000","2.51911","-5.95772"
"17.27500","2.52272","-5.96546"
"17.30000","2.52636","-5.97216"
"17.32500","2.53003","-5.97961"
"17.35000","2.53376","-5.98632"
"17.37500","2.53744","-5.99318"
"17.40000","2.54107","-5.99999"
"17.42500","2.54466","-6.00626"
"17.45000","2.54833","-6.01325"
"17.47500","2.55200","-6.02102"
"17.50000","2.55574","-6.02643"
"17.52500","2.55941","-6.03263"
"17.55000","2.56303","-6.04155"
"17.57500","2.56662","-6.04618"
"17.60000","2.57032","-6.05351"
"17.62500","2.57407","-6.05996"
"17.65000","2.57777","-6.06795"
"17.67500","2.58136","-6.07439"
"17.70000","2.58492","-6.08176"
"17.72500","2.58861","-6.08886"
"17.75000","2.59225","-6.09326"
"17.77500","2.59596","-6.10053"
"17.80000","2.59967","-6.10738"
"17.82500","2.60332","-6.11343"
"17.85000","2.60696","-6.12189"
"17.87500","2.61064","-6.12874"
"17.90000","2.61432","-6.13550"
"17.92500","2.61798","-6.14194"
"17.95000","2.62159","-6.14897"
"17.97500","2.62523","-6.15519"
"18.00000","2.62888","-6.16017"
"18.02500","2.63252","-6.16824"
"18.05000","2.63624","-6.17374"
"18.07500","2.63995","-6.18107"
"18.10000","2.64359","-6.18814"
"18.12500","2.64715","-6.19386"
"18.15000","2.65083","-6.20148"
"18.17500","2.65456","-6.20635"
"18.20000","2.65828","-6.21300"
"18.22500","2.66193","-6.21976"
"18.25000","2.66552","-6.22645"
"18.27500","2.66918","-6.23146"
"18.30000","2.67284","-6.23847"
"18.32500","2.67658","-6.24634"
"18.35000","2.68028","-6.25300"
"18.37500","2.68385","-6.25900"
"18.40000","2.68742","-6.26591"
"18.42500","2.69113","-6.27129"
"18.45000","2.69486","-6.27834"
"18.47500","2.69855","-6.28437"
"18.50000","2.70215","-6.29087"
"18.52500","2.70575","-6.29724"
"18.55000","2.70940","-6.30222"
"18.57500","2.71310","-6.31004"
"18.60000","2.71686","-6.31522"
"18.62500","2.72049","-6.32194"
"18.65000","2.72408","-6.32923"
"18.67500","2.72770","-6.33528"
"18.70000","2.73144","-6.34240"
"18.72500","2.73514","-6.34775"
"18.75000","2.73882","-6.35427"
"18.77500","2.74249","-6.35966"
"18.80000","2.74609","-6.36540"
"18.82500","2.74970","-6.37265"
"18.85000","2.75335","-6.37802"
"18.87500","2.75708","-6.38421"
"18.90000","2.76078","-6.38936"
"18.92500","2.76439","-6.39676"
"18.95000","2.76799","-6.40314"
"18.97500","2.77167","-6.40853"
"19.00000","2.77531","-6.41615"
"19.02500","2.77901","-6.42238"
"19.05000","2.78271","-6.42881"
"19.07500","2.78633","-6.43419"
"19.10000","2.78992","-6.44033"
"19.12500","2.79360","-6.44706"
"19.15000","2.79734","-6.45193"
"19.17500","2.80103","-6.45936"
"19.20000","2.80462","-6.46466"
