Maximum CNC 25 LB,"4.34764",N
"1.87500","0.02501","0.08681"
"1.90000","0.02541","0.08721"
"1.92500","0.02545","0.08929"
"1.95000","0.02601","0.09077"
"1.97500","0.02661","0.09149"
"2.00000","0.02672","0.09259"
"2.02500","0.02740","0.09467"
"2.05000","0.02791","0.09617"
"2.07500","0.02799","0.09627"
"2.10000","0.02821","0.09871"
"2.12500","0.02899","0.09934"
"2.15000","0.02925","0.10088"
"2.17500","0.02925","0.10247"
"2.20000","0.02948","0.10330"
"2.22500","0.03026","0.10514"
"2.25000","0.03052","0.10530"
"2.27500","0.03053","0.10721"
"2.30000","0.03126","0.10828"
"2.32500","0.03174","0.11051"
"2.35000","0.03183","0.11170"
"2.37500","0.03259","0.11223"
"2.40000","0.03302","0.11463"
"2.42500","0.03307","0.11490"
"2.45000","0.03364","0.11568"
"2.47500","0.03423","0.11678"
"2.50000","0.03434","0.11816"
"2.52500","0.03431","0.11995"
"2.55000","0.03496","0.12141"
"2.57500","0.03552","0.12319"
"2.60000","0.03561","0.12359"
"2.62500","0.03570","0.12452"
"2.65000","0.03650","0.12674"
"2.67500","0.03686","0.12679"
"2.70000","0.03703","0.12923"
"2.72500","0.03782","0.13042"
"2.75000","0.03813","0.13165"
"2.77500","0.03814","0.13228"
"2.80000","0.03870","0.13365"
"2.82500","0.03931","0.13434"
"2.85000","0.03942","0.13586"
"2.87500","0.03939","0.13706"
"2.90000","0.03992","0.13803"
"2.92500","0.04056","0.13992"
"2.95000","0.04069","0.14155"
"2.97500","0.04071","0.14227"
"3.00000","0.04149","0.14414"
"3.02500","0.04192","0.14505"
"3.05000","0.04203","0.14662"
"3.07500","0.04281","0.14756"
"3.10000","0.04320","0.14811"
"3.12500","0.04323","0.15038"
"3.15000","0.04349","0.15148"
"3.17500","0.04425","0.15271"
"3.20000","0.04450","0.15336"
"3.22500","0.04449","0.15542"
"3.25000","0.04486","0.15731"
"3.27500","0.04558","0.15766"
"3.30000","0.04577","0.15976"
"3.32500","0.04586","0.16138"
"3.35000","0.04666","0.16274"
"3.37500","0.04702","0.16378"
"3.40000","0.04729","0.16542"
"3.42500","0.04805","0.16622"
"3.45000","0.04830","0.16698"
"3.47500","0.04830","0.16821"
"3.50000","0.04890","0.16992"
"3.52500","0.04948","0.17122"
"3.55000","0.04958","0.17291"
"3.57500","0.04955","0.17248"
"3.60000","0.05015","0.17534"
"3.62500","0.05074","0.17639"
"3.65000","0.05085","0.17694"
"3.67500","0.05107","0.17866"
"3.70000","0.05184","0.18062"
"3.72500","0.05211","0.18120"
"3.75000","0.05238","0.18221"
"3.77500","0.05313","0.18373"
"3.80000","0.05338","0.18478"
"3.82500","0.05347","0.18584"
"3.85000","0.05426","0.18737"
"3.87500","0.05463","0.18793"
"3.90000","0.05465","0.18944"
"3.92500","0.05470","0.19072"
"3.95000","0.05551","0.19204"
"3.97500","0.05590","0.19343"
"4.00000","0.05593","0.19479"
"4.02500","0.05626","0.19553"
"4.05000","0.05699","0.19645"
"4.07500","0.05720","0.19943"
"4.10000","0.05748","0.20014"
"4.12500","0.05823","0.20068"
"4.15000","0.05847","0.20250"
"4.17500","0.05846","0.20343"
"4.20000","0.05918","0.20437"
"4.22500","0.05968","0.20672"
"4.25000","0.05974","0.20719"
"4.27500","0.05972","0.20931"
"4.30000","0.06047","0.21048"
"4.32500","0.06095","0.21157"
"4.35000","0.06101","0.21170"
"4.37500","0.06122","0.21352"
"4.40000","0.06200","0.21469"
"4.42500","0.06227","0.21618"
"4.45000","0.06260","0.21845"
"4.47500","0.06333","0.21872"
"4.50000","0.06355","0.21983"
"4.52500","0.06353","0.22096"
"4.55000","0.06407","0.22245"
"4.57500","0.06470","0.22292"
"4.60000","0.06482","0.22522"
"4.62500","0.06485","0.22587"
"4.65000","0.06563","0.22735"
"4.67500","0.06605","0.22898"
"4.70000","0.06609","0.23027"
"4.72500","0.06643","0.23079"
"4.75000","0.06716","0.23241"
"4.77500","0.06736","0.23411"
"4.80000","0.06798","0.23501"
"4.82500","0.06854","0.23637"
"4.85000","0.06863","0.23737"
"4.87500","0.06868","0.23804"
"4.90000","0.06948","0.23924"
"4.92500","0.06987","0.24022"
"4.95000","0.06990","0.24134"
"4.97500","0.07004","0.24285"
"5.00000","0.07084","0.24418"
"5.02500","0.07116","0.24463"
"5.05000","0.07116","0.24677"
"5.07500","0.07161","0.24810"
"5.10000","0.07228","0.24922"
"5.12500","0.07244","0.24985"
"5.15000","0.07298","0.25129"
"5.17500","0.07359","0.25286"
"5.20000","0.07371","0.25252"
"5.22500","0.07397","0.25556"
"5.25000","0.07473","0.25642"
"5.27500","0.07498","0.25751"
"5.30000","0.07497","0.25752"
"5.32500","0.07503","0.25895"
"5.35000","0.07584","0.26151"
"5.37500","0.07622","0.26219"
"5.40000","0.07625","0.26372"
"5.42500","0.07689","0.26475"
"5.45000","0.07743","0.26708"
"5.47500","0.07752","0.26705"
"5.50000","0.07783","0.26769"
"5.52500","0.07856","0.27051"
"5.55000","0.07879","0.27081"
"5.57500","0.07912","0.27225"
"5.60000","0.07984","0.27263"
"5.62500","0.08006","0.27397"
"5.65000","0.08004","0.27575"
"5.67500","0.08009","0.27694"
"5.70000","0.08090","0.27868"
"5.72500","0.08130","0.27973"
"5.75000","0.08133","0.28114"
"5.77500","0.08170","0.28229"
"5.80000","0.08241","0.28381"
"5.82500","0.08260","0.28448"
"5.85000","0.08305","0.28582"
"5.87500","0.08371","0.28682"
"5.90000","0.08387","0.28849"
"5.92500","0.08385","0.28873"
"5.95000","0.08456","0.29008"
"5.97500","0.08507","0.29108"
"6.00000","0.08514","0.29244"
"6.02500","0.08526","0.29334"
"6.05000","0.08606","0.29535"
"6.07500","0.08639","0.29753"
"6.10000","0.08640","0.29688"
"6.12500","0.08693","0.29912"
"6.15000","0.08755","0.29938"
"6.17500","0.08768","0.30158"
"6.20000","0.08837","0.30206"
"6.22500","0.08888","0.30306"
"6.25000","0.08895","0.30499"
"6.27500","0.08917","0.30522"
"6.30000","0.08995","0.30678"
"6.32500","0.09021","0.30780"
"6.35000","0.09021","0.30970"
"6.37500","0.09044","0.31009"
"6.40000","0.09122","0.31072"
"6.42500","0.09148","0.31278"
"6.45000","0.09148","0.31479"
"6.47500","0.09210","0.31446"
"6.50000","0.09267","0.31688"
"6.52500","0.09277","0.31836"
"6.55000","0.09350","0.31880"
"6.57500","0.09397","0.31993"
"6.60000","0.09403","0.32075"
"6.62500","0.09438","0.32279"
"6.65000","0.09510","0.32345"
"6.67500","0.09530","0.32502"
"6.70000","0.09528","0.32482"
"6.72500","0.09563","0.32599"
"6.75000","0.09636","0.32943"
"6.77500","0.09657","0.32837"
"6.80000","0.09658","0.33073"
"6.82500","0.09734","0.33175"
"6.85000","0.09779","0.33286"
"6.87500","0.09784","0.33358"
"6.90000","0.09844","0.33479"
"6.92500","0.09901","0.33691"
"6.95000","0.09911","0.33697"
"6.97500","0.09932","0.33851"
"7.00000","0.10010","0.33995"
"7.02500","0.10037","0.34081"
"7.05000","0.10037","0.34275"
"7.07500","0.10058","0.34251"
"7.10000","0.10136","0.34458"
"7.12500","0.10164","0.34583"
"7.15000","0.10164","0.34794"
"7.17500","0.10230","0.34798"
"7.20000","0.10284","0.34934"
"7.22500","0.10292","0.35108"
"7.25000","0.10355","0.35108"
"7.27500","0.10410","0.35324"
"7.30000","0.10419","0.35406"
"7.32500","0.10423","0.35514"
"7.35000","0.10503","0.35706"
"7.37500","0.10543","0.35770"
"7.40000","0.10546","0.35873"
"7.42500","0.10563","0.36043"
"7.45000","0.10642","0.36065"
"7.47500","0.10672","0.36246"
"7.50000","0.10677","0.36367"
"7.52500","0.10755","0.36613"
"7.55000","0.10796","0.36582"
"7.57500","0.10800","0.36715"
"7.60000","0.10871","0.36916"
"7.62500","0.10920","0.36963"
"7.65000","0.10927","0.37093"
"7.67500","0.10964","0.37157"
"7.70000","0.11035","0.37291"
"7.72500","0.11054","0.37305"
"7.75000","0.11052","0.37568"
"7.77500","0.11089","0.37612"
"7.80000","0.11162","0.37731"
"7.82500","0.11181","0.37828"
"7.85000","0.11179","0.37924"
"7.87500","0.11250","0.38158"
"7.90000","0.11301","0.38259"
"7.92500","0.11313","0.38310"
"7.95000","0.11390","0.38413"
"7.97500","0.11431","0.38483"
"8.00000","0.11435","0.38622"
"8.02500","0.11488","0.38715"
"8.05000","0.11550","0.38823"
"8.07500","0.11562","0.38948"
"8.10000","0.11559","0.39005"
"8.12500","0.11602","0.39183"
"8.15000","0.11672","0.39250"
"8.17500","0.11689","0.39303"
"8.20000","0.11689","0.39600"
"8.22500","0.11766","0.39557"
"8.25000","0.11811","0.39688"
"8.27500","0.11819","0.39928"
"8.30000","0.11895","0.39985"
"8.32500","0.11938","0.40022"
"8.35000","0.11943","0.40201"
"8.37500","0.11984","0.40305"
"8.40000","0.12053","0.40305"
"8.42500","0.12070","0.40486"
"8.45000","0.12068","0.40531"
"8.47500","0.12110","0.40750"
"8.50000","0.12180","0.40905"
"8.52500","0.12197","0.40941"
"8.55000","0.12196","0.41044"
"8.57500","0.12270","0.41199"
"8.60000","0.12318","0.41337"
"8.62500","0.12332","0.41397"
"8.65000","0.12410","0.41531"
"8.67500","0.12448","0.41628"
"8.70000","0.12450","0.41606"
"8.72500","0.12471","0.41821"
"8.75000","0.12550","0.41950"
"8.77500","0.12577","0.42017"
"8.80000","0.12577","0.42149"
"8.82500","0.12620","0.42229"
"8.85000","0.12688","0.42384"
"8.87500","0.12705","0.42482"
"8.90000","0.12717","0.42560"
"8.92500","0.12797","0.42634"
"8.95000","0.12830","0.42820"
"8.97500","0.12849","0.42918"
"9.00000","0.12927","0.42927"
"9.02500","0.12958","0.43128"
"9.05000","0.12958","0.43206"
"9.07500","0.13012","0.43182"
"9.10000","0.13074","0.43331"
"9.12500","0.13086","0.43404"
"9.15000","0.13083","0.43621"
"9.17500","0.13142","0.43658"
"9.20000","0.13202","0.43834"
"9.22500","0.13213","0.43871"
"9.25000","0.13220","0.43961"
"9.27500","0.13300","0.44203"
"9.30000","0.13337","0.44110"
"9.32500","0.13356","0.44282"
"9.35000","0.13435","0.44403"
"9.37500","0.13465","0.44492"
"9.40000","0.13466","0.44555"
"9.42500","0.13537","0.44613"
"9.45000","0.13587","0.44782"
"9.47500","0.13594","0.44889"
"9.50000","0.13591","0.45007"
"9.52500","0.13662","0.45049"
"9.55000","0.13714","0.45183"
"9.57500","0.13721","0.45354"
"9.60000","0.13744","0.45326"
"9.62500","0.13821","0.45438"
"9.65000","0.13847","0.45720"
"9.67500","0.13862","0.45587"
"9.70000","0.13941","0.45694"
"9.72500","0.13973","0.45853"
"9.75000","0.13974","0.46016"
"9.77500","0.14037","0.45969"
"9.80000","0.14093","0.46163"
"9.82500","0.14102","0.46340"
"9.85000","0.14099","0.46420"
"9.87500","0.14156","0.46508"
"9.90000","0.14217","0.46511"
"9.92500","0.14229","0.46739"
"9.95000","0.14239","0.46786"
"9.97500","0.14319","0.46916"
"10.00000","0.14354","0.46937"
"10.02500","0.14363","0.47175"
"10.05000","0.14441","0.47151"
"10.07500","0.14480","0.47203"
"10.10000","0.14483","0.47414"
"10.12500","0.14521","0.47436"
"10.15000","0.14591","0.47612"
"10.17500","0.14610","0.47629"
"10.20000","0.14608","0.47797"
"10.22500","0.14659","0.47760"
"10.25000","0.14723","0.47997"
"10.27500","0.14737","0.47972"
"10.30000","0.14752","0.48175"
"10.32500","0.14831","0.48376"
"10.35000","0.14862","0.48435"
"10.37500","0.14885","0.48338"
"10.40000","0.14962","0.48564"
"10.42500","0.14990","0.48714"
"10.45000","0.14990","0.48752"
"10.47500","0.15060","0.48810"
"10.50000","0.15111","0.49033"
"10.52500","0.15118","0.49068"
"10.55000","0.15115","0.49074"
"10.57500","0.15180","0.49273"
"10.60000","0.15236","0.49298"
"10.62500","0.15245","0.49475"
"10.65000","0.15265","0.49546"
"10.67500","0.15343","0.49618"
"10.70000","0.15371","0.49823"
"10.72500","0.15401","0.49892"
"10.75000","0.15475","0.49862"
"10.77500","0.15499","0.49944"
"10.80000","0.15500","0.50134"
"10.82500","0.15576","0.50218"
"10.85000","0.15621","0.50289"
"10.87500","0.15626","0.50474"
"10.90000","0.15625","0.50351"
"10.92500","0.15703","0.50607"
"10.95000","0.15748","0.50676"
"10.97500","0.15753","0.50830"
"11.00000","0.15780","0.50980"
"11.02500","0.15856","0.51082"
"11.05000","0.15880","0.51048"
"11.07500","0.15908","0.51124"
"11.10000","0.15983","0.51336"
"11.12500","0.16007","0.51415"
"11.15000","0.16006","0.51373"
"11.17500","0.16078","0.51590"
"11.20000","0.16127","0.51695"
"11.22500","0.16134","0.51742"
"11.25000","0.16131","0.51905"
"11.27500","0.16205","0.51859"
"11.30000","0.16255","0.52112"
"11.32500","0.16261","0.52115"
"11.35000","0.16280","0.52286"
"11.37500","0.16358","0.52324"
"11.40000","0.16387","0.52407"
"11.42500","0.16414","0.52680"
"11.45000","0.16490","0.52456"
"11.47500","0.16514","0.52781"
"11.50000","0.16514","0.52899"
"11.52500","0.16562","0.52878"
"11.55000","0.16628","0.53083"
"11.57500","0.16642","0.53114"
"11.60000","0.16640","0.53293"
"11.62500","0.16710","0.53307"
"11.65000","0.16762","0.53412"
"11.67500","0.16769","0.53504"
"11.70000","0.16807","0.53713"
"11.72500","0.16877","0.53781"
"11.75000","0.16896","0.53609"
"11.77500","0.16938","0.54052"
"11.80000","0.17006","0.54073"
"11.82500","0.17023","0.53932"
"11.85000","0.17026","0.54224"
"11.87500","0.17105","0.54373"
"11.90000","0.17146","0.54222"
"11.92500","0.17150","0.54397"
"11.95000","0.17150","0.54675"
"11.97500","0.17229","0.54668"
"12.00000","0.17273","0.54606"
"12.02500","0.17277","0.54955"
"12.05000","0.17311","0.54883"
"12.07500","0.17384","0.54893"
"12.10000","0.17404","0.55226"
"12.12500","0.17444","0.55220"
"12.15000","0.17513","0.55380"
"12.17500","0.17531","0.55354"
"12.20000","0.17546","0.55495"
"12.22500","0.17625","0.55626"
"12.25000","0.17656","0.55573"
"12.27500","0.17657","0.55904"
"12.30000","0.17664","0.55731"
"12.32500","0.17746","0.55996"
"12.35000","0.17783","0.55931"
"12.37500","0.17784","0.56063"
"12.40000","0.17832","0.56347"
"12.42500","0.17897","0.56329"
"12.45000","0.17912","0.56243"
"12.47500","0.17950","0.56341"
"12.50000","0.18020","0.56731"
"12.52500","0.18039","0.56671"
"12.55000","0.18044","0.56527"
"12.57500","0.18123","0.56991"
"12.60000","0.18163","0.56944"
"12.62500","0.18166","0.56852"
"12.65000","0.18166","0.56907"
"12.67500","0.18244","0.57258"
"12.70000","0.18288","0.57421"
"12.72500","0.18293","0.57103"
"12.75000","0.18326","0.57458"
"12.77500","0.18399","0.57629"
"12.80000","0.18420","0.57682"
"12.82500","0.18455","0.57617"
"12.85000","0.18526","0.57598"
"12.87500","0.18547","0.58003"
"12.90000","0.18545","0.57956"
"12.92500","0.18613","0.58076"
"12.95000","0.18666","0.57983"
"12.97500","0.18674","0.58128"
"13.00000","0.18674","0.58356"
"13.02500","0.18752","0.58315"
"13.05000","0.18796","0.58460"
"13.07500","0.18801","0.58615"
"13.10000","0.18853","0.58777"
"13.12500","0.18915","0.58608"
"13.15000","0.18928","0.58614"
"13.17500","0.18980","0.59164"
"13.20000","0.19042","0.59048"
"13.22500","0.19055","0.58869"
"13.25000","0.19062","0.59082"
"13.27500","0.19142","0.59484"
"13.30000","0.19179","0.59407"
"13.32500","0.19181","0.59019"
"13.35000","0.19187","0.59515"
"13.37500","0.19268","0.59773"
"13.40000","0.19306","0.59649"
"13.42500","0.19309","0.59562"
"13.45000","0.19360","0.59859"
"13.47500","0.19423","0.60235"
"13.50000","0.19436","0.59982"
"13.52500","0.19497","0.59999"
"13.55000","0.19553","0.60165"
"13.57500","0.19563","0.60353"
"13.60000","0.19589","0.60312"
"13.62500","0.19665","0.60318"
"13.65000","0.19690","0.60654"
"13.67500","0.19689","0.60630"
"13.70000","0.19712","0.60553"
"13.72500","0.19790","0.60621"
"13.75000","0.19816","0.60970"
"13.77500","0.19816","0.61152"
"13.80000","0.19883","0.60904"
"13.82500","0.19936","0.60905"
"13.85000","0.19944","0.61163"
"13.87500","0.19995","0.61513"
"13.90000","0.20058","0.61388"
"13.92500","0.20071","0.61208"
"13.95000","0.20090","0.61472"
"13.97500","0.20168","0.61754"
"14.00000","0.20197","0.61674"
"14.02500","0.20197","0.61633"
"14.05000","0.20214","0.61866"
"14.07500","0.20294","0.62069"
"14.10000","0.20324","0.61994"
"14.12500","0.20324","0.61999"
"14.15000","0.20383","0.62412"
"14.17500","0.20442","0.62329"
"14.20000","0.20452","0.62367"
"14.22500","0.20509","0.62360"
"14.25000","0.20568","0.62767"
"14.27500","0.20579","0.62631"
"14.30000","0.20581","0.62506"
"14.32500","0.20660","0.62838"
"14.35000","0.20702","0.63006"
"14.37500","0.20706","0.63104"
"14.40000","0.20722","0.62882"
"14.42500","0.20802","0.63121"
"14.45000","0.20832","0.63253"
"14.47500","0.20835","0.63405"
"14.50000","0.20911","0.63503"
"14.52500","0.20955","0.63514"
"14.55000","0.20960","0.63615"
"14.57500","0.21030","0.63549"
"14.60000","0.21080","0.63692"
"14.62500","0.21087","0.63822"
"14.65000","0.21115","0.64022"
"14.67500","0.21190","0.63929"
"14.70000","0.21214","0.64045"
"14.72500","0.21212","0.64165"
"14.75000","0.21233","0.64322"
"14.77500","0.21312","0.64199"
"14.80000","0.21340","0.64462"
"14.82500","0.21340","0.64456"
"14.85000","0.21398","0.64619"
"14.87500","0.21457","0.64560"
"14.90000","0.21468","0.64674"
"14.92500","0.21534","0.65032"
"14.95000","0.21587","0.64934"
"14.97500","0.21595","0.64968"
"15.00000","0.21624","0.64897"
"15.02500","0.21699","0.65185"
"15.05000","0.21722","0.65257"
"15.07500","0.21720","0.65419"
"15.10000","0.21768","0.65468"
"15.12500","0.21834","0.65357"
"15.15000","0.21849","0.65513"
"15.17500","0.21848","0.65522"
"15.20000","0.21922","0.65791"
"15.22500","0.21970","0.65927"
"15.25000","0.21978","0.65937"
"15.27500","0.22052","0.65918"
"15.30000","0.22098","0.65918"
"15.32500","0.22103","0.66182"
"15.35000","0.22137","0.66279"
"15.37500","0.22209","0.66270"
"15.40000","0.22230","0.66477"
"15.42500","0.22228","0.66438"
"15.45000","0.22265","0.66524"
"15.47500","0.22338","0.66521"
"15.50000","0.22357","0.66699"
"15.52500","0.22357","0.66849"
"15.55000","0.22433","0.66950"
"15.57500","0.22479","0.67015"
"15.60000","0.22485","0.67025"
"15.62500","0.22559","0.67120"
"15.65000","0.22605","0.67211"
"15.67500","0.22611","0.67436"
"15.70000","0.22633","0.67468"
"15.72500","0.22711","0.67385"
"15.75000","0.22737","0.67477"
"15.77500","0.22737","0.67712"
"15.80000","0.22776","0.67790"
"15.82500","0.22847","0.67770"
"15.85000","0.22865","0.67788"
"15.87500","0.22868","0.67929"
"15.90000","0.22946","0.68065"
"15.92500","0.22988","0.68203"
"15.95000","0.23012","0.68381"
"15.97500","0.23090","0.68200"
"16.00000","0.23118","0.68311"
"16.02500","0.23118","0.68367"
"16.05000","0.23164","0.68624"
"16.07500","0.23230","0.68576"
"16.10000","0.23246","0.68659"
"16.12500","0.23244","0.68793"
"16.15000","0.23289","0.68829"
"16.17500","0.23357","0.68965"
"16.20000","0.23373","0.68991"
"16.22500","0.23379","0.69118"
"16.25000","0.23458","0.69175"
"16.27500","0.23497","0.69293"
"16.30000","0.23509","0.69335"
"16.32500","0.23587","0.69326"
"16.35000","0.23624","0.69429"
"16.37500","0.23626","0.69639"
"16.40000","0.23686","0.69681"
"16.42500","0.23744","0.69764"
"16.45000","0.23754","0.69717"
"16.47500","0.23751","0.69936"
"16.50000","0.23806","0.69986"
"16.52500","0.23869","0.69961"
"16.55000","0.23881","0.70280"
"16.57500","0.23887","0.70189"
"16.60000","0.23966","0.70284"
"16.62500","0.24005","0.70238"
"16.65000","0.24015","0.70526"
"16.67500","0.24093","0.70647"
"16.70000","0.24132","0.70553"
"16.72500","0.24134","0.70713"
"16.75000","0.24180","0.70789"
"16.77500","0.24246","0.70964"
"16.80000","0.24262","0.70792"
"16.82500","0.24260","0.71038"
"16.85000","0.24305","0.71243"
"16.87500","0.24373","0.71301"
"16.90000","0.24389","0.71168"
"16.92500","0.24391","0.71233"
"16.95000","0.24469","0.71564"
"16.97500","0.24512","0.71570"
"17.00000","0.24522","0.71530"
"17.02500","0.24600","0.71554"
"17.05000","0.24639","0.71831"
"17.07500","0.24643","0.71955"
"17.10000","0.24668","0.71809"
"17.12500","0.24745","0.71883"
"17.15000","0.24770","0.72163"
"17.17500","0.24769","0.72192"
"17.20000","0.24811","0.72298"
"17.22500","0.24880","0.72290"
"17.25000","0.24897","0.72533"
"17.27500","0.24907","0.72498"
"17.30000","0.24987","0.72523"
"17.32500","0.25022","0.72689"
"17.35000","0.25049","0.72953"
"17.37500","0.25125","0.72926"
"17.40000","0.25150","0.72816"
"17.42500","0.25150","0.72990"
"17.45000","0.25216","0.73186"
"17.47500","0.25270","0.73199"
"17.50000","0.25278","0.73097"
"17.52500","0.25275","0.73339"
"17.55000","0.25337","0.73446"
"17.57500","0.25395","0.73517"
"17.60000","0.25405","0.73588"
"17.62500","0.25418","0.73716"
"17.65000","0.25498","0.73705"
"17.67500","0.25530","0.73852"
"17.70000","0.25557","0.74101"
"17.72500","0.25633","0.73947"
"17.75000","0.25658","0.73979"
"17.77500","0.25659","0.74203"
"17.80000","0.25734","0.74372"
"17.82500","0.25781","0.74205"
"17.85000","0.25786","0.74293"
"17.87500","0.25783","0.74505"
"17.90000","0.25857","0.74616"
"17.92500","0.25907","0.74500"
"17.95000","0.25913","0.74796"
"17.97500","0.25936","0.74923"
"18.00000","0.26013","0.74731"
"18.02500","0.26039","0.74789"
"18.05000","0.26055","0.75147"
"18.07500","0.26134","0.75331"
"18.10000","0.26165","0.75027"
"18.12500","0.26166","0.75116"
"18.15000","0.26226","0.75546"
"18.17500","0.26284","0.75617"
"18.20000","0.26294","0.75311"
"18.22500","0.26291","0.75394"
"18.25000","0.26344","0.75908"
"18.27500","0.26408","0.75903"
"18.30000","0.26421","0.75758"
"18.32500","0.26435","0.75842"
"18.35000","0.26515","0.76074"
"18.37500","0.26546","0.76150"
"18.40000","0.26562","0.76091"
"18.42500","0.26641","0.76350"
"18.45000","0.26673","0.76445"
"18.47500","0.26674","0.76477"
"18.50000","0.26720","0.76527"
"18.52500","0.26786","0.76680"
"18.55000","0.26802","0.76677"
"18.57500","0.26800","0.76655"
"18.60000","0.26855","0.76921"
"18.62500","0.26917","0.77057"
"18.65000","0.26929","0.77107"
"18.67500","0.26954","0.77057"
"18.70000","0.27030","0.77136"
"18.72500","0.27055","0.77366"
"18.75000","0.27093","0.77476"
"18.77500","0.27164","0.77494"
"18.80000","0.27183","0.77415"
"18.82500","0.27182","0.77663"
"18.85000","0.27255","0.77662"
"18.87500","0.27304","0.77723"
"18.90000","0.27310","0.77821"
"18.92500","0.27307","0.78011"
"18.95000","0.27377","0.77996"
"18.97500","0.27429","0.78067"
"19.00000","0.27437","0.78200"
"19.02500","0.27468","0.78399"
"19.05000","0.27542","0.78402"
"19.07500","0.27564","0.78394"
"19.10000","0.27592","0.78521"
"19.12500","0.27667","0.78679"
"19.15000","0.27691","0.78697"
"19.17500","0.27699","0.78649"
"19.20000","0.27778","0.78854"
"19.22500","0.27815","0.78883"
"19.25000","0.27817","0.79041"
"19.27500","0.27822","0.79017"
"19.30000","0.27903","0.79142"
"19.32500","0.27942","0.79161"
"19.35000","0.27945","0.79323"
"19.37500","0.27983","0.79469"
"19.40000","0.28053","0.79491"
"19.42500","0.28072","0.79632"
"19.45000","0.28100","0.79577"
"19.47500","0.28175","0.79668"
"19.50000","0.28199","0.79833"
"19.52500","0.28204","0.80104"
"19.55000","0.28283","0.80008"
"19.57500","0.28323","0.79912"
"19.60000","0.28326","0.80090"
"19.62500","0.28325","0.80197"
"19.65000","0.28403","0.80449"
"19.67500","0.28448","0.80403"
"19.70000","0.28453","0.80425"
"19.72500","0.28492","0.80644"
"19.75000","0.28562","0.80630"
"19.77500","0.28580","0.80836"
"19.80000","0.28621","0.80718"
"19.82500","0.28689","0.80843"
"19.85000","0.28707","0.80946"
"19.87500","0.28705","0.81055"
"19.90000","0.28774","0.81160"
"19.92500","0.28826","0.81095"
"19.95000","0.28834","0.81292"
"19.97500","0.28834","0.81387"
"20.00000","0.28912","0.81291"
"20.02500","0.28956","0.81475"
"20.05000","0.28961","0.81753"
"20.07500","0.29019","0.81813"
"20.10000","0.29077","0.81552"
"20.12500","0.29088","0.81656"
"20.15000","0.29140","0.82135"
"20.17500","0.29202","0.82015"
"20.20000","0.29215","0.82042"
"20.22500","0.29229","0.82040"
"20.25000","0.29309","0.82343"
"20.27500","0.29340","0.82374"
