Rate 1,"1.60000",mm/s
"2.02500","3.19933","0.01606"
"2.05000","3.23980","0.01644"
"2.07500","3.28020","0.01627"
"2.10000","3.32039","0.01622"
"2.12500","3.36048","0.01665"
"2.15000","3.40048","0.01721"
"2.17500","3.44046","0.01784"
"2.20000","3.48057","0.01812"
"2.22500","3.52072","0.01864"
"2.25000","3.56051","0.01919"
"2.27500","3.60041","0.01950"
"2.30000","3.64037","0.01968"
"2.32500","3.68025","0.02012"
"2.35000","3.72014","0.02073"
"2.37500","3.76015","0.02113"
"2.40000","3.80027","0.02179"
"2.42500","3.84058","0.02175"
"2.45000","3.88096","0.02078"
"2.47500","3.92143","0.02052"
"2.50000","3.96183","0.02166"
"2.52500","4.00183","0.02237"
"2.55000","4.04155","0.02276"
"2.57500","4.08132","0.02275"
"2.60000","4.12134","0.02279"
"2.62500","4.16140","0.02330"
"2.65000","4.20155","0.02385"
"2.67500","4.24143","0.02429"
"2.70000","4.28106","0.02474"
"2.72500","4.32086","0.02440"
"2.75000","4.36076","0.02436"
"2.77500","4.40088","0.02498"
"2.80000","4.44126","0.02560"
"2.82500","4.48147","0.02586"
"2.85000","4.52169","0.02617"
"2.87500","4.56188","0.02672"
"2.90000","4.60205","0.02682"
"2.92500","4.64212","0.02748"
"2.95000","4.68218","0.02844"
"2.97500","4.72213","0.02860"
"3.00000","4.76203","0.02929"
"3.02500","4.80212","0.02930"
"3.05000","4.84219","0.02967"
"3.07500","4.88213","0.03032"
"3.10000","4.92244","0.02965"
"3.12500","4.96227","0.02981"
"3.15000","5.00199","0.02993"
"3.17500","5.04194","0.03071"
"3.20000","5.08212","0.03123"
"3.22500","5.12245","0.03143"
"3.25000","5.16280","0.03208"
"3.27500","5.20308","0.03227"
"3.30000","5.24326","0.03263"
"3.32500","5.28334","0.03353"
"3.35000","5.32339","0.03348"
"3.37500","5.36352","0.03395"
"3.40000","5.40402","0.03417"
"3.42500","5.44407","0.03468"
"3.45000","5.48369","0.03501"
"3.47500","5.52338","0.03487"
"3.50000","5.56318","0.03496"
"3.52500","5.60297","0.03493"
"3.55000","5.64289","0.03621"
"3.57500","5.68301","0.03666"
"3.60000","5.72327","0.03685"
"3.62500","5.76359","0.03706"
"3.65000","5.80384","0.03696"
"3.67500","5.84407","0.03744"
"3.70000","5.88422","0.03797"
"3.72500","5.92424","0.03863"
"3.75000","5.96429","0.03894"
"3.77500","6.00451","0.03928"
"3.80000","6.04480","0.03973"
"3.82500","6.08494","0.03979"
"3.85000","6.12485","0.04050"
"3.87500","6.16462","0.04099"
"3.90000","6.20446","0.04150"
"3.92500","6.24431","0.04222"
"3.95000","6.28423","0.04258"
"3.97500","6.32400","0.04255"
"4.00000","6.36416","0.04239"
"4.02500","6.40443","0.04269"
"4.05000","6.44466","0.04360"
"4.07500","6.48481","0.04386"
"4.10000","6.52483","0.04413"
"4.12500","6.56487","0.04422"
"4.15000","6.60491","0.04449"
"4.17500","6.64491","0.04534"
"4.20000","6.68485","0.04569"
"4.22500","6.72474","0.04629"
"4.25000","6.76463","0.04673"
"4.27500","6.80464","0.04709"
"4.30000","6.84462","0.04744"
"4.32500","6.88456","0.04806"
"4.35000","6.92439","0.04846"
"4.37500","6.96425","0.04842"
"4.40000","7.00447","0.04908"
"4.42500","7.04499","0.04936"
"4.45000","7.08560","0.04993"
"4.47500","7.12604","0.05057"
"4.50000","7.16606","0.05102"
"4.52500","7.20603","0.05134"
"4.55000","7.24594","0.05178"
"4.57500","7.28573","0.05237"
"4.60000","7.32548","0.05259"
"4.62500","7.36527","0.05334"
"4.65000","7.40505","0.05326"
"4.67500","7.44496","0.05322"
"4.70000","7.48487","0.05388"
"4.72500","7.52480","0.05423"
"4.75000","7.56479","0.05493"
"4.77500","7.60482","0.05529"
"4.80000","7.64495","0.05565"
"4.82500","7.68522","0.05589"
"4.85000","7.72552","0.05624"
"4.87500","7.76577","0.05722"
"4.90000","7.80605","0.05758"
"4.92500","7.84655","0.05765"
"4.95000","7.88667","0.05815"
"4.97500","7.92682","0.05807"
"5.00000","7.96664","0.05899"
"5.02500","8.00612","0.05947"
"5.05000","8.04585","0.05977"
"5.07500","8.08562","0.06028"
"5.10000","8.12546","0.06057"
"5.12500","8.16533","0.06126"
"5.15000","8.20520","0.06191"
"5.17500","8.24519","0.06243"
"5.20000","8.28530","0.06243"
"5.22500","8.32551","0.06258"
"5.25000","8.36573","0.06345"
"5.27500","8.40602","0.06390"
"5.30000","8.44645","0.06442"
"5.32500","8.48687","0.06481"
"5.35000","8.52741","0.06523"
"5.37500","8.56726","0.06584"
"5.40000","8.60677","0.06641"
"5.42500","8.64645","0.06625"
"5.45000","8.68624","0.06616"
"5.47500","8.72620","0.06670"
"5.50000","8.76609","0.06753"
"5.52500","8.80597","0.06812"
"5.55000","8.84584","0.06836"
"5.57500","8.88589","0.06873"
"5.60000","8.92611","0.06900"
"5.62500","8.96642","0.06989"
"5.65000","9.00660","0.07046"
"5.67500","9.04667","0.07060"
"5.70000","9.08678","0.07050"
"5.72500","9.12683","0.07088"
"5.75000","9.16667","0.07151"
"5.77500","9.20646","0.07235"
"5.80000","9.24654","0.07280"
"5.82500","9.28669","0.07291"
"5.85000","9.32673","0.07340"
"5.87500","9.36674","0.07402"
"5.90000","9.40649","0.07415"
"5.92500","9.44639","0.07485"
"5.95000","9.48648","0.07554"
"5.97500","9.52665","0.07557"
"6.00000","9.56694","0.07584"
"6.02500","9.60700","0.07634"
"6.05000","9.64691","0.07703"
"6.07500","9.68682","0.07725"
"6.10000","9.72683","0.07790"
"6.12500","9.76676","0.07802"
"6.15000","9.80642","0.07852"
"6.17500","9.84603","0.07934"
"6.20000","9.88576","0.07973"
"6.22500","9.92578","0.07954"
"6.25000","9.96608","0.07962"
"6.27500","10.00613","0.08005"
"6.30000","10.04605","0.08081"
"6.32500","10.08577","0.08161"
"6.35000","10.12558","0.08182"
"6.37500","10.16554","0.08209"
"6.40000","10.20576","0.08252"
"6.42500","10.24623","0.08288"
"6.45000","10.28657","0.08367"
"6.47500","10.32674","0.08418"
"6.50000","10.36722","0.08398"
"6.52500","10.40767","0.08417"
"6.55000","10.44723","0.08485"
"6.57500","10.48672","0.08541"
"6.60000","10.52641","0.08582"
"6.62500","10.56618","0.08648"
"6.65000","10.60603","0.08683"
"6.67500","10.64596","0.08703"
"6.70000","10.68583","0.08770"
"6.72500","10.72569","0.08848"
"6.75000","10.76563","0.08834"
"6.77500","10.80565","0.08836"
"6.80000","10.84580","0.08892"
"6.82500","10.88603","0.08952"
"6.85000","10.92619","0.09021"
"6.87500","10.96625","0.09049"
"6.90000","11.00612","0.09062"
"6.92500","11.04588","0.09136"
"6.95000","11.08564","0.09211"
"6.97500","11.12549","0.09241"
"7.00000","11.16536","0.09307"
"7.02500","11.20529","0.09360"
"7.05000","11.24547","0.09427"
"7.07500","11.28568","0.09450"
"7.10000","11.32577","0.09505"
"7.12500","11.36531","0.09530"
"7.15000","11.40494","0.09465"
"7.17500","11.44489","0.09528"
"7.20000","11.48524","0.09547"
"7.22500","11.52558","0.09648"
"7.25000","11.56578","0.09706"
"7.27500","11.60588","0.09713"
"7.30000","11.64585","0.09760"
"7.32500","11.68569","0.09783"
"7.35000","11.72549","0.09840"
"7.37500","11.76531","0.09877"
"7.40000","11.80518","0.09961"
"7.42500","11.84503","0.10025"
"7.45000","11.88491","0.10049"
"7.47500","11.92498","0.10060"
"7.50000","11.96498","0.10065"
"7.52500","12.00492","0.10123"
"7.55000","12.04492","0.10210"
"7.57500","12.08503","0.10224"
"7.60000","12.12516","0.10212"
"7.62500","12.16525","0.10277"
"7.65000","12.20550","0.10312"
"7.67500","12.24569","0.10367"
"7.70000","12.28579","0.10435"
"7.72500","12.32578","0.10505"
"7.75000","12.36576","0.10530"
"7.77500","12.40575","0.10587"
"7.80000","12.44574","0.10600"
"7.82500","12.48603","0.10646"
"7.85000","12.52685","0.10693"
"7.87500","12.56685","0.10766"
"7.90000","12.60639","0.10803"
"7.92500","12.64610","0.10768"
"7.95000","12.68600","0.10702"
"7.97500","12.72624","0.10730"
"8.00000","12.76652","0.10795"
"8.02500","12.80669","0.10864"
"8.05000","12.84672","0.10885"
"8.07500","12.88673","0.10897"
"8.10000","12.92674","0.10963"
"8.12500","12.96669","0.10943"
"8.15000","13.00665","0.11021"
"8.17500","13.04640","0.11076"
"8.20000","13.08606","0.11112"
"8.22500","13.12586","0.11108"
"8.25000","13.16581","0.11091"
"8.27500","13.20579","0.11126"
"8.30000","13.24579","0.11176"
"8.32500","13.28594","0.11245"
"8.35000","13.32614","0.11246"
"8.37500","13.36639","0.11274"
"8.40000","13.40675","0.11328"
"8.42500","13.44691","0.11330"
"8.45000","13.48695","0.11369"
"8.47500","13.52688","0.11392"
"8.50000","13.56682","0.11351"
"8.52500","13.60672","0.11359"
"8.55000","13.64653","0.11431"
"8.57500","13.68634","0.11517"
"8.60000","13.72620","0.11524"
"8.62500","13.76607","0.11534"
"8.65000","13.80590","0.11546"
"8.67500","13.84584","0.11563"
"8.70000","13.88589","0.11614"
"8.72500","13.92594","0.11677"
"8.75000","13.96617","0.11707"
"8.77500","14.00689","0.11667"
"8.80000","14.04772","0.11636"
"8.82500","14.08772","0.11638"
"8.85000","14.12740","0.11664"
"8.87500","14.16711","0.11764"
"8.90000","14.20696","0.11761"
"8.92500","14.24692","0.11789"
"8.95000","14.28690","0.11789"
"8.97500","14.32691","0.11797"
"9.00000","14.36668","0.11866"
"9.02500","14.40650","0.11891"
"9.05000","14.44630","0.11907"
"9.07500","14.48618","0.11881"
"9.10000","14.52610","0.11906"
"9.12500","14.56615","0.11915"
"9.15000","14.60626","0.11955"
"9.17500","14.64656","0.11970"
"9.20000","14.68686","0.11957"
"9.22500","14.72695","0.11979"
"9.25000","14.76682","0.12018"
"9.27500","14.80666","0.12017"
"9.30000","14.84650","0.12038"
"9.32500","14.88635","0.11988"
"9.35000","14.92625","0.11939"
"9.37500","14.96611","0.11930"
"9.40000","15.00597","0.11972"
"9.42500","15.04595","0.12011"
"9.45000","15.08607","0.11993"
"9.47500","15.12615","0.12043"
"9.50000","15.16623","0.11990"
"9.52500","15.20656","0.11978"
"9.55000","15.24694","0.12031"
"9.57500","15.28683","0.12026"
"9.60000","15.32668","0.12056"
"9.62500","15.36675","0.12084"
"9.65000","15.40674","0.12105"
"9.67500","15.44668","0.12113"
"9.70000","15.48663","0.12120"
"9.72500","15.52666","0.12169"
"9.75000","15.56671","0.12181"
"9.77500","15.60661","0.12233"
"9.80000","15.64637","0.12228"
"9.82500","15.68628","0.12246"
"9.85000","15.72625","0.12287"
"9.87500","15.76630","0.12308"
"9.90000","15.80633","0.12336"
"9.92500","15.84641","0.12351"
"9.95000","15.88649","0.12378"
"9.97500","15.92652","0.12378"
"10.00000","15.96654","0.12303"
"10.02500","16.00660","0.12309"
"10.05000","16.04696","0.12237"
"10.07500","16.08783","0.12310"
"10.10000","16.12842","0.12325"
"10.12500","16.16836","0.12319"
"10.15000","16.20805","0.12344"
"10.17500","16.24774","0.12331"
"10.20000","16.28750","0.12353"
"10.22500","16.32735","0.12364"
"10.25000","16.36736","0.12405"
"10.27500","16.40733","0.12431"
"10.30000","16.44723","0.12480"
"10.32500","16.48712","0.12496"
"10.35000","16.52700","0.12437"
"10.37500","16.56691","0.12483"
"10.40000","16.60689","0.12508"
"10.42500","16.64730","0.12506"
"10.45000","16.68770","0.12534"
"10.47500","16.72750","0.12517"
"10.50000","16.76726","0.12518"
"10.52500","16.80712","0.12489"
"10.55000","16.84702","0.12564"
"10.57500","16.88697","0.12598"
"10.60000","16.92690","0.12547"
"10.62500","16.96688","0.12541"
"10.65000","17.00705","0.12479"
"10.67500","17.04768","0.12463"
"10.70000","17.08784","0.12482"
"10.72500","17.12757","0.12488"
"10.75000","17.16739","0.12519"
"10.77500","17.20724","0.12503"
"10.80000","17.24715","0.12516"
"10.82500","17.28712","0.12450"
"10.85000","17.32708","0.12443"
"10.87500","17.36706","0.12445"
"10.90000","17.40695","0.12419"
"10.92500","17.44689","0.12435"
"10.95000","17.48687","0.12391"
"10.97500","17.52744","0.12382"
"11.00000","17.56789","0.12387"
"11.02500","17.60771","0.12402"
"11.05000","17.64735","0.12426"
"11.07500","17.68701","0.12364"
"11.10000","17.72677","0.12377"
"11.12500","17.76669","0.12336"
"11.15000","17.80688","0.12360"
"11.17500","17.84693","0.12409"
"11.20000","17.88672","0.12371"
"11.22500","17.92694","0.12405"
"11.25000","17.96733","0.12379"
"11.27500","18.00731","0.12380"
"11.30000","18.04706","0.12357"
"11.32500","18.08692","0.12391"
"11.35000","18.12678","0.12411"
"11.37500","18.16678","0.12403"
"11.40000","18.20680","0.12455"
"11.42500","18.24661","0.12436"
"11.45000","18.28650","0.12403"
"11.47500","18.32658","0.12362"
"11.50000","18.36679","0.12317"
"11.52500","18.40694","0.12379"
"11.55000","18.44695","0.12390"
"11.57500","18.48691","0.12365"
"11.60000","18.52689","0.12358"
"11.62500","18.56680","0.12356"
"11.65000","18.60668","0.12392"
"11.67500","18.64657","0.12356"
"11.70000","18.68645","0.12393"
"11.72500","18.72631","0.12400"
"11.75000","18.76623","0.12383"
"11.77500","18.80652","0.12419"
"11.80000","18.84711","0.12394"
"11.82500","18.88704","0.12372"
"11.85000","18.92653","0.12389"
"11.87500","18.96614","0.12393"
"11.90000","19.00603","0.12376"
"11.92500","19.04616","0.12381"
"11.95000","19.08639","0.12401"
"11.97500","19.12646","0.12360"
"12.00000","19.16644","0.12402"
"12.02500","19.20634","0.12410"
"12.05000","19.24627","0.12378"
"12.07500","19.28619","0.12353"
"12.10000","19.32618","0.12311"
"12.12500","19.36654","0.12318"
"12.15000","19.40689","0.12317"
"12.17500","19.44694","0.12333"
"12.20000","19.48673","0.12297"
"12.22500","19.52629","0.12294"
"12.25000","19.56596","0.12285"
"12.27500","19.60582","0.12256"
"12.30000","19.64592","0.12264"
"12.32500","19.68592","0.12262"
"12.35000","19.72583","0.12240"
"12.37500","19.76577","0.12217"
"12.40000","19.80575","0.12208"
"12.42500","19.84567","0.12186"
"12.45000","19.88558","0.12140"
"12.47500","19.92556","0.12170"
"12.50000","19.96545","0.12184"
"12.52500","20.00537","0.12174"
"12.55000","20.04546","0.12171"
"12.57500","20.08540","0.12080"
"12.60000","20.12547","0.12061"
"12.62500","20.16588","0.12072"
"12.65000","20.20609","0.12076"
"12.67500","20.24597","0.12068"
"12.70000","20.28571","0.12026"
"12.72500","20.32564","0.12031"
"12.75000","20.36563","0.12003"
"12.77500","20.40562","0.11999"
"12.80000","20.44554","0.12016"
"12.82500","20.48543","0.11995"
"12.85000","20.52536","0.12042"
"12.87500","20.56531","0.12010"
"12.90000","20.60528","0.11977"
"12.92500","20.64531","0.11926"
"12.95000","20.68527","0.11926"
"12.97500","20.72518","0.11925"
"13.00000","20.76507","0.11929"
"13.02500","20.80507","0.11923"
"13.05000","20.84495","0.11848"
"13.07500","20.88493","0.11855"
"13.10000","20.92505","0.11849"
"13.12500","20.96512","0.11849"
"13.15000","21.00513","0.11849"
"13.17500","21.04527","0.11787"
"13.20000","21.08590","0.11762"
"13.22500","21.12649","0.11740"
"13.25000","21.16642","0.11739"
"13.27500","21.20623","0.11736"
"13.30000","21.24597","0.11716"
"13.32500","21.28573","0.11732"
"13.35000","21.32566","0.11687"
"13.37500","21.36561","0.11701"
"13.40000","21.40549","0.11718"
"13.42500","21.44539","0.11654"
"13.45000","21.48543","0.11608"
"13.47500","21.52560","0.11581"
"13.50000","21.56564","0.11596"
"13.52500","21.60563","0.11598"
"13.55000","21.64541","0.11582"
"13.57500","21.68520","0.11550"
"13.60000","21.72510","0.11509"
"13.62500","21.76511","0.11527"
"13.65000","21.80515","0.11447"
"13.67500","21.84514","0.11403"
"13.70000","21.88520","0.11405"
"13.72500","21.92537","0.11376"
"13.75000","21.96589","0.11397"
"13.77500","22.00618","0.11352"
"13.80000","22.04596","0.11277"
"13.82500","22.08558","0.11247"
"13.85000","22.12529","0.11267"
"13.87500","22.16523","0.11310"
"13.90000","22.20530","0.11209"
"13.92500","22.24531","0.11233"
"13.95000","22.28524","0.11212"
"13.97500","22.32599","0.11213"
"14.00000","22.36623","0.11244"
"14.02500","22.40591","0.11211"
"14.05000","22.44563","0.11232"
"14.07500","22.48553","0.11234"
"14.10000","22.52549","0.11212"
"14.12500","22.56547","0.11193"
"14.15000","22.60533","0.11169"
"14.17500","22.64527","0.11203"
"14.20000","22.68530","0.11158"
"14.22500","22.72525","0.11117"
"14.25000","22.76524","0.11136"
"14.27500","22.80540","0.11072"
"14.30000","22.84548","0.11091"
"14.32500","22.88542","0.11073"
"14.35000","22.92535","0.11054"
"14.37500","22.96523","0.11041"
"14.40000","23.00516","0.11018"
"14.42500","23.04532","0.10936"
"14.45000","23.08551","0.10818"
"14.47500","23.12549","0.10739"
"14.50000","23.16541","0.10570"
"14.52500","23.20546","0.10341"
"14.55000","23.24551","0.10145"
"14.57500","23.28547","0.10049"
"14.60000","23.32537","0.09954"
"14.62500","23.36535","0.09787"
"14.65000","23.40540","0.09511"
"14.67500","23.44553","0.09301"
"14.70000","23.48572","0.09175"
"14.72500","23.52605","0.09027"
"14.75000","23.56632","0.08885"
"14.77500","23.60604","0.08811"
"14.80000","23.64563","0.08701"
"14.82500","23.68549","0.08502"
"14.85000","23.72548","0.08232"
"14.87500","23.76557","0.08019"
"14.90000","23.80565","0.07863"
"14.92500","23.84570","0.07677"
"14.95000","23.88586","0.07438"
"14.97500","23.92630","0.07148"
"15.00000","23.96667","0.06954"
"15.02500","24.00667","0.06798"
"15.05000","24.04653","0.06628"
"15.07500","24.08636","0.06533"
"15.10000","24.12620","0.06320"
"15.12500","24.16617","0.06162"
"15.15000","24.20605","0.06000"
"15.17500","24.24594","0.05847"
"15.20000","24.28590","0.05719"
"15.22500","24.32589","0.05544"
"15.25000","24.36592","0.05426"
"15.27500","24.40593","0.05232"
"15.30000","24.44592","0.05079"
"15.32500","24.48590","0.04949"
"15.35000","24.52588","0.04730"
"15.37500","24.56609","0.04549"
"15.40000","24.60682","0.04397"
"15.42500","24.64701","0.04302"
"15.45000","24.68679","0.04178"
"15.47500","24.72670","0.04052"
"15.50000","24.76671","0.03914"
"15.52500","24.80661","0.03789"
"15.55000","24.84642","0.03697"
"15.57500","24.88624","0.03561"
"15.60000","24.92612","0.03438"
"15.62500","24.96607","0.03349"
"15.65000","25.00608","0.03163"
"15.67500","25.04607","0.02971"
"15.70000","25.08623","0.02854"
"15.72500","25.12697","0.02688"
"15.75000","25.16705","0.02511"
"15.77500","25.20669","0.02345"
"15.80000","25.24645","0.02133"
"15.82500","25.28631","0.01870"
"15.85000","25.32626","0.01634"
"15.87500","25.36620","0.01393"
"15.90000","25.40616","0.01001"
"15.92500","25.44613","0.00478"
"15.95000","25.48603","-0.00341"
"15.97500","25.52603","-0.01387"
"16.00000","25.56598","-0.01951"
"16.02500","25.60623","-0.01986"
"16.05000","25.64688","-0.01861"
"16.07500","25.68675","-0.01868"
"16.10000","25.72641","-0.01953"
"16.12500","25.76619","-0.01924"
"16.15000","25.80611","-0.01804"
"16.17500","25.84607","-0.01883"
"16.20000","25.88597","-0.01902"
"16.22500","25.92592","-0.01846"
"16.25000","25.96584","-0.01872"
"16.27500","26.00591","-0.01965"
"16.30000","26.04600","-0.01870"
"16.32500","26.08601","-0.01788"
"16.35000","26.12587","-0.01866"
"16.37500","26.16574","-0.01896"
"16.40000","26.20574","-0.01816"
"16.42500","26.24583","-0.01814"
"16.45000","26.28582","-0.01922"
"16.47500","26.32583","-0.01841"
"16.50000","26.36583","-0.01836"
"16.52500","26.40582","-0.01853"
"16.55000","26.44579","-0.01875"
"16.57500","26.48579","-0.01830"
"16.60000","26.52595","-0.01845"
"16.62500","26.56634","-0.01891"
"16.65000","26.60697","-0.01853"
"16.67500","26.64704","-0.01806"
"16.70000","26.68685","-0.01839"
"16.72500","26.72663","-0.01892"
"16.75000","26.76649","-0.01880"
"16.77500","26.80640","-0.01833"
"16.80000","26.84635","-0.01862"
"16.82500","26.88629","-0.01846"
"16.85000","26.92620","-0.01832"
"16.87500","26.96614","-0.01894"
"16.90000","27.00615","-0.01866"
"16.92500","27.04618","-0.01828"
"16.95000","27.08612","-0.01858"
"16.97500","27.12597","-0.01908"
"17.00000","27.16590","-0.01845"
"17.02500","27.20641","-0.01811"
"17.05000","27.24694","-0.01875"
"17.07500","27.28674","-0.01849"
"17.10000","27.32639","-0.01813"
"17.12500","27.36621","-0.01856"
"17.15000","27.40613","-0.01850"
"17.17500","27.44612","-0.01897"
"17.20000","27.48608","-0.01860"
"17.22500","27.52604","-0.01898"
"17.25000","27.56603","-0.01834"
"17.27500","27.60612","-0.01786"
"17.30000","27.64614","-0.01812"
"17.32500","27.68610","-0.01818"
"17.35000","27.72603","-0.01850"
"17.37500","27.76601","-0.01725"
"17.40000","27.80602","-0.01842"
"17.42500","27.84618","-0.01783"
"17.45000","27.88678","-0.01800"
"17.47500","27.92694","-0.01876"
"17.50000","27.96692","-0.01879"
"17.52500","28.00675","-0.01922"
"17.55000","28.04658","-0.01858"
"17.57500","28.08637","-0.01871"
"17.60000","28.12625","-0.01892"
"17.62500","28.16619","-0.01858"
"17.65000","28.20630","-0.01897"
"17.67500","28.24638","-0.01903"
"17.70000","28.28642","-0.01894"
"17.72500","28.32636","-0.01820"
"17.75000","28.36623","-0.01820"
"17.77500","28.40618","-0.01835"
"17.80000","28.44612","-0.01845"
"17.82500","28.48608","-0.01917"
"17.85000","28.52608","-0.01968"
"17.87500","28.56616","-0.01850"
"17.90000","28.60614","-0.01848"
"17.92500","28.64599","-0.01889"
"17.95000","28.68631","-0.01878"
"17.97500","28.72703","-0.01865"
"18.00000","28.76712","-0.01828"
"18.02500","28.80688","-0.01830"
"18.05000","28.84658","-0.01807"
"18.07500","28.88626","-0.01790"
"18.10000","28.92606","-0.01848"
"18.12500","28.96599","-0.01891"
"18.15000","29.00603","-0.01883"
"18.17500","29.04601","-0.01851"
"18.20000","29.08599","-0.01898"
"18.22500","29.12595","-0.01861"
"18.25000","29.16597","-0.01872"
"18.27500","29.20608","-0.01879"
"18.30000","29.24627","-0.01876"
"18.32500","29.28638","-0.01877"
"18.35000","29.32631","-0.01838"
"18.37500","29.36612","-0.01842"
"18.40000","29.40586","-0.01790"
"18.42500","29.44561","-0.01830"
"18.45000","29.48548","-0.01877"
"18.47500","29.52551","-0.01875"
"18.50000","29.56567","-0.01879"
"18.52500","29.60618","-0.01859"
"18.55000","29.64639","-0.01922"
"18.57500","29.68611","-0.01794"
"18.60000","29.72575","-0.01902"
"18.62500","29.76550","-0.01885"
"18.65000","29.80545","-0.01838"
"18.67500","29.84551","-0.01910"
"18.70000","29.88569","-0.01788"
"18.72500","29.92569","-0.01858"
"18.75000","29.96561","-0.01781"
"18.77500","30.00555","-0.01866"
"18.80000","30.04559","-0.01881"
"18.82500","30.08607","-0.01880"
"18.85000","30.12655","-0.01856"
"18.87500","30.16648","-0.01836"
"18.90000","30.20618","-0.01901"
"18.92500","30.24596","-0.01828"
"18.95000","30.28578","-0.01833"
"18.97500","30.32565","-0.01842"
"19.00000","30.36562","-0.01833"
"19.02500","30.40571","-0.01817"
"19.05000","30.44584","-0.01810"
"19.07500","30.48599","-0.01867"
"19.10000","30.52612","-0.01868"
"19.12500","30.56618","-0.01881"
"19.15000","30.60617","-0.01851"
"19.17500","30.64619","-0.01829"
"19.20000","30.68686","-0.01858"
"19.22500","30.72721","-0.01857"
"19.25000","30.76698","-0.01845"
"19.27500","30.80672","-0.01863"
"19.30000","30.84663","-0.01823"
"19.32500","30.88660","-0.01806"
"19.35000","30.92659","-0.01801"
"19.37500","30.96660","-0.01824"
"19.40000","31.00652","-0.01857"
"19.42500","31.04644","-0.01853"
"19.45000","31.08640","-0.01860"
"19.47500","31.12686","-0.01843"
"19.50000","31.16720","-0.01863"
"19.52500","31.20708","-0.01866"
"19.55000","31.24682","-0.01838"
"19.57500","31.28660","-0.01865"
"19.60000","31.32642","-0.01839"
"19.62500","31.36630","-0.01826"
"19.65000","31.40632","-0.01808"
"19.67500","31.44641","-0.01828"
"19.70000","31.48652","-0.01823"
"19.72500","31.52653","-0.01840"
"19.75000","31.56650","-0.01872"
"19.77500","31.60641","-0.01838"
"19.80000","31.64635","-0.01856"
"19.82500","31.68631","-0.01837"
"19.85000","31.72628","-0.01825"
"19.87500","31.76636","-0.01857"
"19.90000","31.80646","-0.01846"
"19.92500","31.84645","-0.01832"
"19.95000","31.88640","-0.01816"
"19.97500","31.92640","-0.01834"
"20.00000","31.96698","-0.01851"
"20.02500","32.00780","-0.01829"
"20.05000","32.04781","-0.01877"
"20.07500","32.08757","-0.01825"
"20.10000","32.12745","-0.01828"
"20.12500","32.16741","-0.01862"
