Rate 1,"0.50000",mm/s
"7.70000","3.84017","0.01272"
"7.72500","3.85268","0.01288"
"7.75000","3.86518","0.01296"
"7.77500","3.87768","0.01300"
"7.80000","3.89018","0.01312"
"7.82500","3.90306","0.01326"
"7.85000","3.91625","0.01318"
"7.87500","3.92879","0.01344"
"7.90000","3.94083","0.01325"
"7.92500","3.95302","0.01289"
"7.95000","3.96532","0.01277"
"7.97500","3.97773","0.01302"
"8.00000","3.99014","0.01304"
"8.02500","4.00258","0.01326"
"8.05000","4.01505","0.01338"
"8.07500","4.02753","0.01313"
"8.10000","4.04003","0.01336"
"8.12500","4.05257","0.01330"
"8.15000","4.06508","0.01349"
"8.17500","4.07764","0.01357"
"8.20000","4.09019","0.01333"
"8.22500","4.10275","0.01306"
"8.25000","4.11535","0.01310"
"8.27500","4.12779","0.01317"
"8.30000","4.14025","0.01347"
"8.32500","4.15271","0.01333"
"8.35000","4.16518","0.01368"
"8.37500","4.17768","0.01350"
"8.40000","4.19011","0.01359"
"8.42500","4.20258","0.01385"
"8.45000","4.21503","0.01358"
"8.47500","4.22747","0.01387"
"8.50000","4.24001","0.01422"
"8.52500","4.25287","0.01411"
"8.55000","4.26539","0.01391"
"8.57500","4.27772","0.01427"
"8.60000","4.29009","0.01433"
"8.62500","4.30253","0.01427"
"8.65000","4.31500","0.01470"
"8.67500","4.32745","0.01439"
"8.70000","4.33993","0.01477"
"8.72500","4.35241","0.01465"
"8.75000","4.36494","0.01464"
"8.77500","4.37747","0.01474"
"8.80000","4.38993","0.01427"
"8.82500","4.40243","0.01428"
"8.85000","4.41489","0.01426"
"8.87500","4.42740","0.01483"
"8.90000","4.43993","0.01474"
"8.92500","4.45249","0.01460"
"8.95000","4.46503","0.01469"
"8.97500","4.47753","0.01453"
"9.00000","4.49014","0.01472"
"9.02500","4.50269","0.01486"
"9.05000","4.51511","0.01502"
"9.07500","4.52774","0.01521"
"9.10000","4.54049","0.01546"
"9.12500","4.55293","0.01526"
"9.15000","4.56529","0.01523"
"9.17500","4.57761","0.01532"
"9.20000","4.59006","0.01571"
"9.22500","4.60257","0.01563"
"9.25000","4.61500","0.01555"
"9.27500","4.62748","0.01571"
"9.30000","4.63998","0.01567"
"9.32500","4.65250","0.01624"
"9.35000","4.66501","0.01598"
"9.37500","4.67746","0.01625"
"9.40000","4.69001","0.01620"
"9.42500","4.70262","0.01621"
"9.45000","4.71518","0.01604"
"9.47500","4.72771","0.01543"
"9.50000","4.74022","0.01538"
"9.52500","4.75274","0.01534"
"9.55000","4.76529","0.01596"
"9.57500","4.77778","0.01609"
"9.60000","4.79032","0.01585"
"9.62500","4.80283","0.01593"
"9.65000","4.81534","0.01589"
"9.67500","4.82783","0.01591"
"9.70000","4.84027","0.01580"
"9.72500","4.85271","0.01628"
"9.75000","4.86514","0.01613"
"9.77500","4.87759","0.01663"
"9.80000","4.89007","0.01662"
"9.82500","4.90256","0.01661"
"9.85000","4.91503","0.01651"
"9.87500","4.92752","0.01681"
"9.90000","4.94004","0.01658"
"9.92500","4.95257","0.01676"
"9.95000","4.96506","0.01692"
"9.97500","4.97756","0.01693"
"10.00000","4.99022","0.01708"
"10.02500","5.00321","0.01726"
"10.05000","5.01658","0.01751"
"10.07500","5.02908","0.01755"
"10.10000","5.04116","0.01734"
"10.12500","5.05332","0.01758"
"10.15000","5.06559","0.01740"
"10.17500","5.07795","0.01776"
"10.20000","5.09034","0.01767"
"10.22500","5.10274","0.01752"
"10.25000","5.11518","0.01798"
"10.27500","5.12768","0.01779"
"10.30000","5.14016","0.01723"
"10.32500","5.15270","0.01688"
"10.35000","5.16514","0.01702"
"10.37500","5.17765","0.01719"
"10.40000","5.19013","0.01737"
"10.42500","5.20256","0.01721"
"10.45000","5.21509","0.01738"
"10.47500","5.22758","0.01738"
"10.50000","5.24020","0.01746"
"10.52500","5.25281","0.01733"
"10.55000","5.26520","0.01791"
"10.57500","5.27763","0.01786"
"10.60000","5.29014","0.01784"
"10.62500","5.30272","0.01805"
"10.65000","5.31529","0.01802"
"10.67500","5.32779","0.01821"
"10.70000","5.34031","0.01822"
"10.72500","5.35280","0.01814"
"10.75000","5.36528","0.01836"
"10.77500","5.37781","0.01842"
"10.80000","5.39032","0.01858"
"10.82500","5.40283","0.01849"
"10.85000","5.41529","0.01867"
"10.87500","5.42778","0.01892"
"10.90000","5.44028","0.01869"
"10.92500","5.45275","0.01903"
"10.95000","5.46521","0.01888"
"10.97500","5.47771","0.01863"
"11.00000","5.49018","0.01839"
"11.02500","5.50264","0.01860"
"11.05000","5.51507","0.01877"
"11.07500","5.52749","0.01883"
"11.10000","5.53997","0.01885"
"11.12500","5.55243","0.01891"
"11.15000","5.56497","0.01900"
"11.17500","5.57747","0.01911"
"11.20000","5.58995","0.01886"
"11.22500","5.60242","0.01919"
"11.25000","5.61492","0.01950"
"11.27500","5.62781","0.01949"
"11.30000","5.64118","0.01941"
"11.32500","5.65357","0.01955"
"11.35000","5.66568","0.01967"
"11.37500","5.67790","0.01937"
"11.40000","5.69024","0.01971"
"11.42500","5.70268","0.01964"
"11.45000","5.71517","0.01960"
"11.47500","5.72766","0.01995"
"11.50000","5.74016","0.01977"
"11.52500","5.75260","0.02005"
"11.55000","5.76506","0.02010"
"11.57500","5.77752","0.02016"
"11.60000","5.78999","0.02030"
"11.62500","5.80252","0.02034"
"11.65000","5.81501","0.02057"
"11.67500","5.82754","0.02024"
"11.70000","5.84003","0.02070"
"11.72500","5.85253","0.02048"
"11.75000","5.86508","0.02024"
"11.77500","5.87760","0.02029"
"11.80000","5.89011","0.02057"
"11.82500","5.90266","0.02062"
"11.85000","5.91515","0.02077"
"11.87500","5.92772","0.02072"
"11.90000","5.94025","0.02058"
"11.92500","5.95272","0.02068"
"11.95000","5.96524","0.02090"
"11.97500","5.97771","0.02084"
"12.00000","5.99024","0.02109"
"12.02500","6.00276","0.02142"
"12.05000","6.01529","0.02104"
"12.07500","6.02781","0.02141"
"12.10000","6.04030","0.02142"
"12.12500","6.05280","0.02138"
"12.15000","6.06532","0.02144"
"12.17500","6.07783","0.02163"
"12.20000","6.09034","0.02165"
"12.22500","6.10283","0.02207"
"12.25000","6.11531","0.02184"
"12.27500","6.12781","0.02192"
"12.30000","6.14020","0.02182"
"12.32500","6.15263","0.02180"
"12.35000","6.16511","0.02145"
"12.37500","6.17755","0.02143"
"12.40000","6.19003","0.02169"
"12.42500","6.20252","0.02159"
"12.45000","6.21510","0.02152"
"12.47500","6.22757","0.02161"
"12.50000","6.24003","0.02157"
"12.52500","6.25293","0.02203"
"12.55000","6.26591","0.02203"
"12.57500","6.27821","0.02163"
"12.60000","6.29032","0.02175"
"12.62500","6.30257","0.02193"
"12.65000","6.31502","0.02208"
"12.67500","6.32750","0.02180"
"12.70000","6.33997","0.02239"
"12.72500","6.35250","0.02222"
"12.75000","6.36500","0.02245"
"12.77500","6.37753","0.02260"
"12.80000","6.39007","0.02258"
"12.82500","6.40260","0.02269"
"12.85000","6.41516","0.02275"
"12.87500","6.42766","0.02276"
"12.90000","6.44018","0.02290"
"12.92500","6.45268","0.02299"
"12.95000","6.46516","0.02312"
"12.97500","6.47763","0.02327"
"13.00000","6.49017","0.02341"
"13.02500","6.50270","0.02326"
"13.05000","6.51520","0.02343"
"13.07500","6.52772","0.02339"
"13.10000","6.54027","0.02342"
"13.12500","6.55281","0.02365"
"13.15000","6.56532","0.02357"
"13.17500","6.57785","0.02387"
"13.20000","6.59032","0.02389"
"13.22500","6.60281","0.02420"
"13.25000","6.61535","0.02406"
"13.27500","6.62780","0.02406"
"13.30000","6.64030","0.02433"
"13.32500","6.65279","0.02429"
"13.35000","6.66529","0.02426"
"13.37500","6.67775","0.02438"
"13.40000","6.69025","0.02448"
"13.42500","6.70274","0.02358"
"13.45000","6.71523","0.02336"
"13.47500","6.72767","0.02342"
"13.50000","6.74017","0.02381"
"13.52500","6.75263","0.02438"
"13.55000","6.76511","0.02411"
"13.57500","6.77757","0.02384"
"13.60000","6.79001","0.02400"
"13.62500","6.80250","0.02418"
"13.65000","6.81497","0.02402"
"13.67500","6.82740","0.02425"
"13.70000","6.83990","0.02474"
"13.72500","6.85236","0.02464"
"13.75000","6.86485","0.02482"
"13.77500","6.87731","0.02479"
"13.80000","6.88980","0.02487"
"13.82500","6.90236","0.02478"
"13.85000","6.91487","0.02496"
"13.87500","6.92743","0.02511"
"13.90000","6.93999","0.02496"
"13.92500","6.95254","0.02537"
"13.95000","6.96527","0.02513"
"13.97500","6.97791","0.02557"
"14.00000","6.99034","0.02570"
"14.02500","7.00281","0.02570"
"14.05000","7.01525","0.02586"
"14.07500","7.02771","0.02572"
"14.10000","7.04020","0.02582"
"14.12500","7.05266","0.02492"
"14.15000","7.06516","0.02536"
"14.17500","7.07765","0.02513"
"14.20000","7.09016","0.02562"
"14.22500","7.10270","0.02580"
"14.25000","7.11520","0.02558"
"14.27500","7.12769","0.02588"
"14.30000","7.14022","0.02608"
"14.32500","7.15277","0.02584"
"14.35000","7.16532","0.02604"
"14.37500","7.17779","0.02598"
"14.40000","7.19034","0.02615"
"14.42500","7.20287","0.02632"
"14.45000","7.21534","0.02652"
"14.47500","7.22789","0.02669"
"14.50000","7.24039","0.02646"
"14.52500","7.25289","0.02694"
"14.55000","7.26541","0.02660"
"14.57500","7.27795","0.02694"
"14.60000","7.29048","0.02691"
"14.62500","7.30300","0.02691"
"14.65000","7.31580","0.02720"
"14.67500","7.32936","0.02698"
"14.70000","7.34232","0.02752"
"14.72500","7.35446","0.02680"
"14.75000","7.36643","0.02721"
"14.77500","7.37855","0.02700"
"14.80000","7.39084","0.02679"
"14.82500","7.40313","0.02713"
"14.85000","7.41546","0.02710"
"14.87500","7.42787","0.02724"
"14.90000","7.44031","0.02743"
"14.92500","7.45272","0.02736"
"14.95000","7.46511","0.02758"
"14.97500","7.47751","0.02749"
"15.00000","7.48997","0.02779"
"15.02500","7.50244","0.02779"
"15.05000","7.51491","0.02788"
"15.07500","7.52748","0.02824"
"15.10000","7.54003","0.02770"
"15.12500","7.55253","0.02826"
"15.15000","7.56498","0.02840"
"15.17500","7.57748","0.02844"
"15.20000","7.58999","0.02851"
"15.22500","7.60244","0.02840"
"15.25000","7.61500","0.02879"
"15.27500","7.62754","0.02861"
"15.30000","7.64007","0.02903"
"15.32500","7.65261","0.02867"
"15.35000","7.66507","0.02897"
"15.37500","7.67755","0.02929"
"15.40000","7.69006","0.02888"
"15.42500","7.70255","0.02940"
"15.45000","7.71512","0.02940"
"15.47500","7.72765","0.02927"
"15.50000","7.74020","0.02955"
"15.52500","7.75273","0.02948"
"15.55000","7.76524","0.02981"
"15.57500","7.77775","0.02868"
"15.60000","7.79025","0.02854"
"15.62500","7.80276","0.02844"
"15.65000","7.81542","0.02868"
"15.67500","7.82799","0.02908"
"15.70000","7.84054","0.02878"
"15.72500","7.85301","0.02884"
"15.75000","7.86542","0.02897"
"15.77500","7.87796","0.02901"
"15.80000","7.89041","0.02905"
"15.82500","7.90288","0.02944"
"15.85000","7.91536","0.02954"
"15.87500","7.92785","0.02937"
"15.90000","7.94037","0.02984"
"15.92500","7.95285","0.02961"
"15.95000","7.96531","0.02960"
"15.97500","7.97780","0.02978"
"16.00000","7.99030","0.02987"
"16.02500","8.00281","0.03007"
"16.05000","8.01527","0.03039"
"16.07500","8.02767","0.03024"
"16.10000","8.04018","0.03012"
"16.12500","8.05266","0.03039"
"16.15000","8.06516","0.03073"
"16.17500","8.07764","0.03036"
"16.20000","8.09007","0.03070"
"16.22500","8.10256","0.03077"
"16.25000","8.11508","0.03095"
"16.27500","8.12753","0.03086"
"16.30000","8.13995","0.03109"
"16.32500","8.15235","0.03097"
"16.35000","8.16483","0.03129"
"16.37500","8.17734","0.03125"
"16.40000","8.18984","0.03128"
"16.42500","8.20245","0.03155"
"16.45000","8.21501","0.03176"
"16.47500","8.22761","0.03162"
"16.50000","8.24024","0.03174"
"16.52500","8.25276","0.03196"
"16.55000","8.26528","0.03180"
"16.57500","8.27773","0.03195"
"16.60000","8.29016","0.03227"
"16.62500","8.30264","0.03240"
"16.65000","8.31512","0.03230"
"16.67500","8.32766","0.03214"
"16.70000","8.34021","0.03125"
"16.72500","8.35272","0.03100"
"16.75000","8.36525","0.03069"
"16.77500","8.37773","0.03088"
"16.80000","8.39023","0.03138"
"16.82500","8.40275","0.03165"
"16.85000","8.41527","0.03147"
"16.87500","8.42774","0.03123"
"16.90000","8.44022","0.03124"
"16.92500","8.45272","0.03122"
"16.95000","8.46532","0.03147"
"16.97500","8.47787","0.03187"
"17.00000","8.49041","0.03200"
"17.02500","8.50296","0.03207"
"17.05000","8.51545","0.03210"
"17.07500","8.52797","0.03200"
"17.10000","8.54043","0.03218"
"17.12500","8.55294","0.03237"
"17.15000","8.56586","0.03230"
"17.17500","8.57949","0.03250"
"17.20000","8.59219","0.03282"
"17.22500","8.60412","0.03273"
"17.25000","8.61613","0.03271"
"17.27500","8.62836","0.03283"
"17.30000","8.64068","0.03310"
"17.32500","8.65308","0.03295"
"17.35000","8.66549","0.03270"
"17.37500","8.67783","0.03283"
"17.40000","8.69025","0.03262"
"17.42500","8.70268","0.03273"
"17.45000","8.71514","0.03267"
"17.47500","8.72762","0.03297"
"17.50000","8.74010","0.03325"
"17.52500","8.75269","0.03337"
"17.55000","8.76507","0.03309"
"17.57500","8.77745","0.03350"
"17.60000","8.78994","0.03353"
"17.62500","8.80243","0.03344"
"17.65000","8.81495","0.03371"
"17.67500","8.82739","0.03355"
"17.70000","8.83983","0.03389"
"17.72500","8.85234","0.03391"
"17.75000","8.86495","0.03420"
"17.77500","8.87753","0.03423"
"17.80000","8.89004","0.03418"
"17.82500","8.90252","0.03457"
"17.85000","8.91503","0.03404"
"17.87500","8.92754","0.03461"
"17.90000","8.94003","0.03466"
"17.92500","8.95253","0.03461"
"17.95000","8.96501","0.03473"
"17.97500","8.97752","0.03448"
"18.00000","8.99004","0.03439"
"18.02500","9.00257","0.03416"
"18.05000","9.01514","0.03445"
"18.07500","9.02770","0.03457"
"18.10000","9.04035","0.03458"
"18.12500","9.05297","0.03490"
"18.15000","9.06536","0.03449"
"18.17500","9.07780","0.03485"
"18.20000","9.09032","0.03483"
"18.22500","9.10285","0.03493"
"18.25000","9.11538","0.03506"
"18.27500","9.12780","0.03528"
"18.30000","9.14030","0.03526"
"18.32500","9.15281","0.03503"
"18.35000","9.16532","0.03531"
"18.37500","9.17783","0.03551"
"18.40000","9.19031","0.03541"
"18.42500","9.20281","0.03565"
"18.45000","9.21532","0.03556"
"18.47500","9.22777","0.03576"
"18.50000","9.24031","0.03601"
"18.52500","9.25284","0.03597"
"18.55000","9.26538","0.03607"
"18.57500","9.27799","0.03630"
"18.60000","9.29047","0.03632"
"18.62500","9.30293","0.03617"
"18.65000","9.31565","0.03644"
"18.67500","9.32813","0.03699"
"18.70000","9.34047","0.03659"
"18.72500","9.35299","0.03658"
"18.75000","9.36545","0.03642"
"18.77500","9.37776","0.03651"
"18.80000","9.39010","0.03663"
"18.82500","9.40261","0.03665"
"18.85000","9.41510","0.03685"
"18.87500","9.42760","0.03699"
"18.90000","9.44009","0.03693"
"18.92500","9.45256","0.03683"
"18.95000","9.46505","0.03715"
"18.97500","9.47761","0.03750"
"19.00000","9.49018","0.03732"
"19.02500","9.50266","0.03751"
"19.05000","9.51511","0.03784"
"19.07500","9.52760","0.03766"
"19.10000","9.54011","0.03792"
"19.12500","9.55258","0.03763"
"19.15000","9.56505","0.03791"
"19.17500","9.57753","0.03808"
"19.20000","9.59001","0.03807"
"19.22500","9.60254","0.03799"
"19.25000","9.61503","0.03786"
"19.27500","9.62756","0.03799"
"19.30000","9.64012","0.03793"
"19.32500","9.65264","0.03802"
"19.35000","9.66515","0.03856"
"19.37500","9.67765","0.03826"
"19.40000","9.69017","0.03860"
"19.42500","9.70278","0.03838"
"19.45000","9.71548","0.03819"
"19.47500","9.72822","0.03845"
"19.50000","9.74068","0.03848"
"19.52500","9.75317","0.03882"
"19.55000","9.76556","0.03902"
"19.57500","9.77791","0.03891"
"19.60000","9.79041","0.03870"
"19.62500","9.80297","0.03845"
"19.65000","9.81548","0.03881"
"19.67500","9.82803","0.03862"
"19.70000","9.84052","0.03896"
"19.72500","9.85301","0.03922"
"19.75000","9.86553","0.03926"
"19.77500","9.87804","0.03933"
"19.80000","9.89059","0.03939"
"19.82500","9.90308","0.03946"
"19.85000","9.91557","0.03951"
"19.87500","9.92801","0.03975"
"19.90000","9.94044","0.03960"
"19.92500","9.95292","0.03986"
"19.95000","9.96537","0.04024"
"19.97500","9.97782","0.04000"
"20.00000","9.99030","0.03999"
"20.02500","10.00274","0.04033"
"20.05000","10.01523","0.04053"
"20.07500","10.02776","0.04042"
"20.10000","10.04025","0.04047"
"20.12500","10.05271","0.04062"
"20.15000","10.06518","0.04053"
"20.17500","10.07767","0.03998"
"20.20000","10.09016","0.03981"
"20.22500","10.10263","0.03983"
"20.25000","10.11516","0.04046"
"20.27500","10.12775","0.04030"
"20.30000","10.14029","0.04006"
"20.32500","10.15282","0.04029"
"20.35000","10.16548","0.04012"
"20.37500","10.17807","0.04013"
"20.40000","10.19147","0.03991"
"20.42500","10.20455","0.04068"
