Rate 1,"0.60000",mm/s
"7.67500","4.59042","0.02276"
"7.70000","4.60540","0.02298"
"7.72500","4.62040","0.02277"
"7.75000","4.63541","0.02246"
"7.77500","4.65045","0.02274"
"7.80000","4.66554","0.02280"
"7.82500","4.68061","0.02354"
"7.85000","4.69567","0.02344"
"7.87500","4.71071","0.02336"
"7.90000","4.72619","0.02328"
"7.92500","4.74137","0.02342"
"7.95000","4.75617","0.02370"
"7.97500","4.77100","0.02368"
"8.00000","4.78588","0.02402"
"8.02500","4.80085","0.02432"
"8.05000","4.81584","0.02387"
"8.07500","4.83076","0.02383"
"8.10000","4.84566","0.02382"
"8.12500","4.86055","0.02401"
"8.15000","4.87555","0.02439"
"8.17500","4.89056","0.02411"
"8.20000","4.90555","0.02440"
"8.22500","4.92052","0.02435"
"8.25000","4.93545","0.02446"
"8.27500","4.95047","0.02454"
"8.30000","4.96547","0.02481"
"8.32500","4.98045","0.02528"
"8.35000","4.99545","0.02502"
"8.37500","5.01043","0.02520"
"8.40000","5.02541","0.02558"
"8.42500","5.04047","0.02554"
"8.45000","5.05550","0.02546"
"8.47500","5.07050","0.02559"
"8.50000","5.08555","0.02601"
"8.52500","5.10061","0.02600"
"8.55000","5.11567","0.02600"
"8.57500","5.13075","0.02567"
"8.60000","5.14578","0.02531"
"8.62500","5.16085","0.02551"
"8.65000","5.17584","0.02570"
"8.67500","5.19127","0.02593"
"8.70000","5.20692","0.02622"
"8.72500","5.22165","0.02606"
"8.75000","5.23619","0.02617"
"8.77500","5.25098","0.02617"
"8.80000","5.26588","0.02650"
"8.82500","5.28082","0.02658"
"8.85000","5.29578","0.02654"
"8.87500","5.31076","0.02695"
"8.90000","5.32578","0.02717"
"8.92500","5.34077","0.02685"
"8.95000","5.35577","0.02711"
"8.97500","5.37080","0.02728"
"9.00000","5.38588","0.02744"
"9.02500","5.40097","0.02756"
"9.05000","5.41604","0.02755"
"9.07500","5.43106","0.02762"
"9.10000","5.44603","0.02774"
"9.12500","5.46100","0.02772"
"9.15000","5.47595","0.02773"
"9.17500","5.49082","0.02795"
"9.20000","5.50568","0.02842"
"9.22500","5.52062","0.02805"
"9.25000","5.53559","0.02817"
"9.27500","5.55058","0.02852"
"9.30000","5.56556","0.02831"
"9.32500","5.58051","0.02833"
"9.35000","5.59565","0.02881"
"9.37500","5.61075","0.02882"
"9.40000","5.62570","0.02912"
"9.42500","5.64065","0.02925"
"9.45000","5.65564","0.02931"
"9.47500","5.67063","0.02952"
"9.50000","5.68572","0.02945"
"9.52500","5.70075","0.02968"
"9.55000","5.71571","0.02922"
"9.57500","5.73069","0.02978"
"9.60000","5.74567","0.03023"
"9.62500","5.76073","0.03011"
"9.65000","5.77569","0.03036"
"9.67500","5.79067","0.03040"
"9.70000","5.80565","0.03064"
"9.72500","5.82064","0.03067"
"9.75000","5.83561","0.03085"
"9.77500","5.85057","0.03080"
"9.80000","5.86553","0.03095"
"9.82500","5.88051","0.03064"
"9.85000","5.89554","0.03048"
"9.87500","5.91057","0.03057"
"9.90000","5.92563","0.03075"
"9.92500","5.94069","0.03084"
"9.95000","5.95574","0.03120"
"9.97500","5.97075","0.03112"
"10.00000","5.98576","0.03137"
"10.02500","6.00075","0.03087"
"10.05000","6.01573","0.03114"
"10.07500","6.03075","0.03175"
"10.10000","6.04578","0.03165"
"10.12500","6.06078","0.03183"
"10.15000","6.07572","0.03150"
"10.17500","6.09072","0.03165"
"10.20000","6.10573","0.03137"
"10.22500","6.12080","0.03162"
"10.25000","6.13588","0.03190"
"10.27500","6.15081","0.03211"
"10.30000","6.16583","0.03215"
"10.32500","6.18087","0.03200"
"10.35000","6.19580","0.03223"
"10.37500","6.21069","0.03250"
"10.40000","6.22568","0.03255"
"10.42500","6.24063","0.03246"
"10.45000","6.25559","0.03277"
"10.47500","6.27056","0.03326"
"10.50000","6.28555","0.03300"
"10.52500","6.30051","0.03325"
"10.55000","6.31550","0.03336"
"10.57500","6.33050","0.03328"
"10.60000","6.34551","0.03350"
"10.62500","6.36053","0.03336"
"10.65000","6.37553","0.03371"
"10.67500","6.39056","0.03396"
"10.70000","6.40562","0.03368"
"10.72500","6.42066","0.03349"
"10.75000","6.43564","0.03363"
"10.77500","6.45062","0.03396"
"10.80000","6.46566","0.03393"
"10.82500","6.48068","0.03363"
"10.85000","6.49574","0.03388"
"10.87500","6.51080","0.03396"
"10.90000","6.52583","0.03430"
"10.92500","6.54082","0.03429"
"10.95000","6.55589","0.03456"
"10.97500","6.57102","0.03468"
"11.00000","6.58615","0.03460"
"11.02500","6.60119","0.03495"
"11.05000","6.61618","0.03473"
"11.07500","6.63123","0.03497"
"11.10000","6.64624","0.03528"
"11.12500","6.66117","0.03536"
"11.15000","6.67605","0.03564"
"11.17500","6.69098","0.03565"
"11.20000","6.70592","0.03556"
"11.22500","6.72087","0.03565"
"11.25000","6.73582","0.03562"
"11.27500","6.75077","0.03535"
"11.30000","6.76567","0.03527"
"11.32500","6.78058","0.03577"
"11.35000","6.79558","0.03597"
"11.37500","6.81058","0.03590"
"11.40000","6.82555","0.03623"
"11.42500","6.84051","0.03604"
"11.45000","6.85549","0.03623"
"11.47500","6.87046","0.03637"
"11.50000","6.88543","0.03617"
"11.52500","6.90044","0.03641"
"11.55000","6.91556","0.03626"
"11.57500","6.93063","0.03652"
"11.60000","6.94559","0.03615"
"11.62500","6.96054","0.03659"
"11.65000","6.97555","0.03702"
"11.67500","6.99056","0.03663"
"11.70000","7.00553","0.03687"
"11.72500","7.02051","0.03716"
"11.75000","7.03553","0.03702"
"11.77500","7.05055","0.03717"
"11.80000","7.06562","0.03735"
"11.82500","7.08073","0.03767"
"11.85000","7.09577","0.03764"
"11.87500","7.11073","0.03798"
"11.90000","7.12571","0.03798"
"11.92500","7.14069","0.03797"
"11.95000","7.15568","0.03832"
"11.97500","7.17066","0.03815"
"12.00000","7.18569","0.03837"
"12.02500","7.20071","0.03861"
"12.05000","7.21572","0.03840"
"12.07500","7.23071","0.03757"
"12.10000","7.24570","0.03765"
"12.12500","7.26065","0.03836"
"12.15000","7.27561","0.03815"
"12.17500","7.29054","0.03837"
"12.20000","7.30548","0.03839"
"12.22500","7.32049","0.03842"
"12.25000","7.33557","0.03851"
"12.27500","7.35180","0.03837"
"12.30000","7.36789","0.03857"
"12.32500","7.38243","0.03883"
"12.35000","7.39670","0.03932"
"12.37500","7.41131","0.03915"
"12.40000","7.42611","0.03918"
"12.42500","7.44099","0.03956"
"12.45000","7.45597","0.03946"
"12.47500","7.47088","0.03942"
"12.50000","7.48571","0.03962"
"12.52500","7.50060","0.03972"
"12.55000","7.51556","0.03950"
"12.57500","7.53055","0.03916"
"12.60000","7.54554","0.03952"
"12.62500","7.56052","0.03959"
"12.65000","7.57550","0.03972"
"12.67500","7.59052","0.04007"
"12.70000","7.60555","0.03956"
"12.72500","7.62054","0.04007"
"12.75000","7.63556","0.03999"
"12.77500","7.65059","0.03994"
"12.80000","7.66564","0.04017"
"12.82500","7.68065","0.04013"
"12.85000","7.69569","0.04027"
"12.87500","7.71074","0.03988"
"12.90000","7.72582","0.04004"
"12.92500","7.74096","0.04003"
"12.95000","7.75597","0.03963"
"12.97500","7.77092","0.04020"
"13.00000","7.78585","0.04001"
"13.02500","7.80081","0.04011"
"13.05000","7.81570","0.03997"
"13.07500","7.83064","0.04029"
"13.10000","7.84561","0.04053"
"13.12500","7.86057","0.04061"
"13.15000","7.87552","0.04108"
"13.17500","7.89050","0.04089"
"13.20000","7.90549","0.04095"
"13.22500","7.92042","0.04115"
"13.25000","7.93540","0.04085"
"13.27500","7.95035","0.04099"
"13.30000","7.96535","0.04119"
"13.32500","7.98037","0.04151"
"13.35000","7.99540","0.04134"
"13.37500","8.01039","0.04166"
"13.40000","8.02538","0.04155"
"13.42500","8.04040","0.04138"
"13.45000","8.05542","0.04148"
"13.47500","8.07047","0.04165"
"13.50000","8.08552","0.04181"
"13.52500","8.10056","0.04188"
"13.55000","8.11557","0.04183"
"13.57500","8.13056","0.04183"
"13.60000","8.14556","0.04224"
"13.62500","8.16060","0.04241"
"13.65000","8.17584","0.04230"
"13.67500","8.19108","0.04245"
"13.70000","8.20652","0.04264"
"13.72500","8.22125","0.04270"
"13.75000","8.23583","0.04243"
"13.77500","8.25070","0.04243"
"13.80000","8.26571","0.04246"
"13.82500","8.28070","0.04232"
"13.85000","8.29568","0.04266"
"13.87500","8.31067","0.04289"
"13.90000","8.32565","0.04278"
"13.92500","8.34065","0.04295"
"13.95000","8.35569","0.04293"
"13.97500","8.37072","0.04314"
"14.00000","8.38574","0.04300"
"14.02500","8.40073","0.04324"
"14.05000","8.41572","0.04313"
"14.07500","8.43066","0.04314"
"14.10000","8.44567","0.04282"
"14.12500","8.46070","0.04271"
"14.15000","8.47572","0.04298"
"14.17500","8.49069","0.04327"
"14.20000","8.50598","0.04307"
"14.22500","8.52104","0.04289"
"14.25000","8.53588","0.04303"
"14.27500","8.55074","0.04308"
"14.30000","8.56564","0.04316"
"14.32500","8.58060","0.04332"
"14.35000","8.59551","0.04343"
"14.37500","8.61046","0.04367"
"14.40000","8.62545","0.04370"
"14.42500","8.64048","0.04371"
"14.45000","8.65549","0.04380"
"14.47500","8.67047","0.04412"
"14.50000","8.68548","0.04406"
"14.52500","8.70051","0.04386"
"14.55000","8.71550","0.04410"
"14.57500","8.73048","0.04436"
"14.60000","8.74549","0.04437"
"14.62500","8.76051","0.04435"
"14.65000","8.77551","0.04432"
"14.67500","8.79049","0.04415"
"14.70000","8.80548","0.04414"
"14.72500","8.82051","0.04415"
"14.75000","8.83555","0.04442"
"14.77500","8.85056","0.04445"
"14.80000","8.86565","0.04443"
"14.82500","8.88069","0.04441"
"14.85000","8.89557","0.04457"
"14.87500","8.91052","0.04470"
"14.90000","8.92555","0.04495"
"14.92500","8.94066","0.04490"
"14.95000","8.95577","0.04482"
"14.97500","8.97098","0.04449"
"15.00000","8.98616","0.04436"
"15.02500","9.00108","0.04436"
"15.05000","9.01599","0.04491"
"15.07500","9.03094","0.04479"
"15.10000","9.04592","0.04452"
"15.12500","9.06085","0.04479"
"15.15000","9.07581","0.04476"
"15.17500","9.09077","0.04473"
"15.20000","9.10573","0.04483"
"15.22500","9.12066","0.04495"
"15.25000","9.13558","0.04508"
"15.27500","9.15053","0.04514"
"15.30000","9.16547","0.04487"
"15.32500","9.18042","0.04490"
"15.35000","9.19535","0.04525"
"15.37500","9.21036","0.04527"
"15.40000","9.22538","0.04507"
"15.42500","9.24036","0.04546"
"15.45000","9.25541","0.04551"
"15.47500","9.27046","0.04548"
"15.50000","9.28546","0.04534"
"15.52500","9.30042","0.04508"
"15.55000","9.31550","0.04481"
"15.57500","9.33061","0.04492"
"15.60000","9.34561","0.04511"
"15.62500","9.36055","0.04520"
"15.65000","9.37548","0.04537"
"15.67500","9.39051","0.04528"
"15.70000","9.40556","0.04514"
"15.72500","9.42064","0.04527"
"15.75000","9.43588","0.04550"
"15.77500","9.45155","0.04522"
"15.80000","9.46707","0.04555"
"15.82500","9.48156","0.04575"
"15.85000","9.49599","0.04606"
"15.87500","9.51074","0.04575"
"15.90000","9.52566","0.04591"
"15.92500","9.54061","0.04619"
"15.95000","9.55556","0.04596"
"15.97500","9.57055","0.04619"
"16.00000","9.58556","0.04616"
"16.02500","9.60058","0.04596"
"16.05000","9.61558","0.04571"
"16.07500","9.63066","0.04558"
"16.10000","9.64579","0.04579"
"16.12500","9.66087","0.04612"
"16.15000","9.67594","0.04640"
"16.17500","9.69099","0.04622"
"16.20000","9.70591","0.04602"
"16.22500","9.72085","0.04626"
"16.25000","9.73580","0.04610"
"16.27500","9.75073","0.04623"
"16.30000","9.76564","0.04649"
"16.32500","9.78057","0.04669"
"16.35000","9.79555","0.04686"
"16.37500","9.81051","0.04658"
"16.40000","9.82548","0.04672"
"16.42500","9.84046","0.04649"
"16.45000","9.85543","0.04648"
"16.47500","9.87045","0.04657"
"16.50000","9.88552","0.04666"
"16.52500","9.90058","0.04683"
"16.55000","9.91557","0.04695"
"16.57500","9.93050","0.04685"
"16.60000","9.94546","0.04694"
"16.62500","9.96045","0.04741"
"16.65000","9.97543","0.04730"
"16.67500","9.99038","0.04713"
"16.70000","10.00533","0.04717"
"16.72500","10.02035","0.04727"
"16.75000","10.03533","0.04709"
"16.77500","10.05028","0.04750"
"16.80000","10.06523","0.04735"
"16.82500","10.08020","0.04748"
"16.85000","10.09523","0.04771"
"16.87500","10.11031","0.04759"
"16.90000","10.12567","0.04778"
"16.92500","10.14111","0.04783"
"16.95000","10.15591","0.04804"
"16.97500","10.17066","0.04774"
"17.00000","10.18560","0.04802"
"17.02500","10.20062","0.04827"
"17.05000","10.21565","0.04794"
"17.07500","10.23067","0.04772"
"17.10000","10.24571","0.04772"
"17.12500","10.26077","0.04796"
"17.15000","10.27585","0.04770"
"17.17500","10.29090","0.04801"
"17.20000","10.30589","0.04808"
"17.22500","10.32088","0.04800"
"17.25000","10.33582","0.04828"
"17.27500","10.35080","0.04809"
"17.30000","10.36581","0.04809"
"17.32500","10.38084","0.04824"
"17.35000","10.39582","0.04795"
"17.37500","10.41077","0.04795"
"17.40000","10.42574","0.04826"
"17.42500","10.44073","0.04831"
"17.45000","10.45571","0.04826"
"17.47500","10.47070","0.04841"
"17.50000","10.48576","0.04864"
"17.52500","10.50082","0.04857"
"17.55000","10.51590","0.04856"
"17.57500","10.53105","0.04880"
"17.60000","10.54598","0.04875"
"17.62500","10.56071","0.04903"
"17.65000","10.57548","0.04893"
"17.67500","10.59027","0.04914"
"17.70000","10.60514","0.04909"
"17.72500","10.62012","0.04911"
"17.75000","10.63512","0.04878"
"17.77500","10.65014","0.04871"
"17.80000","10.66513","0.04889"
"17.82500","10.68022","0.04912"
"17.85000","10.69532","0.04900"
"17.87500","10.71030","0.04911"
"17.90000","10.72524","0.04895"
"17.92500","10.74018","0.04887"
"17.95000","10.75516","0.04897"
"17.97500","10.77016","0.04933"
"18.00000","10.78521","0.04909"
"18.02500","10.80026","0.04900"
"18.05000","10.81534","0.04914"
"18.07500","10.83044","0.04930"
"18.10000","10.84550","0.04933"
"18.12500","10.86063","0.04957"
"18.15000","10.87576","0.04937"
"18.17500","10.89084","0.04912"
"18.20000","10.90594","0.04928"
"18.22500","10.92104","0.04892"
"18.25000","10.93610","0.04893"
"18.27500","10.95114","0.04911"
"18.30000","10.96616","0.04939"
"18.32500","10.98116","0.04915"
"18.35000","10.99607","0.04938"
"18.37500","11.01111","0.04963"
"18.40000","11.02612","0.04932"
"18.42500","11.04134","0.04969"
"18.45000","11.05719","0.04949"
"18.47500","11.07252","0.04957"
"18.50000","11.08694","0.04968"
"18.52500","11.10145","0.04961"
"18.55000","11.11627","0.04980"
"18.57500","11.13112","0.04990"
"18.60000","11.14601","0.05008"
"18.62500","11.16089","0.04976"
"18.65000","11.17583","0.04981"
"18.67500","11.19076","0.05003"
"18.70000","11.20569","0.04988"
"18.72500","11.22060","0.04982"
"18.75000","11.23546","0.05005"
"18.77500","11.25036","0.05014"
"18.80000","11.26531","0.05012"
"18.82500","11.28024","0.05004"
"18.85000","11.29520","0.05010"
"18.87500","11.31020","0.04961"
"18.90000","11.32525","0.04913"
"18.92500","11.34036","0.04877"
"18.95000","11.35544","0.04862"
"18.97500","11.37054","0.04900"
"19.00000","11.38561","0.04903"
"19.02500","11.40060","0.04867"
"19.05000","11.41555","0.04847"
"19.07500","11.43052","0.04859"
"19.10000","11.44561","0.04806"
"19.12500","11.46068","0.04792"
"19.15000","11.47571","0.04823"
"19.17500","11.49076","0.04786"
"19.20000","11.50582","0.04772"
"19.22500","11.52085","0.04776"
"19.25000","11.53586","0.04774"
"19.27500","11.55093","0.04777"
"19.30000","11.56603","0.04758"
"19.32500","11.58118","0.04755"
"19.35000","11.59675","0.04771"
"19.37500","11.61169","0.04708"
"19.40000","11.62647","0.04697"
"19.42500","11.64128","0.04668"
"19.45000","11.65614","0.04701"
"19.47500","11.67111","0.04729"
"19.50000","11.68605","0.04666"
"19.52500","11.70095","0.04691"
"19.55000","11.71589","0.04685"
"19.57500","11.73091","0.04681"
"19.60000","11.74590","0.04663"
"19.62500","11.76081","0.04687"
"19.65000","11.77574","0.04688"
"19.67500","11.79070","0.04677"
"19.70000","11.80565","0.04681"
"19.72500","11.82060","0.04649"
"19.75000","11.83582","0.04626"
"19.77500","11.85098","0.04621"
"19.80000","11.86576","0.04597"
"19.82500","11.88056","0.04619"
"19.85000","11.89538","0.04625"
"19.87500","11.91029","0.04644"
"19.90000","11.92530","0.04591"
"19.92500","11.94024","0.04605"
"19.95000","11.95522","0.04649"
"19.97500","11.97024","0.04606"
"20.00000","11.98526","0.04624"
"20.02500","12.00030","0.04638"
"20.05000","12.01532","0.04641"
"20.07500","12.03035","0.04630"
"20.10000","12.04534","0.04600"
"20.12500","12.06038","0.04622"
"20.15000","12.07548","0.04615"
"20.17500","12.09059","0.04640"
"20.20000","12.10566","0.04606"
"20.22500","12.12073","0.04563"
"20.25000","12.13580","0.04564"
"20.27500","12.15087","0.04526"
"20.30000","12.16595","0.04543"
"20.32500","12.18101","0.04561"
"20.35000","12.19612","0.04571"
"20.37500","12.21118","0.04549"
"20.40000","12.22618","0.04542"
