Maximum CNC 25 LB,"51.37666",N
"2.40000","3.55751","26.95675"
"2.42500","3.59522","27.16718"
"2.45000","3.63295","27.37499"
"2.47500","3.67074","27.58255"
"2.50000","3.70861","27.78812"
"2.52500","3.74656","27.99250"
"2.55000","3.78554","28.19435"
"2.57500","3.82378","28.39429"
"2.60000","3.86106","28.59253"
"2.62500","3.89845","28.79047"
"2.65000","3.93607","28.98666"
"2.67500","3.97371","29.18223"
"2.70000","4.01136","29.37568"
"2.72500","4.04894","29.56794"
"2.75000","4.08642","29.75854"
"2.77500","4.12383","29.94885"
"2.80000","4.16121","30.13599"
"2.82500","4.19872","30.32330"
"2.85000","4.23635","30.50985"
"2.87500","4.27430","30.69432"
"2.90000","4.31246","30.87751"
"2.92500","4.34999","31.05840"
"2.95000","4.38751","31.23918"
"2.97500","4.42522","31.41879"
"3.00000","4.46301","31.59629"
"3.02500","4.50071","31.77346"
"3.05000","4.53834","31.94887"
"3.07500","4.57588","32.12447"
"3.10000","4.61335","32.29757"
"3.12500","4.65101","32.47098"
"3.15000","4.68910","32.64132"
"3.17500","4.72743","32.81146"
"3.20000","4.76474","32.97937"
"3.22500","4.80175","33.14692"
"3.25000","4.83904","33.31353"
"3.27500","4.87655","33.47939"
"3.30000","4.91413","33.64499"
"3.32500","4.95158","33.80919"
"3.35000","4.98913","33.97181"
"3.37500","5.02706","34.13297"
"3.40000","5.06473","34.29314"
"3.42500","5.10230","34.45290"
"3.45000","5.14006","34.61144"
"3.47500","5.17768","34.76889"
"3.50000","5.21508","34.92552"
"3.52500","5.25244","35.07951"
"3.55000","5.28986","35.23447"
"3.57500","5.32739","35.38638"
"3.60000","5.36476","35.53940"
"3.62500","5.40218","35.69094"
"3.65000","5.43964","35.84093"
"3.67500","5.47812","35.99091"
"3.70000","5.51593","36.13623"
"3.72500","5.55309","36.28431"
"3.75000","5.59028","36.42945"
"3.77500","5.62780","36.57487"
"3.80000","5.66553","36.72061"
"3.82500","5.70315","36.86373"
"3.85000","5.74082","37.00610"
"3.87500","5.77847","37.14848"
"3.90000","5.81643","37.28929"
"3.92500","5.85460","37.42907"
"3.95000","5.89196","37.56759"
"3.97500","5.92902","37.70605"
"4.00000","5.96623","37.84399"
"4.02500","6.00368","37.98161"
"4.05000","6.04118","38.11768"
"4.07500","6.07874","38.25293"
"4.10000","6.11628","38.38789"
"4.12500","6.15377","38.52024"
"4.15000","6.19130","38.65396"
"4.17500","6.22892","38.78600"
"4.20000","6.26650","38.91663"
"4.22500","6.30403","39.04749"
"4.25000","6.34151","39.17665"
"4.27500","6.37902","39.30610"
"4.30000","6.41666","39.43334"
"4.32500","6.45458","39.55976"
"4.35000","6.49285","39.68512"
"4.37500","6.53018","39.80988"
"4.40000","6.56718","39.93423"
"4.42500","6.60441","40.05725"
"4.45000","6.64201","40.17997"
"4.47500","6.67922","40.30169"
"4.50000","6.71636","40.42315"
"4.52500","6.75370","40.54435"
"4.55000","6.79109","40.66522"
"4.57500","6.82854","40.78638"
"4.60000","6.86613","40.90434"
"4.62500","6.90368","41.02311"
"4.65000","6.94125","41.14116"
"4.67500","6.97884","41.25771"
"4.70000","7.01644","41.37540"
"4.72500","7.05409","41.49060"
"4.75000","7.09179","41.60571"
"4.77500","7.12953","41.72042"
"4.80000","7.16712","41.83411"
"4.82500","7.20450","41.94746"
"4.85000","7.24214","42.05956"
"4.87500","7.28016","42.17152"
"4.90000","7.31740","42.28230"
"4.92500","7.35456","42.39326"
"4.95000","7.39179","42.50321"
"4.97500","7.42919","42.61229"
"5.00000","7.46671","42.72154"
"5.02500","7.50429","42.82910"
"5.05000","7.54183","42.93671"
"5.07500","7.57939","43.04383"
"5.10000","7.61755","43.15043"
"5.12500","7.65540","43.25711"
"5.15000","7.69276","43.36103"
"5.17500","7.73015","43.46614"
"5.20000","7.76760","43.57008"
"5.22500","7.80508","43.67319"
"5.25000","7.84253","43.77663"
"5.27500","7.87986","43.87884"
"5.30000","7.91709","43.98124"
"5.32500","7.95427","44.08241"
"5.35000","7.99157","44.18441"
"5.37500","8.02915","44.28453"
"5.40000","8.06696","44.38457"
"5.42500","8.10453","44.48386"
"5.45000","8.14183","44.58178"
"5.47500","8.17922","44.67833"
"5.50000","8.21684","44.77272"
"5.52500","8.25473","44.86831"
"5.55000","8.29239","44.96263"
"5.57500","8.32981","45.05655"
"5.60000","8.36719","45.14901"
"5.62500","8.40466","45.23845"
"5.65000","8.44215","45.32888"
"5.67500","8.47957","45.41906"
"5.70000","8.51691","45.50919"
"5.72500","8.55423","45.59981"
"5.75000","8.59225","45.68966"
"5.77500","8.63007","45.77927"
"5.80000","8.66723","45.86766"
"5.82500","8.70450","45.95579"
"5.85000","8.74195","46.04432"
"5.87500","8.77945","46.13259"
"5.90000","8.81691","46.22004"
"5.92500","8.85436","46.30640"
"5.95000","8.89188","46.39363"
"5.97500","8.92945","46.47953"
"6.00000","8.96705","46.56513"
"6.02500","9.00479","46.65106"
"6.05000","9.04270","46.73507"
"6.07500","9.08016","46.81933"
"6.10000","9.11732","46.90317"
"6.12500","9.15453","46.98816"
"6.15000","9.19179","47.07119"
"6.17500","9.22907","47.15373"
"6.20000","9.26649","47.23611"
"6.22500","9.30398","47.31779"
"6.25000","9.34148","47.40031"
"6.27500","9.37895","47.48135"
"6.30000","9.41661","47.56215"
"6.32500","9.45520","47.64167"
"6.35000","9.49303","47.71939"
"6.37500","9.53029","47.79857"
"6.40000","9.56760","47.87716"
"6.42500","9.60506","47.95552"
"6.45000","9.64259","48.03091"
"6.47500","9.68020","48.10356"
"6.50000","9.71800","48.17924"
"6.52500","9.75573","48.25514"
"6.55000","9.79291","48.33116"
"6.57500","9.83004","48.40625"
"6.60000","9.86727","48.48227"
"6.62500","9.90463","48.55782"
"6.65000","9.94208","48.63259"
"6.67500","9.97957","48.70651"
"6.70000","10.01717","48.77975"
"6.72500","10.05470","48.85363"
"6.75000","10.09221","48.92614"
"6.77500","10.12977","48.99873"
"6.80000","10.16757","49.07125"
"6.82500","10.20573","49.14199"
"6.85000","10.24329","49.21361"
"6.87500","10.28056","49.28456"
"6.90000","10.31782","49.35429"
"6.92500","10.35516","49.42517"
"6.95000","10.39249","49.49477"
"6.97500","10.42981","49.56432"
"7.00000","10.46716","49.63388"
"7.02500","10.50445","49.70285"
"7.05000","10.54233","49.77158"
"7.07500","10.58010","49.83867"
"7.10000","10.61742","49.90678"
"7.12500","10.65469","49.97282"
"7.15000","10.69195","50.03871"
"7.17500","10.72933","50.10415"
"7.20000","10.76677","50.16902"
"7.22500","10.80424","50.23454"
"7.25000","10.84211","50.29633"
"7.27500","10.88063","50.35833"
"7.30000","10.91860","50.41796"
"7.32500","10.95566","50.47747"
"7.35000","10.99272","50.53788"
"7.37500","11.02996","50.59771"
"7.40000","11.06729","50.65865"
"7.42500","11.10462","50.71691"
"7.45000","11.14250","50.77448"
"7.47500","11.18003","50.83053"
"7.50000","11.21718","50.87863"
"7.52500","11.25440","50.92865"
"7.55000","11.29173","50.97734"
"7.57500","11.32918","51.02460"
"7.60000","11.36669","51.07090"
"7.62500","11.40423","51.11371"
"7.65000","11.44182","51.15413"
"7.67500","11.47941","51.18956"
"7.70000","11.51703","51.22456"
"7.72500","11.55451","51.25466"
"7.75000","11.59196","51.28072"
"7.77500","11.62990","51.29645"
"7.80000","11.66797","51.30385"
"7.82500","11.70528","51.31212"
"7.85000","11.74245","51.32083"
"7.87500","11.77971","51.32969"
"7.90000","11.81711","51.33796"
"7.92500","11.85515","51.34522"
"7.95000","11.89278","51.35542"
"7.97500","11.93002","51.36665"
"8.00000","11.96726","51.37558"
"8.02500","12.00471","51.37666"
"8.05000","12.04254","51.37204"
"8.07500","12.08001","51.36268"
"8.10000","12.11733","51.34795"
"8.12500","12.15473","51.32398"
"8.15000","12.19213","51.28681"
"8.17500","12.22957","51.23110"
"8.20000","12.26700","51.14449"
"8.22500","12.30468","51.03373"
"8.25000","12.34206","50.87599"
"8.27500","12.37934","50.67648"
"8.30000","12.41669","50.46040"
"8.32500","12.45414","50.23219"
"8.35000","12.49156","49.97184"
"8.37500","12.52890","49.64557"
"8.40000","12.56651","49.28077"
"8.42500","12.60489","48.93296"
"8.45000","12.64254","48.59935"
"8.47500","12.67982","48.25133"
"8.50000","12.71716","47.83272"
"8.52500","12.75469","46.89521"
"8.55000","12.79247","45.60120"
"8.57500","12.82986","44.68277"
"8.60000","12.86713","44.08390"
"8.62500","12.90444","43.52530"
"8.65000","12.94175","42.99318"
"8.67500","12.97919","42.45242"
"8.70000","13.01675","41.90409"
"8.72500","13.05431","41.35587"
"8.75000","13.09182","40.78913"
"8.77500","13.12947","40.27118"
"8.80000","13.16770","39.79138"
"8.82500","13.20518","39.29863"
"8.85000","13.24235","38.83311"
"8.87500","13.27966","38.38868"
"8.90000","13.31713","37.91299"
"8.92500","13.35455","37.49445"
"8.95000","13.39203","37.13381"
"8.97500","13.42944","36.79405"
"9.00000","13.46685","36.42009"
"9.02500","13.50493","35.99331"
"9.05000","13.54244","35.57735"
"9.07500","13.57961","35.18056"
"9.10000","13.61682","34.75019"
"9.12500","13.65417","34.35954"
"9.15000","13.69199","34.02338"
"9.17500","13.72969","33.69556"
"9.20000","13.76706","33.35192"
"9.22500","13.80441","33.04333"
"9.25000","13.84187","32.79022"
"9.27500","13.87935","32.58162"
"9.30000","13.91674","32.34936"
"9.32500","13.95462","32.08482"
"9.35000","13.99253","31.80930"
"9.37500","14.02993","31.56322"
"9.40000","14.06715","31.32915"
"9.42500","14.10449","31.08337"
"9.45000","14.14190","30.81831"
"9.47500","14.17935","30.57822"
"9.50000","14.21744","30.36756"
"9.52500","14.25531","30.15444"
"9.55000","14.29259","29.93442"
"9.57500","14.32990","29.72079"
"9.60000","14.36727","29.50591"
"9.62500","14.40475","29.28274"
"9.65000","14.44228","29.05349"
"9.67500","14.48046","28.81848"
"9.70000","14.51846","28.60803"
"9.72500","14.55568","28.39057"
"9.75000","14.59288","28.18320"
"9.77500","14.63022","27.96755"
"9.80000","14.66770","27.71241"
"9.82500","14.70516","27.42484"
"9.85000","14.74259","27.14261"
"9.87500","14.78003","26.88466"
"9.90000","14.81787","26.64029"
"9.92500","14.85589","26.39989"
"9.95000","14.89329","26.12372"
"9.97500","14.93053","25.84534"
"10.00000","14.96786","25.58074"
"10.02500","15.00527","25.33730"
"10.05000","15.04271","25.13357"
"10.07500","15.08020","24.95969"
"10.10000","15.11774","24.77355"
"10.12500","15.15528","24.56892"
"10.15000","15.19279","24.32952"
"10.17500","15.23024","24.08154"
"10.20000","15.26772","23.83743"
"10.22500","15.30513","23.59861"
"10.25000","15.34252","23.38099"
"10.27500","15.37999","23.16684"
"10.30000","15.41798","22.94316"
"10.32500","15.45574","22.73488"
"10.35000","15.49310","22.54110"
"10.37500","15.53100","22.36142"
"10.40000","15.56866","22.19468"
"10.42500","15.60574","22.04074"
"10.45000","15.64297","21.89882"
"10.47500","15.68038","21.76211"
"10.50000","15.71785","21.62418"
"10.52500","15.75537","21.48262"
"10.55000","15.79293","21.34745"
"10.57500","15.83049","21.21995"
"10.60000","15.86798","21.08875"
"10.62500","15.90545","20.94004"
"10.65000","15.94280","20.75560"
"10.67500","15.98014","20.56083"
"10.70000","16.01759","20.34513"
"10.72500","16.05494","20.11066"
"10.75000","16.09224","19.84717"
"10.77500","16.12959","19.33809"
"10.80000","16.16709","18.77411"
"10.82500","16.20469","18.30534"
"10.85000","16.24225","17.90736"
"10.87500","16.27981","17.53179"
"10.90000","16.31796","17.16188"
"10.92500","16.35634","16.81598"
"10.95000","16.39365","16.47255"
"10.97500","16.43070","15.99906"
"11.00000","16.46801","15.45291"
"11.02500","16.50553","14.94106"
"11.05000","16.54304","14.54100"
"11.07500","16.58035","14.26506"
"11.10000","16.61763","14.05987"
"11.12500","16.65495","13.84035"
"11.15000","16.69247","13.60291"
"11.17500","16.72986","13.30298"
"11.20000","16.76714","12.99626"
"11.22500","16.80456","12.68019"
"11.25000","16.84204","12.34001"
"11.27500","16.87957","12.00058"
"11.30000","16.91704","11.66923"
"11.32500","16.95446","11.36481"
"11.35000","16.99198","11.08660"
"11.37500","17.02962","10.80804"
"11.40000","17.06762","10.53887"
"11.42500","17.10564","10.27553"
"11.45000","17.14292","10.04078"
"11.47500","17.18021","9.81849"
"11.50000","17.21746","9.59897"
"11.52500","17.25477","9.38557"
"11.55000","17.29214","9.16516"
"11.57500","17.32953","8.92567"
"11.60000","17.36685","8.66372"
"11.62500","17.40416","8.36310"
"11.65000","17.44157","8.08418"
"11.67500","17.47904","7.86163"
"11.70000","17.51653","7.66812"
"11.72500","17.55403","7.47445"
"11.75000","17.59151","7.26917"
"11.77500","17.62898","7.04855"
"11.80000","17.66646","6.81548"
"11.82500","17.70396","6.60973"
"11.85000","17.74156","6.41737"
"11.87500","17.77920","6.22844"
"11.90000","17.81681","6.04721"
"11.92500","17.85431","5.85167"
"11.95000","17.89172","5.61585"
"11.97500","17.92914","5.39566"
"12.00000","17.96653","5.15737"
"12.02500","18.00389","4.87134"
"12.05000","18.04132","4.56050"
"12.07500","18.07883","4.24380"
"12.10000","18.11636","3.88259"
"12.12500","18.15398","3.50286"
"12.15000","18.19190","3.13064"
"12.17500","18.23028","2.71229"
"12.20000","18.26789","2.27802"
"12.22500","18.30517","1.91805"
"12.25000","18.34242","1.60716"
"12.27500","18.37973","1.32939"
"12.30000","18.41711","1.05676"
"12.32500","18.45437","0.79053"
"12.35000","18.49169","0.54187"
"12.37500","18.52925","0.29372"
"12.40000","18.56676","0.03288"
"12.42500","18.60432","-0.26252"
"12.45000","18.64195","-0.60760"
"12.47500","18.67948","-0.99613"
"12.50000","18.71687","-1.40693"
"12.52500","18.75423","-1.83159"
"12.55000","18.79180","-3.83245"
"12.57500","18.82940","-6.07861"
"12.60000","18.86705","-6.72032"
"12.62500","18.90494","-6.68466"
"12.65000","18.94350","-6.60330"
"12.67500","18.98109","-6.58475"
"12.70000","19.01822","-6.59083"
"12.72500","19.05540","-6.59497"
"12.75000","19.09278","-6.59832"
"12.77500","19.13026","-6.59907"
"12.80000","19.16773","-6.60288"
"12.82500","19.20522","-6.60313"
"12.85000","19.24276","-6.60555"
"12.87500","19.28022","-6.60731"
"12.90000","19.31771","-6.60871"
"12.92500","19.35521","-6.61287"
"12.95000","19.39276","-6.61253"
"12.97500","19.43034","-6.61615"
"13.00000","19.46775","-6.61738"
"13.02500","19.50513","-6.61930"
"13.05000","19.54242","-6.62212"
"13.07500","19.57980","-6.62386"
"13.10000","19.61747","-6.62687"
"13.12500","19.65521","-6.62809"
"13.15000","19.69259","-6.63086"
"13.17500","19.72989","-6.63144"
"13.20000","19.76722","-6.63319"
"13.22500","19.80460","-6.63437"
"13.25000","19.84200","-6.63576"
"13.27500","19.87958","-6.63851"
"13.30000","19.91723","-6.64013"
"13.32500","19.95512","-6.64096"
"13.35000","19.99364","-6.64154"
"13.37500","20.03125","-6.64267"
"13.40000","20.06827","-6.64485"
"13.42500","20.10560","-6.64704"
"13.45000","20.14315","-6.64780"
"13.47500","20.18066","-6.64914"
"13.50000","20.21800","-6.64958"
"13.52500","20.25522","-6.65194"
"13.55000","20.29253","-6.65298"
"13.57500","20.32994","-6.65378"
"13.60000","20.36756","-6.65512"
"13.62500","20.40538","-6.65567"
"13.65000","20.44290","-6.65685"
"13.67500","20.48023","-6.65845"
"13.70000","20.51745","-6.66030"
"13.72500","20.55482","-6.66173"
"13.75000","20.59216","-6.66248"
"13.77500","20.62951","-6.66430"
"13.80000","20.66699","-6.66460"
"13.82500","20.70444","-6.66611"
"13.85000","20.74192","-6.66669"
"13.87500","20.77935","-6.66795"
"13.90000","20.81673","-6.67130"
"13.92500","20.85432","-6.67271"
"13.95000","20.89215","-6.67564"
"13.97500","20.93044","-6.67580"
"14.00000","20.96789","-6.67757"
"14.02500","21.00511","-6.67930"
"14.05000","21.04255","-6.68155"
"14.07500","21.08010","-6.68475"
"14.10000","21.11759","-6.68536"
"14.12500","21.15506","-6.68750"
"14.15000","21.19262","-6.68743"
"14.17500","21.23003","-6.68945"
"14.20000","21.26737","-6.69052"
"14.22500","21.30474","-6.69138"
"14.25000","21.34217","-6.69436"
"14.27500","21.37968","-6.69409"
"14.30000","21.41738","-6.69710"
"14.32500","21.45510","-6.69707"
"14.35000","21.49256","-6.69854"
"14.37500","21.52994","-6.69979"
"14.40000","21.56738","-6.70019"
"14.42500","21.60488","-6.70321"
"14.45000","21.64242","-6.70239"
"14.47500","21.68017","-6.70570"
"14.50000","21.71812","-6.70497"
"14.52500","21.75661","-6.70737"
"14.55000","21.79407","-6.70844"
"14.57500","21.83104","-6.70912"
"14.60000","21.86810","-6.71155"
"14.62500","21.90535","-6.71177"
"14.65000","21.94279","-6.71438"
"14.67500","21.98026","-6.71545"
"14.70000","22.01771","-6.71678"
"14.72500","22.05510","-6.71841"
"14.75000","22.09265","-6.71902"
"14.77500","22.13014","-6.72004"
"14.80000","22.16748","-6.72153"
"14.82500","22.20492","-6.72212"
"14.85000","22.24244","-6.72341"
"14.87500","22.28015","-6.72444"
"14.90000","22.31789","-6.72493"
"14.92500","22.35541","-6.72620"
"14.95000","22.39281","-6.72679"
"14.97500","22.43019","-6.72824"
"15.00000","22.46754","-6.72908"
"15.02500","22.50483","-6.73083"
"15.05000","22.54214","-6.73181"
"15.07500","22.57951","-6.73227"
"15.10000","22.61705","-6.73378"
"15.12500","22.65470","-6.73368"
"15.15000","22.69316","-6.73652"
"15.17500","22.73096","-6.73621"
"15.20000","22.76825","-6.73840"
"15.22500","22.80564","-6.73993"
"15.25000","22.84311","-6.73975"
"15.27500","22.88063","-6.74236"
"15.30000","22.91815","-6.74202"
"15.32500","22.95565","-6.74446"
"15.35000","22.99308","-6.74526"
"15.36800","23.02000","-6.74636"
