Rate 1,"0.50000",mm/s
"5.45000","2.71489","0.02464"
"5.47500","2.72743","0.02430"
"5.50000","2.73952","0.02435"
"5.52500","2.75173","0.02498"
"5.55000","2.76404","0.02483"
"5.57500","2.77644","0.02518"
"5.60000","2.78889","0.02488"
"5.62500","2.80128","0.02537"
"5.65000","2.81375","0.02540"
"5.67500","2.82622","0.02531"
"5.70000","2.83870","0.02571"
"5.72500","2.85117","0.02584"
"5.75000","2.86366","0.02595"
"5.77500","2.87621","0.02600"
"5.80000","2.88880","0.02608"
"5.82500","2.90132","0.02653"
"5.85000","2.91383","0.02642"
"5.87500","2.92632","0.02661"
"5.90000","2.93882","0.02657"
"5.92500","2.95131","0.02707"
"5.95000","2.96381","0.02711"
"5.97500","2.97636","0.02700"
"6.00000","2.98885","0.02733"
"6.02500","3.00136","0.02732"
"6.05000","3.01388","0.02775"
"6.07500","3.02636","0.02752"
"6.10000","3.03883","0.02776"
"6.12500","3.05134","0.02815"
"6.15000","3.06388","0.02798"
"6.17500","3.07641","0.02827"
"6.20000","3.08888","0.02835"
"6.22500","3.10136","0.02867"
"6.25000","3.11390","0.02864"
"6.27500","3.12639","0.02871"
"6.30000","3.13891","0.02903"
"6.32500","3.15141","0.02919"
"6.35000","3.16394","0.02930"
"6.37500","3.17647","0.02913"
"6.40000","3.18890","0.02958"
"6.42500","3.20140","0.02973"
"6.45000","3.21393","0.02971"
"6.47500","3.22639","0.02994"
"6.50000","3.23889","0.03006"
"6.52500","3.25211","0.03028"
"6.55000","3.26480","0.03039"
"6.57500","3.27705","0.03021"
"6.60000","3.28928","0.03084"
"6.62500","3.30165","0.03083"
"6.65000","3.31404","0.03082"
"6.67500","3.32641","0.03115"
"6.70000","3.33881","0.03101"
"6.72500","3.35124","0.03160"
"6.75000","3.36376","0.03121"
"6.77500","3.37624","0.03166"
"6.80000","3.38867","0.03171"
"6.82500","3.40117","0.03191"
"6.85000","3.41371","0.03184"
"6.87500","3.42618","0.03228"
"6.90000","3.43863","0.03244"
"6.92500","3.45108","0.03251"
"6.95000","3.46359","0.03238"
"6.97500","3.47614","0.03274"
"7.00000","3.48865","0.03297"
"7.02500","3.50121","0.03315"
"7.05000","3.51370","0.03306"
"7.07500","3.52618","0.03328"
"7.10000","3.53870","0.03348"
"7.12500","3.55123","0.03368"
"7.15000","3.56379","0.03373"
"7.17500","3.57629","0.03382"
"7.20000","3.58879","0.03413"
"7.22500","3.60131","0.03425"
"7.25000","3.61378","0.03420"
"7.27500","3.62628","0.03462"
"7.30000","3.63881","0.03479"
"7.32500","3.65133","0.03470"
"7.35000","3.66399","0.03488"
"7.37500","3.67721","0.03489"
"7.40000","3.68978","0.03548"
"7.42500","3.70205","0.03545"
"7.45000","3.71429","0.03558"
"7.47500","3.72666","0.03565"
"7.50000","3.73907","0.03591"
"7.52500","3.75159","0.03595"
"7.55000","3.76408","0.03604"
"7.57500","3.77650","0.03652"
"7.60000","3.78894","0.03639"
"7.62500","3.80142","0.03638"
"7.65000","3.81391","0.03672"
"7.67500","3.82643","0.03703"
"7.70000","3.83890","0.03708"
"7.72500","3.85137","0.03689"
"7.75000","3.86387","0.03721"
"7.77500","3.87634","0.03772"
"7.80000","3.88889","0.03758"
"7.82500","3.90138","0.03787"
"7.85000","3.91387","0.03776"
"7.87500","3.92642","0.03813"
"7.90000","3.93890","0.03829"
"7.92500","3.95133","0.03823"
"7.95000","3.96374","0.03869"
"7.97500","3.97614","0.03867"
"8.00000","3.98867","0.03887"
"8.02500","4.00117","0.03898"
"8.05000","4.01364","0.03904"
"8.07500","4.02613","0.03951"
"8.10000","4.03859","0.03941"
"8.12500","4.05107","0.03945"
"8.15000","4.06357","0.03965"
"8.17500","4.07613","0.04015"
"8.20000","4.08873","0.04023"
"8.22500","4.10121","0.03999"
"8.25000","4.11371","0.04035"
"8.27500","4.12623","0.04057"
"8.30000","4.13881","0.04074"
"8.32500","4.15147","0.04084"
"8.35000","4.16409","0.04099"
"8.37500","4.17668","0.04142"
"8.40000","4.18908","0.04141"
"8.42500","4.20148","0.04135"
"8.45000","4.21398","0.04177"
"8.47500","4.22644","0.04188"
"8.50000","4.23896","0.04202"
"8.52500","4.25148","0.04206"
"8.55000","4.26398","0.04223"
"8.57500","4.27647","0.04256"
"8.60000","4.28896","0.04249"
"8.62500","4.30146","0.04272"
"8.65000","4.31396","0.04284"
"8.67500","4.32642","0.04334"
"8.70000","4.33897","0.04299"
"8.72500","4.35211","0.04325"
"8.75000","4.36499","0.04379"
"8.77500","4.37724","0.04363"
"8.80000","4.38944","0.04381"
"8.82500","4.40176","0.04394"
"8.85000","4.41418","0.04410"
"8.87500","4.42661","0.04456"
"8.90000","4.43908","0.04425"
"8.92500","4.45151","0.04466"
"8.95000","4.46394","0.04475"
"8.97500","4.47644","0.04504"
"9.00000","4.48893","0.04505"
"9.02500","4.50143","0.04500"
"9.05000","4.51390","0.04554"
"9.07500","4.52631","0.04561"
"9.10000","4.53877","0.04552"
"9.12500","4.55121","0.04597"
"9.15000","4.56368","0.04601"
"9.17500","4.57620","0.04640"
"9.20000","4.58867","0.04610"
"9.22500","4.60124","0.04674"
"9.25000","4.61385","0.04663"
"9.27500","4.62632","0.04701"
"9.30000","4.63875","0.04701"
"9.32500","4.65111","0.04700"
"9.35000","4.66356","0.04766"
"9.37500","4.67605","0.04744"
"9.40000","4.68850","0.04778"
"9.42500","4.70098","0.04779"
"9.45000","4.71344","0.04794"
"9.47500","4.72596","0.04828"
"9.50000","4.73854","0.04825"
"9.52500","4.75110","0.04861"
"9.55000","4.76365","0.04875"
"9.57500","4.77617","0.04871"
"9.60000","4.78874","0.04903"
"9.62500","4.80138","0.04915"
"9.65000","4.81389","0.04949"
"9.67500","4.82645","0.04959"
"9.70000","4.83900","0.04948"
"9.72500","4.85140","0.05003"
"9.75000","4.86386","0.05005"
"9.77500","4.87632","0.05022"
"9.80000","4.88877","0.05018"
"9.82500","4.90126","0.05064"
"9.85000","4.91377","0.05073"
"9.87500","4.92626","0.05075"
"9.90000","4.93876","0.05112"
"9.92500","4.95127","0.05108"
"9.95000","4.96389","0.05159"
"9.97500","4.97640","0.05153"
"10.00000","4.98886","0.05160"
"10.02500","5.00134","0.05196"
"10.05000","5.01386","0.05206"
"10.07500","5.02643","0.05232"
"10.10000","5.03898","0.05220"
"10.12500","5.05149","0.05259"
"10.15000","5.06400","0.05274"
"10.17500","5.07713","0.05284"
"10.20000","5.09021","0.05305"
"10.22500","5.10245","0.05343"
"10.25000","5.11458","0.05348"
"10.27500","5.12692","0.05340"
"10.30000","5.13929","0.05389"
"10.32500","5.15175","0.05392"
"10.35000","5.16421","0.05413"
"10.37500","5.17661","0.05424"
"10.40000","5.18908","0.05437"
"10.42500","5.20149","0.05488"
"10.45000","5.21395","0.05483"
"10.47500","5.22641","0.05479"
"10.50000","5.23882","0.05510"
"10.52500","5.25128","0.05555"
"10.55000","5.26377","0.05556"
"10.57500","5.27622","0.05565"
"10.60000","5.28875","0.05577"
"10.62500","5.30128","0.05617"
"10.65000","5.31382","0.05645"
"10.67500","5.32635","0.05627"
"10.70000","5.33881","0.05663"
"10.72500","5.35134","0.05683"
"10.75000","5.36381","0.05698"
"10.77500","5.37630","0.05714"
"10.80000","5.38876","0.05739"
"10.82500","5.40128","0.05736"
"10.85000","5.41381","0.05769"
"10.87500","5.42632","0.05777"
"10.90000","5.43882","0.05814"
"10.92500","5.45133","0.05840"
"10.95000","5.46382","0.05818"
"10.97500","5.47639","0.05862"
"11.00000","5.48900","0.05887"
"11.02500","5.50172","0.05923"
"11.05000","5.51485","0.05906"
"11.07500","5.52714","0.05915"
"11.10000","5.53934","0.05954"
"11.12500","5.55170","0.05991"
"11.15000","5.56410","0.05971"
"11.17500","5.57653","0.05999"
"11.20000","5.58897","0.06027"
"11.22500","5.60147","0.06037"
"11.25000","5.61400","0.06071"
"11.27500","5.62644","0.06054"
"11.30000","5.63890","0.06108"
"11.32500","5.65140","0.06122"
"11.35000","5.66387","0.06118"
"11.37500","5.67637","0.06150"
"11.40000","5.68879","0.06177"
"11.42500","5.70129","0.06192"
"11.45000","5.71382","0.06191"
"11.47500","5.72629","0.06217"
"11.50000","5.73879","0.06250"
"11.52500","5.75129","0.06268"
"11.55000","5.76384","0.06254"
"11.57500","5.77637","0.06308"
"11.60000","5.78887","0.06316"
"11.62500","5.80152","0.06334"
"11.65000","5.81410","0.06325"
"11.67500","5.82654","0.06373"
"11.70000","5.83902","0.06405"
"11.72500","5.85147","0.06410"
"11.75000","5.86392","0.06410"
"11.77500","5.87638","0.06429"
"11.80000","5.88885","0.06487"
"11.82500","5.90135","0.06478"
"11.85000","5.91379","0.06486"
"11.87500","5.92620","0.06523"
"11.90000","5.93869","0.06524"
"11.92500","5.95120","0.06589"
"11.95000","5.96377","0.06547"
"11.97500","5.97630","0.06606"
"12.00000","5.98894","0.06618"
"12.02500","6.00162","0.06623"
"12.05000","6.01412","0.06661"
"12.07500","6.02655","0.06676"
"12.10000","6.03899","0.06696"
"12.12500","6.05145","0.06701"
"12.15000","6.06396","0.06720"
"12.17500","6.07644","0.06772"
"12.20000","6.08887","0.06782"
"12.22500","6.10136","0.06763"
"12.25000","6.11382","0.06804"
"12.27500","6.12632","0.06844"
"12.30000","6.13884","0.06864"
"12.32500","6.15128","0.06851"
"12.35000","6.16379","0.06876"
"12.37500","6.17631","0.06900"
"12.40000","6.18887","0.06949"
"12.42500","6.20139","0.06936"
"12.45000","6.21385","0.06951"
"12.47500","6.22637","0.07002"
"12.50000","6.23888","0.06994"
"12.52500","6.25139","0.07032"
"12.55000","6.26389","0.07044"
"12.57500","6.27668","0.07060"
"12.60000","6.28953","0.07090"
"12.62500","6.30185","0.07074"
"12.65000","6.31404","0.07157"
"12.67500","6.32641","0.07142"
"12.70000","6.33882","0.07175"
"12.72500","6.35134","0.07152"
"12.75000","6.36385","0.07187"
"12.77500","6.37634","0.07259"
"12.80000","6.38885","0.07232"
"12.82500","6.40128","0.07264"
"12.85000","6.41369","0.07256"
"12.87500","6.42617","0.07320"
"12.90000","6.43868","0.07339"
"12.92500","6.45123","0.07321"
"12.95000","6.46375","0.07381"
"12.97500","6.47628","0.07375"
"13.00000","6.48886","0.07414"
"13.02500","6.50149","0.07419"
"13.05000","6.51465","0.07440"
"13.07500","6.52750","0.07488"
"13.10000","6.53966","0.07461"
"13.12500","6.55187","0.07502"
"13.15000","6.56416","0.07532"
"13.17500","6.57651","0.07559"
"13.20000","6.58894","0.07571"
"13.22500","6.60138","0.07553"
"13.25000","6.61391","0.07632"
"13.27500","6.62649","0.07633"
"13.30000","6.63896","0.07653"
"13.32500","6.65144","0.07649"
"13.35000","6.66388","0.07696"
"13.37500","6.67642","0.07731"
"13.40000","6.68893","0.07705"
"13.42500","6.70139","0.07752"
"13.45000","6.71391","0.07778"
"13.47500","6.72641","0.07794"
"13.50000","6.73891","0.07823"
"13.52500","6.75164","0.07825"
"13.55000","6.76468","0.07865"
"13.57500","6.77704","0.07887"
"13.60000","6.78928","0.07892"
"13.62500","6.80156","0.07916"
"13.65000","6.81398","0.07960"
"13.67500","6.82641","0.07951"
"13.70000","6.83888","0.07987"
"13.72500","6.85138","0.07992"
"13.75000","6.86385","0.08039"
"13.77500","6.87637","0.08054"
"13.80000","6.88881","0.08040"
"13.82500","6.90127","0.08093"
"13.85000","6.91376","0.08115"
"13.87500","6.92625","0.08120"
"13.90000","6.93884","0.08138"
"13.92500","6.95140","0.08166"
"13.95000","6.96385","0.08202"
"13.97500","6.97635","0.08217"
"14.00000","6.98891","0.08207"
"14.02500","7.00142","0.08266"
"14.05000","7.01391","0.08278"
"14.07500","7.02636","0.08286"
"14.10000","7.03886","0.08307"
"14.12500","7.05131","0.08352"
"14.15000","7.06378","0.08374"
"14.17500","7.07628","0.08365"
"14.20000","7.08877","0.08389"
"14.22500","7.10127","0.08429"
"14.25000","7.11380","0.08458"
"14.27500","7.12631","0.08453"
"14.30000","7.13884","0.08480"
"14.32500","7.15131","0.08523"
"14.35000","7.16389","0.08532"
"14.37500","7.17651","0.08574"
"14.40000","7.18908","0.08560"
"14.42500","7.20164","0.08604"
"14.45000","7.21412","0.08620"
"14.47500","7.22661","0.08634"
"14.50000","7.23906","0.08667"
"14.52500","7.25148","0.08706"
"14.55000","7.26398","0.08709"
"14.57500","7.27647","0.08714"
"14.60000","7.28895","0.08759"
"14.62500","7.30146","0.08779"
"14.65000","7.31393","0.08811"
"14.67500","7.32642","0.08786"
"14.70000","7.33889","0.08839"
"14.72500","7.35142","0.08873"
"14.75000","7.36395","0.08881"
"14.77500","7.37643","0.08899"
"14.80000","7.38890","0.08925"
"14.82500","7.40140","0.08962"
"14.85000","7.41390","0.08970"
"14.87500","7.42642","0.08966"
"14.90000","7.43895","0.09019"
"14.92500","7.45143","0.09053"
"14.95000","7.46393","0.09051"
"14.97500","7.47640","0.09074"
"15.00000","7.48898","0.09100"
"15.02500","7.50163","0.09149"
"15.05000","7.51412","0.09140"
"15.07500","7.52677","0.09164"
"15.10000","7.53946","0.09182"
"15.12500","7.55231","0.09220"
"15.15000","7.56524","0.09242"
"15.17500","7.57738","0.09233"
"15.20000","7.58946","0.09299"
"15.22500","7.60171","0.09314"
"15.25000","7.61407","0.09326"
"15.27500","7.62649","0.09350"
"15.30000","7.63888","0.09371"
"15.32500","7.65138","0.09402"
"15.35000","7.66387","0.09412"
"15.37500","7.67632","0.09441"
"15.40000","7.68880","0.09480"
"15.42500","7.70128","0.09492"
"15.45000","7.71381","0.09501"
"15.47500","7.72640","0.09523"
"15.50000","7.73888","0.09568"
"15.52500","7.75135","0.09605"
"15.55000","7.76389","0.09579"
"15.57500","7.77640","0.09624"
"15.60000","7.78886","0.09653"
"15.62500","7.80130","0.09688"
"15.65000","7.81380","0.09677"
"15.67500","7.82625","0.09714"
"15.70000","7.83872","0.09762"
"15.72500","7.85123","0.09743"
"15.75000","7.86373","0.09805"
"15.77500","7.87622","0.09803"
"15.80000","7.88879","0.09846"
"15.82500","7.90135","0.09873"
"15.85000","7.91399","0.09840"
"15.87500","7.92660","0.09933"
"15.90000","7.93923","0.09923"
"15.92500","7.95181","0.09971"
"15.95000","7.96421","0.09954"
"15.97500","7.97662","0.10002"
"16.00000","7.98910","0.10055"
"16.02500","8.00159","0.10028"
"16.05000","8.01409","0.10068"
"16.07500","8.02650","0.10090"
"16.10000","8.03897","0.10137"
"16.12500","8.05151","0.10150"
"16.15000","8.06395","0.10145"
"16.17500","8.07643","0.10205"
"16.20000","8.08890","0.10214"
"16.22500","8.10134","0.10257"
"16.25000","8.11381","0.10245"
"16.27500","8.12630","0.10277"
"16.30000","8.13879","0.10333"
"16.32500","8.15126","0.10317"
"16.35000","8.16373","0.10375"
"16.37500","8.17622","0.10382"
"16.40000","8.18872","0.10411"
"16.42500","8.20126","0.10431"
"16.45000","8.21383","0.10448"
"16.47500","8.22642","0.10502"
"16.50000","8.23890","0.10500"
"16.52500","8.25146","0.10509"
"16.55000","8.26400","0.10555"
"16.57500","8.27656","0.10577"
"16.60000","8.28903","0.10626"
"16.62500","8.30153","0.10587"
"16.65000","8.31400","0.10662"
"16.67500","8.32647","0.10670"
"16.70000","8.33897","0.10722"
"16.72500","8.35144","0.10713"
"16.75000","8.36395","0.10726"
"16.77500","8.37648","0.10795"
"16.80000","8.38899","0.10795"
"16.82500","8.40147","0.10816"
"16.85000","8.41393","0.10833"
"16.87500","8.42638","0.10868"
"16.90000","8.43887","0.10904"
"16.92500","8.45135","0.10917"
"16.95000","8.46380","0.10944"
"16.97500","8.47630","0.10969"
"17.00000","8.48875","0.10992"
"17.02500","8.50125","0.10995"
"17.05000","8.51366","0.11046"
"17.07500","8.52611","0.11086"
"17.10000","8.53864","0.11079"
"17.12500","8.55114","0.11103"
"17.15000","8.56366","0.11138"
"17.17500","8.57625","0.11176"
"17.20000","8.58912","0.11180"
"17.22500","8.60264","0.11192"
"17.25000","8.61527","0.11238"
"17.27500","8.62722","0.11267"
"17.30000","8.63932","0.11299"
"17.32500","8.65159","0.11298"
"17.35000","8.66400","0.11329"
"17.37500","8.67645","0.11384"
"17.40000","8.68891","0.11371"
"17.42500","8.70138","0.11405"
"17.45000","8.71378","0.11450"
"17.47500","8.72626","0.11462"
"17.50000","8.73875","0.11488"
"17.52500","8.75124","0.11508"
"17.55000","8.76375","0.11547"
"17.57500","8.77631","0.11571"
"17.60000","8.78886","0.11580"
"17.62500","8.80143","0.11600"
"17.65000","8.81389","0.11650"
"17.67500","8.82637","0.11677"
"17.70000","8.83883","0.11666"
"17.72500","8.85128","0.11701"
"17.75000","8.86379","0.11739"
"17.77500","8.87628","0.11777"
"17.80000","8.88879","0.11783"
"17.82500","8.90128","0.11786"
"17.85000","8.91377","0.11866"
"17.87500","8.92632","0.11868"
"17.90000","8.93886","0.11890"
"17.92500","8.95141","0.11909"
"17.95000","8.96391","0.11941"
"17.97500","8.97641","0.11975"
"18.00000","8.98901","0.11979"
"18.02500","9.00167","0.12030"
"18.05000","9.01435","0.12040"
"18.07500","9.02686","0.12085"
"18.10000","9.03925","0.12056"
"18.12500","9.05170","0.12132"
"18.15000","9.06423","0.12169"
"18.17500","9.07667","0.12151"
"18.20000","9.08912","0.12193"
"18.22500","9.10148","0.12213"
"18.25000","9.11395","0.12267"
"18.27500","9.12645","0.12277"
"18.30000","9.13892","0.12282"
"18.32500","9.15138","0.12332"
"18.35000","9.16384","0.12346"
"18.37500","9.17635","0.12377"
"18.40000","9.18887","0.12405"
"18.42500","9.20131","0.12440"
"18.45000","9.21380","0.12470"
"18.47500","9.22628","0.12458"
"18.50000","9.23876","0.12503"
"18.52500","9.25130","0.12555"
"18.55000","9.26379","0.12577"
"18.57500","9.27631","0.12573"
"18.60000","9.28879","0.12583"
"18.62500","9.30155","0.12658"
"18.65000","9.31422","0.12658"
"18.67500","9.32666","0.12697"
"18.70000","9.33908","0.12707"
"18.72500","9.35156","0.12721"
"18.75000","9.36409","0.12796"
"18.77500","9.37663","0.12780"
"18.80000","9.38908","0.12821"
"18.82500","9.40149","0.12849"
"18.85000","9.41399","0.12848"
"18.87500","9.42650","0.12899"
"18.90000","9.43900","0.12916"
"18.92500","9.45147","0.12971"
"18.95000","9.46390","0.12973"
"18.97500","9.47637","0.12988"
"19.00000","9.48884","0.13024"
"19.02500","9.50134","0.13068"
"19.05000","9.51387","0.13101"
"19.07500","9.52634","0.13092"
"19.10000","9.53884","0.13125"
"19.12500","9.55138","0.13172"
"19.15000","9.56397","0.13190"
"19.17500","9.57665","0.13231"
"19.20000","9.58925","0.13201"
"19.22500","9.60174","0.13305"
"19.25000","9.61458","0.13280"
"19.27500","9.62821","0.13308"
"19.30000","9.64098","0.13363"
"19.32500","9.65282","0.13366"
"19.35000","9.66480","0.13414"
"19.37500","9.67709","0.13407"
"19.40000","9.68940","0.13462"
"19.42500","9.70174","0.13502"
"19.45000","9.71409","0.13480"
"19.47500","9.72650","0.13545"
"19.50000","9.73895","0.13566"
"19.52500","9.75140","0.13594"
"19.55000","9.76386","0.13635"
"19.57500","9.77629","0.13620"
"19.60000","9.78869","0.13688"
"19.62500","9.80110","0.13703"
"19.65000","9.81357","0.13729"
"19.67500","9.82607","0.13744"
"19.70000","9.83855","0.13806"
"19.72500","9.85101","0.13810"
"19.75000","9.86353","0.13820"
"19.77500","9.87602","0.13870"
"19.80000","9.88854","0.13895"
"19.82500","9.90111","0.13924"
"19.85000","9.91362","0.13935"
"19.87500","9.92616","0.13960"
"19.90000","9.93870","0.14033"
"19.92500","9.95123","0.14021"
"19.95000","9.96378","0.14044"
"19.97500","9.97634","0.14065"
"20.00000","9.98920","0.14128"
"20.02500","10.00184","0.14160"
"20.05000","10.01418","0.14151"
"20.07500","10.02651","0.14201"
"20.10000","10.03894","0.14226"
"20.12500","10.05151","0.14257"
"20.15000","10.06397","0.14259"
"20.17500","10.07634","0.14301"
"20.20000","10.08883","0.14344"
"20.22500","10.10136","0.14368"
"20.25000","10.11384","0.14378"
"20.27500","10.12633","0.14417"
"20.30000","10.13881","0.14444"
"20.32500","10.15134","0.14483"
"20.35000","10.16386","0.14467"
"20.37500","10.17634","0.14553"
"20.40000","10.18893","0.14562"
