Maximum CNC 25 LB,"20.34704",N
"15.87500","2.53720","10.62113"
"15.90000","2.54121","10.63392"
"15.92500","2.54529","10.64764"
"15.95000","2.54936","10.66021"
"15.97500","2.55329","10.67350"
"16.00000","2.55720","10.68767"
"16.02500","2.56121","10.69962"
"16.05000","2.56530","10.71227"
"16.07500","2.56937","10.72551"
"16.10000","2.57330","10.73916"
"16.12500","2.57721","10.75343"
"16.15000","2.58121","10.76488"
"16.17500","2.58524","10.77833"
"16.20000","2.58930","10.79105"
"16.22500","2.59327","10.80425"
"16.25000","2.59722","10.81782"
"16.27500","2.60122","10.82895"
"16.30000","2.60527","10.84421"
"16.32500","2.60934","10.85521"
"16.35000","2.61325","10.87002"
"16.37500","2.61717","10.88248"
"16.40000","2.62122","10.89613"
"16.42500","2.62530","10.91010"
"16.45000","2.62931","10.92131"
"16.47500","2.63323","10.93524"
"16.50000","2.63716","10.94859"
"16.52500","2.64122","10.96306"
"16.55000","2.64528","10.97466"
"16.57500","2.64930","10.98970"
"16.60000","2.65327","11.00261"
"16.62500","2.65720","11.01527"
"16.65000","2.66123","11.02856"
"16.67500","2.66526","11.04200"
"16.70000","2.66932","11.05549"
"16.72500","2.67333","11.06838"
"16.75000","2.67727","11.08039"
"16.77500","2.68126","11.09368"
"16.80000","2.68528","11.10767"
"16.82500","2.68932","11.11882"
"16.85000","2.69329","11.13227"
"16.87500","2.69724","11.14489"
"16.90000","2.70127","11.15916"
"16.92500","2.70530","11.17227"
"16.95000","2.70930","11.18541"
"16.97500","2.71327","11.19833"
"17.00000","2.71722","11.21023"
"17.02500","2.72123","11.22406"
"17.05000","2.72526","11.23758"
"17.07500","2.72931","11.25143"
"17.10000","2.73333","11.26368"
"17.12500","2.73726","11.27503"
"17.15000","2.74122","11.28847"
"17.17500","2.74522","11.30078"
"17.20000","2.74929","11.31479"
"17.22500","2.75333","11.32692"
"17.25000","2.75728","11.33955"
"17.27500","2.76124","11.35382"
"17.30000","2.76527","11.36545"
"17.32500","2.76942","11.37887"
"17.35000","2.77357","11.39140"
"17.37500","2.77760","11.40427"
"17.40000","2.78180","11.41714"
"17.42500","2.78609","11.42698"
"17.45000","2.78993","11.43987"
"17.47500","2.79370","11.45190"
"17.50000","2.79748","11.46575"
"17.52500","2.80135","11.47666"
"17.55000","2.80529","11.49018"
"17.57500","2.80935","11.50252"
"17.60000","2.81335","11.51480"
"17.62500","2.81727","11.52828"
"17.65000","2.82115","11.54060"
"17.67500","2.82515","11.55418"
"17.70000","2.82926","11.56521"
"17.72500","2.83329","11.57890"
"17.75000","2.83723","11.59143"
"17.77500","2.84114","11.60452"
"17.80000","2.84517","11.61581"
"17.82500","2.84923","11.62933"
"17.85000","2.85327","11.64174"
"17.87500","2.85723","11.65411"
"17.90000","2.86116","11.66708"
"17.92500","2.86520","11.67849"
"17.95000","2.86925","11.69211"
"17.97500","2.87331","11.70371"
"18.00000","2.87726","11.71622"
"18.02500","2.88121","11.72856"
"18.05000","2.88525","11.74088"
"18.07500","2.88933","11.75447"
"18.10000","2.89334","11.76307"
"18.12500","2.89728","11.77644"
"18.15000","2.90120","11.78954"
"18.17500","2.90522","11.80199"
"18.20000","2.90928","11.81536"
"18.22500","2.91332","11.82641"
"18.25000","2.91731","11.84085"
"18.27500","2.92127","11.85172"
"18.30000","2.92526","11.86380"
"18.32500","2.92928","11.87731"
"18.35000","2.93331","11.88854"
"18.37500","2.93732","11.90170"
"18.40000","2.94130","11.91298"
"18.42500","2.94531","11.92600"
"18.45000","2.94932","11.93840"
"18.47500","2.95335","11.94900"
"18.50000","2.95735","11.96156"
"18.52500","2.96131","11.97372"
"18.55000","2.96534","11.98605"
"18.57500","2.96940","11.99873"
"18.60000","2.97347","12.01008"
"18.62500","2.97747","12.02245"
"18.65000","2.98142","12.03440"
"18.67500","2.98542","12.04464"
"18.70000","2.98946","12.05761"
"18.72500","2.99352","12.06954"
"18.75000","2.99756","12.08244"
"18.77500","3.00149","12.09268"
"18.80000","3.00543","12.10506"
"18.82500","3.00942","12.11628"
"18.85000","3.01349","12.12907"
"18.87500","3.01754","12.14090"
"18.90000","3.02145","12.15163"
"18.92500","3.02538","12.16430"
"18.95000","3.02938","12.17544"
"18.97500","3.03345","12.18713"
"19.00000","3.03746","12.19828"
"19.02500","3.04139","12.20980"
"19.05000","3.04536","12.22248"
"19.07500","3.04940","12.23360"
"19.10000","3.05344","12.24554"
"19.12500","3.05747","12.25751"
"19.15000","3.06144","12.26949"
"19.17500","3.06540","12.28084"
"19.20000","3.06940","12.29274"
"19.22500","3.07345","12.30368"
"19.25000","3.07747","12.31484"
"19.27500","3.08141","12.32661"
"19.30000","3.08533","12.33794"
"19.32500","3.08933","12.35042"
"19.35000","3.09341","12.36201"
"19.37500","3.09747","12.37274"
"19.40000","3.10141","12.38475"
"19.42500","3.10532","12.39598"
"19.45000","3.10934","12.40820"
"19.47500","3.11338","12.41897"
"19.50000","3.11742","12.43159"
"19.52500","3.12139","12.44294"
"19.55000","3.12530","12.45546"
"19.57500","3.12932","12.46409"
"19.60000","3.13337","12.47577"
"19.62500","3.13742","12.48833"
"19.65000","3.14139","12.49929"
"19.67500","3.14530","12.51083"
"19.70000","3.14928","12.52293"
"19.72500","3.15334","12.53486"
"19.75000","3.15740","12.54545"
"19.77500","3.16135","12.55667"
"19.80000","3.16524","12.56877"
"19.82500","3.16926","12.58061"
"19.85000","3.17331","12.59188"
"19.87500","3.17735","12.60314"
"19.90000","3.18130","12.61386"
"19.92500","3.18523","12.62614"
"19.95000","3.18923","12.63581"
"19.97500","3.19325","12.64821"
"20.00000","3.19726","12.65902"
"20.02500","3.20125","12.67142"
"20.05000","3.20523","12.68240"
"20.07500","3.20922","12.69306"
"20.10000","3.21324","12.70554"
"20.12500","3.21730","12.71683"
"20.15000","3.22131","12.72718"
"20.17500","3.22525","12.74018"
"20.20000","3.22924","12.75045"
"20.22500","3.23326","12.76377"
"20.25000","3.23733","12.77383"
"20.27500","3.24129","12.78402"
"20.30000","3.24523","12.79569"
"20.32500","3.24923","12.80712"
