Rate 1,"1.60000",mm/s
"2.45000","3.88253","0.04822"
"2.47500","3.92244","0.04858"
"2.50000","3.96240","0.04934"
"2.52500","4.00248","0.04971"
"2.55000","4.04257","0.05026"
"2.57500","4.08263","0.05094"
"2.60000","4.12264","0.05151"
"2.62500","4.16259","0.05198"
"2.65000","4.20257","0.05278"
"2.67500","4.24266","0.05350"
"2.70000","4.28295","0.05375"
"2.72500","4.32311","0.05464"
"2.75000","4.36322","0.05524"
"2.77500","4.40334","0.05563"
"2.80000","4.44345","0.05637"
"2.82500","4.48350","0.05720"
"2.85000","4.52364","0.05739"
"2.87500","4.56444","0.05836"
"2.90000","4.60459","0.05883"
"2.92500","4.64452","0.05951"
"2.95000","4.68441","0.06036"
"2.97500","4.72433","0.06064"
"3.00000","4.76435","0.06138"
"3.02500","4.80438","0.06190"
"3.05000","4.84446","0.06274"
"3.07500","4.88473","0.06323"
"3.10000","4.92487","0.06390"
"3.12500","4.96493","0.06486"
"3.15000","5.00500","0.06508"
"3.17500","5.04515","0.06594"
"3.20000","5.08555","0.06637"
"3.22500","5.12575","0.06677"
"3.25000","5.16572","0.06759"
"3.27500","5.20569","0.06844"
"3.30000","5.24574","0.06921"
"3.32500","5.28583","0.06960"
"3.35000","5.32588","0.07071"
"3.37500","5.36590","0.07073"
"3.40000","5.40587","0.07164"
"3.42500","5.44585","0.07281"
"3.45000","5.48591","0.07314"
"3.47500","5.52665","0.07379"
"3.50000","5.56737","0.07449"
"3.52500","5.60716","0.07545"
"3.55000","5.64697","0.07611"
"3.57500","5.68698","0.07660"
"3.60000","5.72711","0.07739"
"3.62500","5.76721","0.07798"
"3.65000","5.80721","0.07894"
"3.67500","5.84720","0.07977"
"3.70000","5.88722","0.08004"
"3.72500","5.92715","0.08111"
"3.75000","5.96711","0.08173"
"3.77500","6.00709","0.08228"
"3.80000","6.04697","0.08332"
"3.82500","6.08684","0.08381"
"3.85000","6.12690","0.08474"
"3.87500","6.16755","0.08507"
"3.90000","6.20799","0.08613"
"3.92500","6.24783","0.08704"
"3.95000","6.28768","0.08763"
"3.97500","6.32760","0.08853"
"4.00000","6.36764","0.08884"
"4.02500","6.40764","0.08998"
"4.05000","6.44761","0.09063"
"4.07500","6.48759","0.09112"
"4.10000","6.52754","0.09219"
"4.12500","6.56747","0.09298"
"4.15000","6.60740","0.09369"
"4.17500","6.64754","0.09431"
"4.20000","6.68742","0.09536"
"4.22500","6.72712","0.09600"
"4.25000","6.76693","0.09676"
"4.27500","6.80694","0.09777"
"4.30000","6.84707","0.09828"
"4.32500","6.88714","0.09938"
"4.35000","6.92714","0.10010"
"4.37500","6.96714","0.10071"
"4.40000","7.00717","0.10151"
"4.42500","7.04762","0.10252"
"4.45000","7.08854","0.10315"
"4.47500","7.12857","0.10388"
"4.50000","7.16811","0.10514"
"4.52500","7.20769","0.10578"
"4.55000","7.24746","0.10650"
"4.57500","7.28717","0.10724"
"4.60000","7.32692","0.10838"
"4.62500","7.36673","0.10910"
"4.65000","7.40676","0.10990"
"4.67500","7.44678","0.11085"
"4.70000","7.48670","0.11167"
"4.72500","7.52668","0.11266"
"4.75000","7.56665","0.11342"
"4.77500","7.60659","0.11414"
"4.80000","7.64654","0.11546"
"4.82500","7.68647","0.11611"
"4.85000","7.72644","0.11665"
"4.87500","7.76653","0.11797"
"4.90000","7.80728","0.11886"
"4.92500","7.84742","0.11969"
"4.95000","7.88694","0.12049"
"4.97500","7.92651","0.12146"
"5.00000","7.96624","0.12249"
"5.02500","8.00610","0.12340"
"5.05000","8.04601","0.12410"
"5.07500","8.08596","0.12506"
"5.10000","8.12593","0.12617"
"5.12500","8.16597","0.12701"
"5.15000","8.20624","0.12794"
"5.17500","8.24633","0.12882"
"5.20000","8.28643","0.12988"
"5.22500","8.32625","0.13067"
"5.25000","8.36612","0.13173"
"5.27500","8.40607","0.13301"
"5.30000","8.44608","0.13361"
"5.32500","8.48606","0.13455"
"5.35000","8.52592","0.13564"
"5.37500","8.56575","0.13652"
"5.40000","8.60575","0.13773"
"5.42500","8.64612","0.13867"
"5.45000","8.68631","0.13945"
"5.47500","8.72626","0.14049"
"5.50000","8.76618","0.14174"
"5.52500","8.80620","0.14257"
"5.55000","8.84612","0.14346"
"5.57500","8.88603","0.14465"
"5.60000","8.92598","0.14556"
"5.62500","8.96603","0.14639"
"5.65000","9.00594","0.14767"
"5.67500","9.04582","0.14870"
"5.70000","9.08610","0.14954"
"5.72500","9.12667","0.15076"
"5.75000","9.16706","0.15157"
"5.77500","9.20711","0.15282"
"5.80000","9.24701","0.15395"
"5.82500","9.28686","0.15490"
"5.85000","9.32672","0.15591"
"5.87500","9.36669","0.15712"
"5.90000","9.40670","0.15809"
"5.92500","9.44668","0.15896"
"5.95000","9.48669","0.16033"
"5.97500","9.52684","0.16135"
"6.00000","9.56691","0.16223"
"6.02500","9.60706","0.16340"
"6.05000","9.64746","0.16424"
"6.07500","9.68731","0.16529"
"6.10000","9.72711","0.16645"
"6.12500","9.76702","0.16775"
"6.15000","9.80702","0.16881"
"6.17500","9.84700","0.16980"
"6.20000","9.88702","0.17096"
"6.22500","9.92705","0.17178"
"6.25000","9.96711","0.17335"
"6.27500","10.00721","0.17470"
"6.30000","10.04716","0.17528"
"6.32500","10.08711","0.17658"
"6.35000","10.12705","0.17769"
"6.37500","10.16698","0.17894"
"6.40000","10.20712","0.18017"
"6.42500","10.24767","0.18106"
"6.45000","10.28807","0.18226"
"6.47500","10.32791","0.18353"
"6.50000","10.36767","0.18463"
"6.52500","10.40746","0.18569"
"6.55000","10.44733","0.18694"
"6.57500","10.48735","0.18830"
"6.60000","10.52747","0.18929"
"6.62500","10.56744","0.19038"
"6.65000","10.60736","0.19165"
"6.67500","10.64737","0.19265"
"6.70000","10.68756","0.19390"
"6.72500","10.72753","0.19492"
"6.75000","10.76742","0.19650"
"6.77500","10.80734","0.19727"
"6.80000","10.84732","0.19883"
"6.82500","10.88723","0.19975"
"6.85000","10.92728","0.20089"
"6.87500","10.96729","0.20243"
"6.90000","11.00724","0.20316"
"6.92500","11.04728","0.20464"
"6.95000","11.08765","0.20578"
"6.97500","11.12844","0.20695"
"7.00000","11.16841","0.20815"
"7.02500","11.20797","0.20936"
"7.05000","11.24766","0.21088"
"7.07500","11.28752","0.21177"
"7.10000","11.32750","0.21323"
"7.12500","11.36743","0.21432"
"7.15000","11.40732","0.21562"
"7.17500","11.44727","0.21689"
"7.20000","11.48727","0.21788"
"7.22500","11.52723","0.21920"
"7.25000","11.56717","0.22064"
"7.27500","11.60720","0.22189"
"7.30000","11.64731","0.22290"
"7.32500","11.68759","0.22449"
"7.35000","11.72755","0.22587"
"7.37500","11.76741","0.22686"
"7.40000","11.80762","0.22788"
"7.42500","11.84817","0.22945"
"7.45000","11.88801","0.23067"
"7.47500","11.92774","0.23181"
"7.50000","11.96765","0.23294"
"7.52500","12.00767","0.23419"
"7.55000","12.04769","0.23562"
"7.57500","12.08768","0.23673"
"7.60000","12.12765","0.23793"
"7.62500","12.16765","0.23926"
"7.65000","12.20767","0.24076"
"7.67500","12.24770","0.24151"
"7.70000","12.28771","0.24308"
"7.72500","12.32769","0.24453"
"7.75000","12.36760","0.24580"
"7.77500","12.40746","0.24665"
"7.80000","12.44730","0.24825"
"7.82500","12.48715","0.24978"
"7.85000","12.52698","0.25080"
"7.87500","12.56696","0.25220"
"7.90000","12.60721","0.25340"
"7.92500","12.64804","0.25466"
"7.95000","12.68821","0.25615"
"7.97500","12.72790","0.25731"
"8.00000","12.76767","0.25847"
"8.02500","12.80757","0.25991"
"8.05000","12.84759","0.26129"
"8.07500","12.88769","0.26238"
"8.10000","12.92771","0.26390"
"8.12500","12.96769","0.26529"
"8.15000","13.00762","0.26620"
"8.17500","13.04746","0.26773"
"8.20000","13.08723","0.26918"
"8.22500","13.12700","0.27032"
"8.25000","13.16679","0.27161"
"8.27500","13.20672","0.27292"
"8.30000","13.24671","0.27423"
"8.32500","13.28674","0.27570"
"8.35000","13.32681","0.27675"
"8.37500","13.36686","0.27798"
"8.40000","13.40699","0.27957"
"8.42500","13.44724","0.28092"
"8.45000","13.48765","0.28200"
"8.47500","13.52858","0.28333"
"8.50000","13.56887","0.28496"
"8.52500","13.60850","0.28616"
"8.55000","13.64816","0.28738"
"8.57500","13.68797","0.28869"
"8.60000","13.72777","0.29028"
"8.62500","13.76758","0.29138"
"8.65000","13.80737","0.29269"
"8.67500","13.84719","0.29391"
"8.70000","13.88708","0.29525"
"8.72500","13.92713","0.29666"
"8.75000","13.96721","0.29769"
"8.77500","14.00742","0.29931"
"8.80000","14.04760","0.30075"
"8.82500","14.08778","0.30188"
"8.85000","14.12788","0.30311"
"8.87500","14.16792","0.30460"
"8.90000","14.20802","0.30595"
"8.92500","14.24821","0.30727"
"8.95000","14.28888","0.30843"
"8.97500","14.32871","0.30994"
"9.00000","14.36821","0.31122"
"9.02500","14.40789","0.31245"
"9.05000","14.44781","0.31361"
"9.07500","14.48775","0.31513"
"9.10000","14.52769","0.31658"
"9.12500","14.56770","0.31782"
"9.15000","14.60775","0.31904"
"9.17500","14.64782","0.32050"
"9.20000","14.68787","0.32193"
"9.22500","14.72797","0.32312"
"9.25000","14.76812","0.32439"
"9.27500","14.80827","0.32597"
"9.30000","14.84858","0.32711"
"9.32500","14.88928","0.32821"
"9.35000","14.92919","0.32988"
"9.37500","14.96867","0.33088"
"9.40000","15.00826","0.33257"
"9.42500","15.04798","0.33395"
"9.45000","15.08779","0.33479"
"9.47500","15.12768","0.33647"
"9.50000","15.16767","0.33769"
"9.52500","15.20770","0.33916"
"9.55000","15.24776","0.34028"
"9.57500","15.28779","0.34162"
"9.60000","15.32781","0.34283"
"9.62500","15.36790","0.34411"
"9.65000","15.40815","0.34546"
"9.67500","15.44832","0.34684"
"9.70000","15.48830","0.34807"
"9.72500","15.52825","0.34947"
"9.75000","15.56817","0.35050"
"9.77500","15.60804","0.35208"
"9.80000","15.64788","0.35352"
"9.82500","15.68763","0.35432"
"9.85000","15.72744","0.35570"
"9.87500","15.76730","0.35716"
"9.90000","15.80724","0.35848"
"9.92500","15.84723","0.35966"
"9.95000","15.88738","0.36097"
"9.97500","15.92778","0.36232"
"10.00000","15.96872","0.36345"
"10.02500","16.00888","0.36501"
"10.05000","16.04868","0.36582"
"10.07500","16.08857","0.36734"
"10.10000","16.12856","0.36881"
"10.12500","16.16850","0.36979"
"10.15000","16.20836","0.37111"
"10.17500","16.24821","0.37234"
"10.20000","16.28812","0.37384"
"10.22500","16.32800","0.37490"
"10.25000","16.36791","0.37627"
"10.27500","16.40791","0.37787"
"10.30000","16.44781","0.37857"
"10.32500","16.48766","0.38019"
"10.35000","16.52768","0.38156"
"10.37500","16.56771","0.38288"
"10.40000","16.60773","0.38396"
"10.42500","16.64781","0.38486"
"10.45000","16.68800","0.38636"
"10.47500","16.72845","0.38776"
"10.50000","16.76890","0.38930"
"10.52500","16.80968","0.39001"
"10.55000","16.84969","0.39148"
"10.57500","16.88930","0.39282"
"10.60000","16.92906","0.39367"
"10.62500","16.96896","0.39516"
"10.65000","17.00892","0.39653"
"10.67500","17.04883","0.39750"
"10.70000","17.08868","0.39853"
"10.72500","17.12860","0.39994"
"10.75000","17.16858","0.40113"
"10.77500","17.20854","0.40215"
"10.80000","17.24854","0.40280"
"10.82500","17.28861","0.40385"
"10.85000","17.32878","0.40534"
"10.87500","17.36899","0.40661"
"10.90000","17.40967","0.40746"
"10.92500","17.44994","0.40850"
"10.95000","17.48951","0.40993"
"10.97500","17.52918","0.41114"
"11.00000","17.56896","0.41230"
"11.02500","17.60883","0.41362"
"11.05000","17.64870","0.41476"
"11.07500","17.68862","0.41565"
"11.10000","17.72853","0.41701"
"11.12500","17.76854","0.41825"
"11.15000","17.80862","0.41938"
"11.17500","17.84860","0.42054"
"11.20000","17.88868","0.42149"
"11.22500","17.92893","0.42274"
"11.25000","17.96914","0.42426"
"11.27500","18.00915","0.42526"
"11.30000","18.04907","0.42636"
"11.32500","18.08893","0.42766"
"11.35000","18.12872","0.42870"
"11.37500","18.16856","0.42970"
"11.40000","18.20850","0.43099"
"11.42500","18.24847","0.43211"
"11.45000","18.28851","0.43312"
"11.47500","18.32863","0.43443"
"11.50000","18.36880","0.43535"
"11.52500","18.40883","0.43672"
"11.55000","18.44936","0.43776"
"11.57500","18.48980","0.43919"
"11.60000","18.52966","0.43993"
"11.62500","18.56942","0.44108"
"11.65000","18.60939","0.44262"
"11.67500","18.64951","0.44318"
"11.70000","18.68959","0.44467"
"11.72500","18.72943","0.44595"
"11.75000","18.76920","0.44695"
"11.77500","18.80902","0.44802"
"11.80000","18.84889","0.44908"
"11.82500","18.88888","0.45036"
"11.85000","18.92907","0.45154"
"11.87500","18.96931","0.45252"
"11.90000","19.00945","0.45370"
"11.92500","19.04960","0.45480"
"11.95000","19.08951","0.45600"
"11.97500","19.12933","0.45698"
"12.00000","19.16921","0.45797"
"12.02500","19.20918","0.45945"
"12.05000","19.24916","0.46025"
"12.07500","19.28908","0.46130"
"12.10000","19.32889","0.46250"
"12.12500","19.36876","0.46356"
"12.15000","19.40873","0.46485"
"12.17500","19.44872","0.46570"
"12.20000","19.48880","0.46684"
"12.22500","19.52900","0.46768"
"12.25000","19.56903","0.46880"
"12.27500","19.60933","0.46995"
"12.30000","19.64991","0.47083"
"12.32500","19.69028","0.47235"
"12.35000","19.73018","0.47300"
"12.37500","19.76992","0.47361"
"12.40000","19.80977","0.47493"
"12.42500","19.84975","0.47592"
"12.45000","19.88979","0.47688"
"12.47500","19.92972","0.47767"
"12.50000","19.96958","0.47874"
"12.52500","20.00943","0.47982"
"12.55000","20.04946","0.48074"
"12.57500","20.08939","0.48175"
"12.60000","20.12924","0.48253"
"12.62500","20.16915","0.48384"
"12.65000","20.20909","0.48461"
"12.67500","20.24904","0.48534"
"12.70000","20.28900","0.48684"
"12.72500","20.32905","0.48770"
"12.75000","20.36924","0.48846"
"12.77500","20.40954","0.48930"
"12.80000","20.44967","0.49041"
"12.82500","20.48988","0.49120"
"12.85000","20.53025","0.49199"
"12.87500","20.57037","0.49335"
"12.90000","20.61007","0.49394"
"12.92500","20.64960","0.49502"
"12.95000","20.68939","0.49591"
"12.97500","20.72925","0.49662"
"13.00000","20.76913","0.49791"
"13.02500","20.80908","0.49876"
"13.05000","20.84898","0.49957"
"13.07500","20.88902","0.50021"
"13.10000","20.92919","0.50136"
"13.12500","20.96937","0.50225"
"13.15000","21.00941","0.50310"
"13.17500","21.04931","0.50388"
"13.20000","21.08919","0.50468"
"13.22500","21.12899","0.50521"
"13.25000","21.16879","0.50632"
"13.27500","21.20867","0.50723"
"13.30000","21.24870","0.50805"
"13.32500","21.28901","0.50901"
"13.35000","21.32973","0.50988"
"13.37500","21.36999","0.51076"
"13.40000","21.40956","0.51211"
"13.42500","21.44922","0.51288"
"13.45000","21.48916","0.51334"
"13.47500","21.52921","0.51440"
"13.50000","21.56923","0.51551"
"13.52500","21.60920","0.51616"
"13.55000","21.64923","0.51734"
"13.57500","21.68929","0.51787"
"13.60000","21.72933","0.51898"
"13.62500","21.76927","0.51970"
"13.65000","21.80906","0.52085"
"13.67500","21.84887","0.52155"
"13.70000","21.88880","0.52243"
"13.72500","21.92873","0.52337"
"13.75000","21.96870","0.52376"
"13.77500","22.00864","0.52484"
"13.80000","22.04861","0.52566"
"13.82500","22.08859","0.52609"
"13.85000","22.12870","0.52717"
"13.87500","22.16887","0.52788"
"13.90000","22.20948","0.52848"
"13.92500","22.25002","0.52888"
"13.95000","22.28980","0.52969"
"13.97500","22.32958","0.53023"
"14.00000","22.36937","0.53096"
"14.02500","22.40912","0.53160"
"14.05000","22.44888","0.53173"
"14.07500","22.48871","0.53247"
"14.10000","22.52856","0.53267"
"14.12500","22.56846","0.53311"
"14.15000","22.60834","0.53367"
"14.17500","22.64831","0.53466"
"14.20000","22.68842","0.53528"
"14.22500","22.72849","0.53572"
"14.25000","22.76847","0.53650"
"14.27500","22.80848","0.53720"
"14.30000","22.84864","0.53805"
"14.32500","22.88869","0.53857"
"14.35000","22.92868","0.53917"
"14.37500","22.96866","0.54013"
"14.40000","23.00862","0.54066"
"14.42500","23.04848","0.54131"
"14.45000","23.08829","0.54192"
"14.47500","23.12815","0.54299"
"14.50000","23.16823","0.54336"
"14.52500","23.20808","0.54389"
"14.55000","23.24818","0.54476"
"14.57500","23.28835","0.54569"
"14.60000","23.32849","0.54631"
"14.62500","23.36868","0.54673"
"14.65000","23.40893","0.54744"
"14.67500","23.44883","0.54817"
"14.70000","23.48874","0.54901"
"14.72500","23.52883","0.54978"
"14.75000","23.56878","0.55023"
"14.77500","23.60865","0.55113"
"14.80000","23.64856","0.55169"
"14.82500","23.68845","0.55223"
"14.85000","23.72833","0.55325"
"14.87500","23.76819","0.55390"
"14.90000","23.80811","0.55441"
"14.92500","23.84802","0.55502"
"14.95000","23.88798","0.55596"
"14.97500","23.92788","0.55666"
"15.00000","23.96758","0.55711"
"15.02500","24.00735","0.55780"
"15.05000","24.04730","0.55851"
"15.07500","24.08748","0.55929"
"15.10000","24.12780","0.55998"
"15.12500","24.16812","0.56046"
"15.15000","24.20830","0.56124"
"15.17500","24.24827","0.56178"
"15.20000","24.28821","0.56220"
"15.22500","24.32810","0.56291"
"15.25000","24.36794","0.56367"
"15.27500","24.40778","0.56435"
"15.30000","24.44760","0.56472"
"15.32500","24.48738","0.56541"
"15.35000","24.52713","0.56606"
"15.37500","24.56691","0.56654"
"15.40000","24.60675","0.56685"
"15.42500","24.64667","0.56693"
"15.45000","24.68671","0.56751"
"15.47500","24.72693","0.56840"
"15.50000","24.76717","0.56878"
"15.52500","24.80806","0.56934"
"15.55000","24.84913","0.57014"
"15.57500","24.88969","0.57018"
"15.60000","24.92945","0.57086"
"15.62500","24.96902","0.57140"
"15.65000","25.00877","0.57212"
"15.67500","25.04858","0.57265"
"15.70000","25.08834","0.57306"
"15.72500","25.12809","0.57379"
"15.75000","25.16787","0.57403"
"15.77500","25.20757","0.57457"
"15.80000","25.24739","0.57449"
"15.82500","25.28746","0.57458"
"15.85000","25.32762","0.57520"
"15.87500","25.36775","0.57526"
"15.90000","25.40794","0.57572"
"15.92500","25.44834","0.57620"
"15.95000","25.48919","0.57681"
"15.97500","25.52954","0.57697"
"16.00000","25.56926","0.57741"
"16.02500","25.60891","0.57804"
"16.05000","25.64870","0.57845"
"16.07500","25.68853","0.57896"
"16.10000","25.72831","0.57951"
"16.12500","25.76805","0.57971"
"16.15000","25.80781","0.58027"
"16.17500","25.84760","0.58064"
"16.20000","25.88747","0.58077"
"16.22500","25.92732","0.58106"
"16.25000","25.96725","0.58165"
"16.27500","26.00737","0.58194"
"16.30000","26.04768","0.58214"
"16.32500","26.08792","0.58319"
"16.35000","26.12812","0.58324"
"16.37500","26.16824","0.58352"
"16.40000","26.20826","0.58430"
"16.42500","26.24824","0.58458"
"16.45000","26.28843","0.58521"
"16.47500","26.32856","0.58552"
"16.50000","26.36839","0.58584"
"16.52500","26.40783","0.58658"
"16.55000","26.44745","0.58684"
"16.57500","26.48719","0.58748"
"16.60000","26.52699","0.58775"
"16.62500","26.56687","0.58842"
"16.65000","26.60682","0.58851"
"16.67500","26.64699","0.58847"
"16.70000","26.68725","0.58932"
"16.72500","26.72757","0.58958"
"16.75000","26.76793","0.59005"
"16.77500","26.80816","0.59045"
"16.80000","26.84840","0.59073"
"16.82500","26.88846","0.59127"
"16.85000","26.92851","0.59174"
"16.87500","26.96826","0.59201"
"16.90000","27.00780","0.59232"
"16.92500","27.04753","0.59307"
"16.95000","27.08739","0.59336"
"16.97500","27.12720","0.59368"
"17.00000","27.16715","0.59426"
"17.02500","27.20717","0.59482"
"17.05000","27.24716","0.59494"
"17.07500","27.28723","0.59537"
"17.10000","27.32745","0.59594"
"17.12500","27.36781","0.59604"
"17.15000","27.40826","0.59669"
"17.17500","27.44861","0.59694"
"17.20000","27.48880","0.59755"
"17.22500","27.52868","0.59802"
"17.25000","27.56866","0.59822"
"17.27500","27.60845","0.59847"
"17.30000","27.64811","0.59919"
"17.32500","27.68783","0.59974"
"17.35000","27.72769","0.59974"
"17.37500","27.76781","0.60009"
"17.40000","27.80829","0.60061"
"17.42500","27.84859","0.60086"
"17.45000","27.88836","0.60073"
"17.47500","27.92819","0.60139"
"17.50000","27.96832","0.60189"
"17.52500","28.00850","0.60239"
"17.55000","28.04873","0.60277"
"17.57500","28.08886","0.60297"
"17.60000","28.12882","0.60331"
"17.62500","28.16863","0.60391"
"17.65000","28.20847","0.60424"
"17.67500","28.24838","0.60459"
"17.70000","28.28830","0.60506"
"17.72500","28.32813","0.60535"
"17.75000","28.36793","0.60547"
"17.77500","28.40776","0.60627"
"17.80000","28.44789","0.60671"
"17.82500","28.48803","0.60692"
"17.85000","28.52799","0.60725"
"17.87500","28.56795","0.60769"
"17.90000","28.60812","0.60810"
"17.92500","28.64845","0.60852"
"17.95000","28.68869","0.60886"
"17.97500","28.72875","0.60904"
"18.00000","28.76871","0.60968"
"18.02500","28.80861","0.60989"
"18.05000","28.84847","0.61020"
"18.07500","28.88830","0.61077"
"18.10000","28.92840","0.61120"
"18.12500","28.96848","0.61096"
"18.15000","29.00858","0.61134"
"18.17500","29.04835","0.61207"
"18.20000","29.08817","0.61239"
"18.22500","29.12826","0.61275"
"18.25000","29.16857","0.61286"
"18.27500","29.20877","0.61320"
"18.30000","29.24895","0.61382"
"18.32500","29.28895","0.61379"
"18.35000","29.32887","0.61403"
"18.37500","29.36891","0.61441"
"18.40000","29.40877","0.61475"
"18.42500","29.44851","0.61477"
"18.45000","29.48826","0.61541"
"18.47500","29.52806","0.61608"
"18.50000","29.56788","0.61610"
"18.52500","29.60779","0.61648"
"18.55000","29.64791","0.61672"
"18.57500","29.68851","0.61712"
"18.60000","29.72901","0.61770"
"18.62500","29.76871","0.61797"
"18.65000","29.80839","0.61823"
"18.67500","29.84843","0.61852"
"18.70000","29.88860","0.61868"
"18.72500","29.92876","0.61843"
"18.75000","29.96888","0.61882"
"18.77500","30.00883","0.61959"
"18.80000","30.04871","0.61960"
"18.82500","30.08855","0.61974"
"18.85000","30.12835","0.62031"
"18.87500","30.16810","0.62047"
"18.90000","30.20776","0.62049"
"18.92500","30.24748","0.62091"
"18.95000","30.28731","0.62117"
"18.97500","30.32738","0.62167"
"19.00000","30.36751","0.62179"
"19.02500","30.40805","0.62193"
"19.05000","30.44851","0.62228"
"19.07500","30.48826","0.62270"
"19.10000","30.52810","0.62296"
"19.12500","30.56821","0.62286"
"19.15000","30.60817","0.62324"
"19.17500","30.64810","0.62337"
"19.20000","30.68798","0.62289"
"19.22500","30.72772","0.62295"
"19.25000","30.76748","0.62304"
"19.27500","30.80738","0.62310"
"19.30000","30.84719","0.62295"
"19.32500","30.88692","0.62326"
"19.35000","30.92672","0.62338"
"19.37500","30.96656","0.62326"
"19.40000","31.00648","0.62363"
"19.42500","31.04646","0.62331"
"19.45000","31.08645","0.62398"
"19.47500","31.12654","0.62398"
"19.50000","31.16672","0.62350"
"19.52500","31.20713","0.62410"
"19.55000","31.24761","0.62402"
"19.57500","31.28774","0.62405"
"19.60000","31.32787","0.62373"
"19.62500","31.36834","0.62380"
"19.65000","31.40800","0.62415"
"19.67500","31.44739","0.62391"
"19.70000","31.48707","0.62419"
"19.72500","31.52687","0.62397"
"19.75000","31.56666","0.62419"
"19.77500","31.60663","0.62424"
"19.80000","31.64663","0.62391"
"19.82500","31.68666","0.62423"
"19.85000","31.72672","0.62406"
"19.87500","31.76685","0.62391"
"19.90000","31.80708","0.62364"
"19.92500","31.84769","0.62325"
"19.95000","31.88796","0.62294"
"19.97500","31.92797","0.62207"
"20.00000","31.96782","0.62205"
"20.02500","32.00768","0.62163"
"20.05000","32.04751","0.62113"
"20.07500","32.08738","0.62026"
"20.10000","32.12721","0.61747"
"20.12500","32.16707","0.61631"
"20.15000","32.20704","0.61580"
"20.17500","32.24707","0.61523"
"20.20000","32.28718","0.61457"
"20.22500","32.32736","0.61433"
"20.25000","32.36760","0.61439"
"20.27500","32.40844","0.61345"
"20.30000","32.44921","0.61331"
"20.32500","32.48935","0.61312"
"20.35000","32.52912","0.61247"
"20.37500","32.56894","0.61226"
"20.40000","32.60880","0.61198"
"20.42500","32.64854","0.61166"
