Rate 1,"1.60000",mm/s
"8.20000","13.08932","0.07596"
"8.22500","13.12918","0.07605"
"8.25000","13.16900","0.07608"
"8.27500","13.20890","0.07603"
"8.30000","13.24889","0.07635"
"8.32500","13.28899","0.07611"
"8.35000","13.32905","0.07639"
"8.37500","13.36894","0.07609"
"8.40000","13.40879","0.07615"
"8.42500","13.44878","0.07638"
"8.45000","13.48888","0.07619"
"8.47500","13.52909","0.07646"
"8.50000","13.56904","0.07615"
"8.52500","13.60904","0.07647"
"8.55000","13.64910","0.07610"
"8.57500","13.68912","0.07627"
"8.60000","13.72909","0.07633"
"8.62500","13.76899","0.07612"
"8.65000","13.80883","0.07629"
"8.67500","13.84865","0.07617"
"8.70000","13.88850","0.07609"
"8.72500","13.92837","0.07640"
"8.75000","13.96836","0.07589"
"8.77500","14.00850","0.07620"
"8.80000","14.04881","0.07626"
"8.82500","14.08888","0.07632"
"8.85000","14.12914","0.07619"
"8.87500","14.16957","0.07610"
"8.90000","14.20933","0.07641"
"8.92500","14.24903","0.07613"
"8.95000","14.28902","0.07617"
"8.97500","14.32910","0.07615"
"9.00000","14.36923","0.07594"
"9.02500","14.40905","0.07618"
"9.05000","14.44881","0.07609"
"9.07500","14.48861","0.07608"
"9.10000","14.52844","0.07622"
"9.12500","14.56831","0.07591"
"9.15000","14.60824","0.07600"
"9.17500","14.64819","0.07604"
"9.20000","14.68838","0.07617"
"9.22500","14.72860","0.07593"
"9.25000","14.76861","0.07586"
"9.27500","14.80850","0.07609"
"9.30000","14.84843","0.07571"
"9.32500","14.88838","0.07608"
"9.35000","14.92838","0.07585"
"9.37500","14.96840","0.07587"
"9.40000","15.00844","0.07619"
"9.42500","15.04840","0.07591"
"9.45000","15.08849","0.07585"
"9.47500","15.12858","0.07575"
"9.50000","15.16893","0.07590"
"9.52500","15.20900","0.07596"
"9.55000","15.24852","0.07589"
"9.57500","15.28824","0.07614"
"9.60000","15.32810","0.07580"
"9.62500","15.36798","0.07587"
"9.65000","15.40797","0.07585"
"9.67500","15.44804","0.07585"
"9.70000","15.48819","0.07599"
"9.72500","15.52833","0.07582"
"9.75000","15.56844","0.07597"
"9.77500","15.60844","0.07590"
"9.80000","15.64841","0.07608"
"9.82500","15.68837","0.07586"
"9.85000","15.72827","0.07564"
"9.87500","15.76814","0.07602"
"9.90000","15.80841","0.07565"
"9.92500","15.84838","0.07569"
"9.95000","15.88803","0.07566"
"9.97500","15.92766","0.07580"
"10.00000","15.96744","0.07575"
"10.02500","16.00734","0.07567"
"10.05000","16.04756","0.07570"
"10.07500","16.08793","0.07580"
"10.10000","16.12807","0.07577"
"10.12500","16.16820","0.07563"
"10.15000","16.20828","0.07555"
"10.17500","16.24831","0.07577"
"10.20000","16.28833","0.07558"
"10.22500","16.32834","0.07549"
"10.25000","16.36829","0.07582"
"10.27500","16.40809","0.07561"
"10.30000","16.44783","0.07557"
"10.32500","16.48755","0.07550"
"10.35000","16.52726","0.07573"
"10.37500","16.56700","0.07561"
"10.40000","16.60697","0.07556"
"10.42500","16.64709","0.07564"
"10.45000","16.68735","0.07544"
"10.47500","16.72784","0.07582"
"10.50000","16.76859","0.07549"
"10.52500","16.80911","0.07533"
"10.55000","16.84908","0.07576"
"10.57500","16.88890","0.07552"
"10.60000","16.92887","0.07562"
"10.62500","16.96887","0.07562"
"10.65000","17.00879","0.07558"
"10.67500","17.04860","0.07555"
"10.70000","17.08831","0.07554"
"10.72500","17.12815","0.07580"
"10.75000","17.16813","0.07561"
"10.77500","17.20802","0.07583"
"10.80000","17.24783","0.07561"
"10.82500","17.28770","0.07552"
"10.85000","17.32772","0.07582"
"10.87500","17.36785","0.07562"
"10.90000","17.40799","0.07576"
"10.92500","17.44828","0.07574"
"10.95000","17.48893","0.07580"
"10.97500","17.52928","0.07577"
"11.00000","17.56934","0.07539"
"11.02500","17.60919","0.07554"
"11.05000","17.64896","0.07560"
"11.07500","17.68886","0.07562"
"11.10000","17.72868","0.07557"
"11.12500","17.76842","0.07538"
"11.15000","17.80819","0.07564"
"11.17500","17.84803","0.07532"
"11.20000","17.88786","0.07516"
"11.22500","17.92768","0.07544"
"11.25000","17.96767","0.07540"
"11.27500","18.00786","0.07542"
"11.30000","18.04815","0.07535"
"11.32500","18.08839","0.07564"
"11.35000","18.12867","0.07556"
"11.37500","18.16891","0.07548"
"11.40000","18.20899","0.07565"
"11.42500","18.24914","0.07540"
"11.45000","18.28960","0.07590"
"11.47500","18.32954","0.07562"
"11.50000","18.36890","0.07560"
"11.52500","18.40851","0.07581"
"11.55000","18.44823","0.07574"
"11.57500","18.48796","0.07582"
"11.60000","18.52773","0.07576"
"11.62500","18.56762","0.07586"
"11.65000","18.60773","0.07607"
"11.67500","18.64788","0.07570"
"11.70000","18.68806","0.07623"
"11.72500","18.72836","0.07600"
"11.75000","18.76865","0.07602"
"11.77500","18.80879","0.07618"
"11.80000","18.84888","0.07593"
"11.82500","18.88884","0.07629"
"11.85000","18.92911","0.07618"
"11.87500","18.96903","0.07606"
"11.90000","19.00851","0.07625"
"11.92500","19.04819","0.07632"
"11.95000","19.08806","0.07607"
"11.97500","19.12789","0.07605"
"12.00000","19.16778","0.07630"
"12.02500","19.20773","0.07623"
"12.05000","19.24768","0.07602"
"12.07500","19.28760","0.07621"
"12.10000","19.32775","0.07600"
"12.12500","19.36811","0.07634"
"12.15000","19.40844","0.07613"
"12.17500","19.44892","0.07591"
"12.20000","19.48935","0.07612"
"12.22500","19.52960","0.07626"
"12.25000","19.56959","0.07632"
"12.27500","19.60904","0.07597"
"12.30000","19.64859","0.07649"
"12.32500","19.68833","0.07644"
"12.35000","19.72814","0.07630"
"12.37500","19.76795","0.07652"
"12.40000","19.80771","0.07647"
"12.42500","19.84787","0.07674"
"12.45000","19.88811","0.07664"
"12.47500","19.92834","0.07663"
"12.50000","19.96860","0.07663"
"12.52500","20.00852","0.07686"
"12.55000","20.04861","0.07701"
"12.57500","20.08873","0.07662"
"12.60000","20.12872","0.07708"
"12.62500","20.16871","0.07699"
"12.65000","20.20860","0.07696"
"12.67500","20.24835","0.07724"
"12.70000","20.28815","0.07715"
"12.72500","20.32800","0.07715"
"12.75000","20.36797","0.07730"
"12.77500","20.40802","0.07733"
"12.80000","20.44828","0.07745"
"12.82500","20.48825","0.07753"
"12.85000","20.52810","0.07781"
"12.87500","20.56888","0.07750"
"12.90000","20.60992","0.07781"
"12.92500","20.65015","0.07799"
"12.95000","20.68985","0.07765"
"12.97500","20.72968","0.07817"
"13.00000","20.76975","0.07784"
"13.02500","20.80962","0.07815"
"13.05000","20.84931","0.07815"
"13.07500","20.88905","0.07836"
"13.10000","20.92900","0.07839"
"13.12500","20.96904","0.07838"
"13.15000","21.00905","0.07873"
"13.17500","21.04874","0.07832"
"13.20000","21.08852","0.07890"
"13.22500","21.12851","0.07878"
"13.25000","21.16859","0.07864"
"13.27500","21.20877","0.07897"
"13.30000","21.24900","0.07896"
"13.32500","21.28909","0.07885"
"13.35000","21.32920","0.07880"
"13.37500","21.36931","0.07903"
"13.40000","21.40921","0.07903"
"13.42500","21.44883","0.07897"
"13.45000","21.48844","0.07913"
"13.47500","21.52810","0.07893"
"13.50000","21.56789","0.07922"
"13.52500","21.60781","0.07913"
"13.55000","21.64790","0.07908"
"13.57500","21.68788","0.07924"
"13.60000","21.72774","0.07949"
"13.62500","21.76765","0.07926"
"13.65000","21.80760","0.07918"
"13.67500","21.84757","0.07928"
"13.70000","21.88789","0.07911"
"13.72500","21.92822","0.07913"
"13.75000","21.96862","0.07924"
"13.77500","22.00903","0.07925"
"13.80000","22.04928","0.07934"
"13.82500","22.08999","0.07945"
"13.85000","22.12987","0.07919"
"13.87500","22.16920","0.07947"
"13.90000","22.20874","0.07949"
"13.92500","22.24858","0.07946"
"13.95000","22.28847","0.07960"
"13.97500","22.32826","0.07981"
"14.00000","22.36816","0.07975"
"14.02500","22.40815","0.07959"
"14.05000","22.44825","0.07969"
"14.07500","22.48842","0.07975"
"14.10000","22.52849","0.07959"
"14.12500","22.56851","0.07987"
"14.15000","22.60848","0.07979"
"14.17500","22.64843","0.08005"
"14.20000","22.68828","0.07997"
"14.22500","22.72808","0.08010"
"14.25000","22.76793","0.08008"
"14.27500","22.80758","0.08012"
"14.30000","22.84732","0.08015"
"14.32500","22.88717","0.07996"
"14.35000","22.92705","0.08014"
"14.37500","22.96696","0.08042"
"14.40000","23.00688","0.08004"
"14.42500","23.04758","0.08034"
"14.45000","23.08799","0.08023"
"14.47500","23.12857","0.08025"
"14.50000","23.16908","0.08033"
"14.52500","23.20896","0.08003"
"14.55000","23.24875","0.08040"
"14.57500","23.28878","0.08022"
"14.60000","23.32871","0.08016"
"14.62500","23.36849","0.08005"
"14.65000","23.40823","0.08021"
"14.67500","23.44810","0.08025"
"14.70000","23.48804","0.07997"
"14.72500","23.52793","0.08011"
"14.75000","23.56778","0.08004"
"14.77500","23.60762","0.08002"
"14.80000","23.64748","0.07989"
"14.82500","23.68741","0.07958"
"14.85000","23.72750","0.07974"
"14.87500","23.76756","0.07958"
"14.90000","23.80767","0.07951"
"14.92500","23.84802","0.07929"
"14.95000","23.88836","0.07930"
"14.97500","23.92841","0.07925"
"15.00000","23.96829","0.07874"
"15.02500","24.00818","0.07888"
"15.05000","24.04797","0.07858"
"15.07500","24.08774","0.07825"
"15.10000","24.12758","0.07822"
"15.12500","24.16750","0.07765"
"15.15000","24.20777","0.07745"
"15.17500","24.24814","0.07721"
"15.20000","24.28884","0.07680"
"15.22500","24.32902","0.07628"
"15.25000","24.36860","0.07572"
"15.27500","24.40839","0.07531"
"15.30000","24.44842","0.07441"
"15.32500","24.48869","0.07391"
"15.35000","24.52887","0.07323"
"15.37500","24.56878","0.07232"
"15.40000","24.60862","0.07152"
"15.42500","24.64850","0.07044"
"15.45000","24.68856","0.06923"
"15.47500","24.72861","0.06758"
"15.50000","24.76841","0.06611"
"15.52500","24.80816","0.06397"
"15.55000","24.84800","0.06087"
"15.57500","24.88792","0.05348"
"15.60000","24.92796","0.02636"
"15.62500","24.96810","-0.00750"
"15.65000","25.00826","-0.01574"
"15.67500","25.04835","-0.01466"
"15.70000","25.08854","-0.01337"
"15.72500","25.12916","-0.01311"
"15.75000","25.16972","-0.01297"
"15.77500","25.20959","-0.01301"
"15.80000","25.24915","-0.01294"
"15.82500","25.28877","-0.01325"
"15.85000","25.32855","-0.01320"
"15.87500","25.36838","-0.01304"
"15.90000","25.40824","-0.01322"
"15.92500","25.44809","-0.01294"
"15.95000","25.48809","-0.01306"
"15.97500","25.52822","-0.01335"
"16.00000","25.56862","-0.01328"
"16.02500","25.60877","-0.01312"
"16.05000","25.64864","-0.01306"
"16.07500","25.68883","-0.01325"
"16.10000","25.72925","-0.01317"
"16.12500","25.76968","-0.01312"
"16.15000","25.80992","-0.01320"
"16.17500","25.84981","-0.01291"
"16.20000","25.88942","-0.01332"
"16.22500","25.92906","-0.01327"
"16.25000","25.96873","-0.01322"
"16.27500","26.00855","-0.01312"
"16.30000","26.04856","-0.01322"
"16.32500","26.08885","-0.01295"
"16.35000","26.12862","-0.01314"
"16.37500","26.16833","-0.01317"
"16.40000","26.20821","-0.01322"
"16.42500","26.24819","-0.01316"
"16.45000","26.28816","-0.01320"
"16.47500","26.32814","-0.01318"
"16.50000","26.36814","-0.01306"
"16.52500","26.40810","-0.01325"
"16.55000","26.44803","-0.01305"
"16.57500","26.48816","-0.01355"
"16.60000","26.52881","-0.01311"
"16.62500","26.56902","-0.01303"
"16.65000","26.60911","-0.01317"
"16.67500","26.64938","-0.01323"
"16.70000","26.68924","-0.01303"
"16.72500","26.72880","-0.01298"
"16.75000","26.76851","-0.01318"
"16.77500","26.80833","-0.01326"
"16.80000","26.84826","-0.01322"
"16.82500","26.88853","-0.01316"
"16.85000","26.92864","-0.01311"
"16.87500","26.96856","-0.01297"
"16.90000","27.00849","-0.01311"
"16.92500","27.04847","-0.01307"
"16.95000","27.08853","-0.01313"
"16.97500","27.12853","-0.01334"
"17.00000","27.16854","-0.01318"
"17.02500","27.20850","-0.01327"
"17.05000","27.24835","-0.01312"
"17.07500","27.28815","-0.01308"
"17.10000","27.32807","-0.01302"
"17.12500","27.36800","-0.01333"
"17.15000","27.40796","-0.01302"
"17.17500","27.44805","-0.01325"
"17.20000","27.48816","-0.01326"
"17.22500","27.52835","-0.01314"
"17.25000","27.56862","-0.01307"
"17.27500","27.60941","-0.01324"
"17.30000","27.65013","-0.01306"
"17.32500","27.69021","-0.01313"
"17.35000","27.72996","-0.01319"
"17.37500","27.76970","-0.01330"
"17.40000","27.80951","-0.01313"
"17.42500","27.84951","-0.01320"
"17.45000","27.88941","-0.01324"
"17.47500","27.92926","-0.01303"
"17.50000","27.96925","-0.01334"
"17.52500","28.00933","-0.01294"
"17.55000","28.04924","-0.01336"
"17.57500","28.08907","-0.01331"
"17.60000","28.12890","-0.01322"
"17.62500","28.16887","-0.01304"
"17.65000","28.20903","-0.01302"
"17.67500","28.24910","-0.01320"
"17.70000","28.28962","-0.01299"
"17.72500","28.32994","-0.01336"
"17.75000","28.36964","-0.01321"
"17.77500","28.40931","-0.01310"
"17.80000","28.44909","-0.01315"
"17.82500","28.48898","-0.01310"
"17.85000","28.52902","-0.01308"
"17.87500","28.56908","-0.01306"
"17.90000","28.60898","-0.01306"
"17.92500","28.64881","-0.01305"
"17.95000","28.68872","-0.01335"
"17.97500","28.72879","-0.01317"
"18.00000","28.76888","-0.01314"
"18.02500","28.80889","-0.01301"
"18.05000","28.84895","-0.01348"
"18.07500","28.88924","-0.01377"
"18.10000","28.93021","-0.01288"
"18.12500","28.97085","-0.01257"
"18.15000","29.01057","-0.01312"
"18.17500","29.05000","-0.01305"
"18.20000","29.08959","-0.01345"
"18.22500","29.12952","-0.01317"
"18.25000","29.16943","-0.01306"
"18.27500","29.20919","-0.01318"
"18.30000","29.24895","-0.01307"
"18.32500","29.28893","-0.01359"
"18.35000","29.32937","-0.01322"
"18.37500","29.36912","-0.01275"
"18.40000","29.40872","-0.01300"
"18.42500","29.44849","-0.01354"
"18.45000","29.48853","-0.01331"
"18.47500","29.52856","-0.01324"
"18.50000","29.56849","-0.01290"
"18.52500","29.60846","-0.01312"
"18.55000","29.64858","-0.01312"
"18.57500","29.68870","-0.01312"
"18.60000","29.72879","-0.01318"
"18.62500","29.76877","-0.01288"
"18.65000","29.80864","-0.01333"
"18.67500","29.84851","-0.01303"
"18.70000","29.88903","-0.01306"
"18.72500","29.92967","-0.01297"
"18.75000","29.96935","-0.01311"
"18.77500","30.00896","-0.01309"
"18.80000","30.04884","-0.01345"
"18.82500","30.08888","-0.01310"
"18.85000","30.12892","-0.01305"
"18.87500","30.16887","-0.01312"
"18.90000","30.20884","-0.01301"
"18.92500","30.24878","-0.01304"
"18.95000","30.28872","-0.01314"
"18.97500","30.32866","-0.01304"
"19.00000","30.36861","-0.01306"
"19.02500","30.40922","-0.01339"
"19.05000","30.44946","-0.01315"
"19.07500","30.48891","-0.01304"
"19.10000","30.52839","-0.01308"
"19.12500","30.56804","-0.01297"
"19.15000","30.60784","-0.01323"
"19.17500","30.64785","-0.01293"
"19.20000","30.68796","-0.01336"
"19.22500","30.72813","-0.01303"
"19.25000","30.76828","-0.01302"
"19.27500","30.80824","-0.01317"
"19.30000","30.84862","-0.01294"
"19.32500","30.88944","-0.01340"
"19.35000","30.92936","-0.01291"
"19.37500","30.96896","-0.01298"
"19.40000","31.00863","-0.01321"
"19.42500","31.04835","-0.01305"
"19.45000","31.08816","-0.01317"
"19.47500","31.12821","-0.01307"
"19.50000","31.16881","-0.01311"
"19.52500","31.20920","-0.01293"
"19.55000","31.24901","-0.01306"
"19.57500","31.28873","-0.01325"
"19.60000","31.32847","-0.01307"
"19.62500","31.36838","-0.01322"
"19.65000","31.40844","-0.01306"
"19.67500","31.44826","-0.01305"
"19.70000","31.48810","-0.01307"
"19.72500","31.52805","-0.01307"
"19.75000","31.56807","-0.01309"
"19.77500","31.60808","-0.01309"
"19.80000","31.64809","-0.01318"
"19.82500","31.68838","-0.01284"
"19.85000","31.72824","-0.01290"
"19.87500","31.76790","-0.01345"
"19.90000","31.80768","-0.01307"
"19.92500","31.84754","-0.01308"
"19.95000","31.88759","-0.01319"
"19.97500","31.92780","-0.01302"
"20.00000","31.96866","-0.01325"
"20.02500","32.00927","-0.01296"
"20.05000","32.04900","-0.01292"
"20.07500","32.08857","-0.01292"
"20.10000","32.12830","-0.01298"
"20.12500","32.16823","-0.01317"
"20.15000","32.20817","-0.01301"
